Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 10.115 10.115 10.115 10.115 10.115 10.115 9.721 9.231 8.851 8.486 8.115 7.725 7.310 6.851 6.347 5.780 5.120 4.332 3.321 1.746 0.000 0.000 0.000 0.000 0.000
    1 10.115 10.115 10.115 10.115 10.115 10.115 9.702 9.227 8.851 8.489 8.120 7.733 7.315 6.862 6.357 5.790 5.133 4.349 3.338 1.768 0.000 0.000 0.000 0.000 0.000
    2 10.114 10.114 10.114 10.114 10.114 10.114 9.675 9.214 8.842 8.485 8.120 7.732 7.320 6.869 6.370 5.806 5.163 4.389 3.409 1.927 0.000 0.000 0.000 0.000 0.000
    3 10.114 10.114 10.114 10.114 10.114 10.114 9.640 9.195 8.828 8.474 8.111 7.730 7.320 6.878 6.385 5.833 5.200 4.459 3.520 2.175 0.000 0.000 0.000 0.000 0.000
    4 10.114 10.114 10.114 10.114 10.114 10.114 9.603 9.174 8.812 8.460 8.099 7.723 7.318 6.881 6.399 5.861 5.251 4.538 3.660 2.451 0.000 0.000 0.000 0.000 0.000
    5 10.114 10.114 10.114 10.114 10.114 10.114 9.564 9.148 8.792 8.444 8.087 7.713 7.316 6.887 6.417 5.897 5.311 4.630 3.809 2.725 0.458 0.000 0.000 0.000 0.000
    6 10.113 10.113 10.113 10.113 10.113 10.113 9.526 9.123 8.770 8.425 8.073 7.705 7.313 6.892 6.434 5.930 5.364 4.714 3.950 2.966 1.386 0.000 0.000 0.000 0.000
    7 10.113 10.113 10.113 10.113 10.113 10.113 9.492 9.099 8.751 8.408 8.059 7.697 7.312 6.899 6.452 5.964 5.418 4.801 4.075 3.171 1.854 0.000 0.000 0.000 0.000
    8 10.113 10.113 10.113 10.113 10.113 10.113 9.463 9.078 8.731 8.394 8.049 7.689 7.311 6.907 6.466 5.990 5.464 4.869 4.177 3.333 2.173 0.000 0.000 0.000 0.000
    9 10.113 10.113 10.113 10.113 10.113 10.113 9.443 9.060 8.719 8.381 8.041 7.685 7.310 6.910 6.482 6.015 5.499 4.922 4.256 3.457 2.389 0.000 0.000 0.000 0.000
   10 10.113 10.113 10.113 10.113 10.113 10.113 9.429 9.051 8.710 8.374 8.033 7.680 7.310 6.913 6.487 6.030 5.521 4.954 4.307 3.531 2.519 0.399 0.000 0.000 0.000
   11 10.114 10.114 10.114 10.114 10.114 10.114 9.423 9.044 8.705 8.369 8.031 7.677 7.307 6.913 6.490 6.033 5.530 4.971 4.328 3.564 2.577 0.705 0.000 0.000 0.000
