Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 12.392 12.392 12.392 12.392 12.392 12.392 12.392 12.392 12.392 12.392 12.392 12.392 10.751 9.875 9.088 8.290 7.426 6.434 5.186 3.250 0.000 0.000 0.000 0.000 0.000
    1 12.388 12.388 12.388 12.388 12.388 12.388 12.388 12.388 12.388 12.388 12.388 12.388 10.717 9.854 9.073 8.284 7.430 6.446 5.216 3.325 0.000 0.000 0.000 0.000 0.000
    2 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 10.708 9.854 9.073 8.283 7.426 6.442 5.197 3.282 0.000 0.000 0.000 0.000 0.000
    3 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 12.379 10.731 9.871 9.085 8.289 7.422 6.420 5.140 3.121 0.000 0.000 0.000 0.000 0.000
    4 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 12.375 10.781 9.905 9.113 8.301 7.417 6.383 5.039 2.819 0.000 0.000 0.000 0.000 0.000
    5 12.372 12.372 12.372 12.372 12.372 12.372 12.372 12.372 12.372 12.372 12.372 12.372 10.857 9.960 9.149 8.326 7.415 6.334 4.891 2.350 0.000 0.000 0.000 0.000 0.000
    6 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 12.370 10.958 10.031 9.206 8.360 7.419 6.278 4.695 1.471 0.000 0.000 0.000 0.000 0.000
    7 12.368 12.368 12.368 12.368 12.368 12.368 12.368 12.368 12.368 12.368 12.368 12.368 11.077 10.113 9.271 8.406 7.435 6.225 4.452 0.000 0.000 0.000 0.000 0.000 0.000
    8 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 11.206 10.199 9.343 8.460 7.458 6.184 4.156 0.000 0.000 0.000 0.000 0.000 0.000
    9 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 11.334 10.282 9.407 8.515 7.493 6.162 3.825 0.000 0.000 0.000 0.000 0.000 0.000
   10 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 12.366 11.442 10.347 9.464 8.559 7.527 6.156 3.498 0.000 0.000 0.000 0.000 0.000 0.000
   11 12.367 12.367 12.367 12.367 12.367 12.367 12.367 12.367 12.367 12.367 12.367 12.367 11.514 10.385 9.493 8.591 7.546 6.157 3.276 0.000 0.000 0.000 0.000 0.000 0.000
   12 12.369 12.369 12.369 12.369 12.369 12.369 12.369 12.369 12.369 12.369 12.369 12.369 11.533 10.390 9.496 8.591 7.545 6.153 3.260 0.000 0.000 0.000 0.000 0.000 0.000
   13 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 12.371 11.493 10.366 9.475 8.563 7.525 6.143 3.458 0.000 0.000 0.000 0.000 0.000 0.000
   14 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 12.374 11.410 10.312 9.426 8.521 7.486 6.144 3.780 0.000 0.000 0.000 0.000 0.000 0.000
   15 12.378 12.378 12.378 12.378 12.378 12.378 12.378 12.378 12.378 12.378 12.378 12.378 11.299 10.244 9.364 8.468 7.453 6.161 4.107 0.000 0.000 0.000 0.000 0.000 0.000
