Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 9.673 9.673 9.673 9.673 9.673 9.231 8.839 8.513 8.201 7.885 7.561 7.216 6.856 6.470 6.053 5.596 5.097 4.534 3.879 3.083 1.991 0.000 0.000 0.000 0.000
    1 9.673 9.673 9.673 9.673 9.673 9.216 8.833 8.510 8.201 7.887 7.565 7.225 6.868 6.482 6.067 5.616 5.121 4.561 3.914 3.138 2.079 0.000 0.000 0.000 0.000
    2 9.674 9.674 9.674 9.674 9.674 9.208 8.833 8.514 8.206 7.895 7.570 7.235 6.875 6.491 6.077 5.629 5.131 4.575 3.928 3.148 2.093 0.000 0.000 0.000 0.000
    3 9.675 9.675 9.675 9.675 9.675 9.208 8.837 8.519 8.213 7.903 7.581 7.243 6.883 6.497 6.083 5.629 5.130 4.567 3.913 3.117 2.032 0.000 0.000 0.000 0.000
    4 9.675 9.675 9.675 9.675 9.675 9.214 8.844 8.531 8.225 7.915 7.593 7.251 6.891 6.502 6.082 5.622 5.112 4.538 3.869 3.049 1.893 0.000 0.000 0.000 0.000
    5 9.676 9.676 9.676 9.676 9.676 9.227 8.858 8.544 8.238 7.928 7.604 7.264 6.896 6.505 6.079 5.609 5.090 4.495 3.799 2.935 1.664 0.000 0.000 0.000 0.000
    6 9.677 9.677 9.677 9.677 9.677 9.242 8.873 8.561 8.255 7.943 7.619 7.274 6.904 6.505 6.070 5.591 5.052 4.442 3.712 2.788 1.352 0.000 0.000 0.000 0.000
    7 9.678 9.678 9.678 9.678 9.678 9.260 8.890 8.576 8.272 7.958 7.632 7.285 6.912 6.507 6.061 5.569 5.013 4.375 3.607 2.603 0.758 0.000 0.000 0.000 0.000
    8 9.678 9.678 9.678 9.678 9.678 9.278 8.904 8.591 8.287 7.975 7.647 7.296 6.918 6.507 6.055 5.548 4.972 4.305 3.491 2.391 0.000 0.000 0.000 0.000 0.000
    9 9.679 9.679 9.679 9.679 9.679 9.296 8.918 8.605 8.300 7.988 7.658 7.307 6.924 6.508 6.047 5.527 4.938 4.242 3.380 2.175 0.000 0.000 0.000 0.000 0.000
   10 9.679 9.679 9.679 9.679 9.679 9.311 8.929 8.616 8.311 7.997 7.667 7.315 6.930 6.509 6.039 5.513 4.907 4.190 3.290 1.976 0.000 0.000 0.000 0.000 0.000
   11 9.679 9.679 9.679 9.679 9.679 9.322 8.935 8.622 8.316 8.002 7.672 7.316 6.931 6.507 6.035 5.502 4.886 4.155 3.228 1.850 0.000 0.000 0.000 0.000 0.000
   12 9.678 9.678 9.678 9.678 9.678 9.328 8.937 8.622 8.315 8.001 7.671 7.312 6.927 6.501 6.028 5.496 4.879 4.145 3.218 1.828 0.000 0.000 0.000 0.000 0.000
   13 9.678 9.678 9.678 9.678 9.678 9.328 8.934 8.616 8.309 7.995 7.661 7.304 6.919 6.496 6.026 5.493 4.884 4.160 3.248 1.910 0.000 0.000 0.000 0.000 0.000
   14 9.677 9.677 9.677 9.677 9.677 9.322 8.926 8.606 8.297 7.982 7.650 7.294 6.909 6.488 6.021 5.498 4.901 4.195 3.318 2.073 0.000 0.000 0.000 0.000 0.000
