Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 11.895 9.838 5.280 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    1 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 11.883 9.846 5.210 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    2 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 12.995 11.736 9.769 5.022 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    3 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 12.990 11.491 9.623 4.674 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    4 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 11.207 9.431 4.167 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    5 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 10.920 9.240 6.308 1.270 0.000 0.000 0.000 0.000 0.000 0.000
    6 12.978 12.978 12.978 12.978 12.978 12.978 12.978 12.978 12.978 12.978 12.978 12.978 12.978 12.978 12.978 10.664 9.074 6.838 1.773 0.000 0.000 0.000 0.000 0.000 0.000
    7 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 10.455 8.952 7.005 2.085 0.000 0.000 0.000 0.000 0.000 0.000
    8 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.121 10.291 8.871 7.126 2.287 0.000 0.000 0.000 0.000 0.000 0.000
    9 12.973 12.973 12.973 12.973 12.973 12.973 12.973 12.973 12.973 12.973 12.973 12.973 12.973 12.973 11.820 10.175 8.819 7.210 2.411 0.000 0.000 0.000 0.000 0.000 0.000
   10 12.973 12.973 12.973 12.973 12.973 12.973 12.973 12.973 12.973 12.973 12.973 12.973 12.973 12.973 11.655 10.106 8.794 7.271 2.457 0.000 0.000 0.000 0.000 0.000 0.000
   11 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 11.587 10.076 8.780 7.296 3.861 0.000 0.000 0.000 0.000 0.000 0.000
   12 12.977 12.977 12.977 12.977 12.977 12.977 12.977 12.977 12.977 12.977 12.977 12.977 12.977 12.977 11.601 10.083 8.781 7.293 3.819 0.000 0.000 0.000 0.000 0.000 0.000
   13 12.980 12.980 12.980 12.980 12.980 12.980 12.980 12.980 12.980 12.980 12.980 12.980 12.980 12.980 11.702 10.125 8.799 7.265 2.536 0.000 0.000 0.000 0.000 0.000 0.000
   14 12.983 12.983 12.983 12.983 12.983 12.983 12.983 12.983 12.983 12.983 12.983 12.983 12.983 12.983 11.915 10.208 8.833 7.205 2.491 0.000 0.000 0.000 0.000 0.000 0.000
   15 12.988 12.988 12.988 12.988 12.988 12.988 12.988 12.988 12.988 12.988 12.988 12.988 12.988 12.988 12.290 10.342 8.889 7.111 2.371 0.000 0.000 0.000 0.000 0.000 0.000
   16 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 10.527 8.981 6.976 2.165 0.000 0.000 0.000 0.000 0.000 0.000
   17 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 10.774 9.117 6.769 1.865 0.000 0.000 0.000 0.000 0.000 0.000
   18 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 11.081 9.298 5.249 1.380 0.000 0.000 0.000 0.000 0.000 0.000
   19 13.013 13.013 13.013 13.013 13.013 13.013 13.013 13.013 13.013 13.013 13.013 13.013 13.013 13.013 13.013 11.439 9.520 4.284 0.105 0.000 0.000 0.000 0.000 0.000 0.000
