Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 10.878 4.539 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    1 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 10.889 4.544 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    2 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 13.065 10.767 4.222 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    3 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 13.060 10.546 3.246 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    4 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 10.262 3.541 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    5 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 13.051 12.837 9.971 3.799 0.767 0.000 0.000 0.000 0.000 0.000 0.000
    6 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 11.919 9.719 4.053 1.243 0.000 0.000 0.000 0.000 0.000 0.000
    7 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 11.472 9.527 4.389 1.432 0.000 0.000 0.000 0.000 0.000 0.000
    8 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 13.043 11.174 9.391 7.222 1.436 0.000 0.000 0.000 0.000 0.000 0.000
    9 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 10.978 9.306 7.396 1.222 0.000 0.000 0.000 0.000 0.000 0.000
   10 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 13.042 10.857 9.254 7.481 0.502 0.000 0.000 0.000 0.000 0.000 0.000
   11 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 13.044 10.805 9.233 7.524 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   12 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 13.046 10.816 9.241 7.521 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   13 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 10.886 9.267 7.476 0.709 0.000 0.000 0.000 0.000 0.000 0.000
   14 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 11.029 9.327 7.381 1.332 0.000 0.000 0.000 0.000 0.000 0.000
   15 13.058 13.058 13.058 13.058 13.058 13.058 13.058 13.058 13.058 13.058 13.058 13.058 13.058 13.058 13.058 11.264 9.422 7.191 1.531 0.000 0.000 0.000 0.000 0.000 0.000
   16 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 13.063 11.618 9.569 4.521 1.535 0.000 0.000 0.000 0.000 0.000 0.000
   17 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 12.173 9.787 4.170 1.365 0.000 0.000 0.000 0.000 0.000 0.000
   18 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 10.075 3.917 0.948 0.000 0.000 0.000 0.000 0.000 0.000
   19 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 10.412 3.662 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   20 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 10.763 3.374 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   21 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 11.061 4.148 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   22 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 11.252 4.603 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   23 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 11.285 4.630 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   24 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 11.154 4.246 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   25 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 13.122 10.909 3.470 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   26 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 13.126 10.607 3.785 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   27 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 10.313 4.078 0.416 0.000 0.000 0.000 0.000 0.000 0.000
   28 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 10.061 4.414 0.971 0.000 0.000 0.000 0.000 0.000 0.000
   29 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 13.132 12.650 9.867 7.147 1.120 0.000 0.000 0.000 0.000 0.000 0.000
   30 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 13.131 12.053 9.734 7.405 1.033 0.000 0.000 0.000 0.000 0.000 0.000
   31 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 13.129 11.754 9.640 7.527 0.588 0.000 0.000 0.000 0.000 0.000 0.000
   32 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 13.125 11.573 9.578 7.594 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   33 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 13.121 11.476 9.548 7.625 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   34 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 13.115 11.433 9.535 7.626 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   35 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 11.448 9.544 7.610 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   36 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 11.512 9.568 7.573 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   37 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 11.623 9.615 7.516 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   38 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 11.781 9.680 7.440 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   39 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 11.984 9.771 5.773 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   40 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 12.246 9.875 4.661 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   41 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 13.061 12.721 9.997 3.704 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   42 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 10.120 3.484 0.000 0.000 0.000 0.000 0.000 0.000 0.000
