Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 5.768 5.743 5.692 5.621 5.534 5.431 5.314 5.182 5.036 4.878 4.708 4.525 4.341 4.141 3.917 3.657 3.355 2.998 2.571 2.007 1.154 0.000 0.000 0.000 0.000
    1 5.793 5.768 5.717 5.647 5.560 5.458 5.340 5.210 5.064 4.906 4.735 4.554 4.370 4.176 3.951 3.694 3.393 3.040 2.616 2.068 1.249 0.000 0.000 0.000 0.000
    2 5.817 5.792 5.742 5.672 5.586 5.483 5.368 5.236 5.094 4.938 4.768 4.588 4.407 4.213 3.991 3.738 3.443 3.100 2.684 2.160 1.401 0.000 0.000 0.000 0.000
    3 5.840 5.815 5.765 5.696 5.609 5.508 5.393 5.264 5.122 4.965 4.799 4.625 4.444 4.252 4.036 3.789 3.504 3.172 2.772 2.276 1.584 0.000 0.000 0.000 0.000
    4 5.861 5.837 5.786 5.717 5.631 5.530 5.417 5.288 5.149 4.995 4.833 4.656 4.480 4.293 4.084 3.842 3.568 3.247 2.865 2.401 1.781 0.666 0.000 0.000 0.000
    5 5.880 5.855 5.805 5.736 5.650 5.551 5.439 5.312 5.173 5.022 4.860 4.690 4.514 4.333 4.129 3.897 3.632 3.326 2.963 2.531 1.974 1.113 0.000 0.000 0.000
    6 5.896 5.871 5.821 5.752 5.667 5.568 5.457 5.332 5.196 5.047 4.889 4.719 4.548 4.370 4.171 3.946 3.691 3.399 3.058 2.650 2.144 1.421 0.000 0.000 0.000
    7 5.908 5.883 5.833 5.764 5.680 5.582 5.472 5.348 5.212 5.069 4.911 4.746 4.579 4.404 4.211 3.992 3.748 3.466 3.145 2.761 2.289 1.655 0.376 0.000 0.000
    8 5.916 5.892 5.842 5.773 5.689 5.592 5.482 5.361 5.228 5.083 4.929 4.768 4.602 4.430 4.243 4.030 3.789 3.521 3.211 2.847 2.405 1.833 0.907 0.000 0.000
    9 5.921 5.896 5.846 5.778 5.694 5.597 5.489 5.368 5.237 5.094 4.942 4.781 4.617 4.450 4.263 4.054 3.826 3.558 3.260 2.908 2.486 1.954 1.159 0.000 0.000
   10 5.921 5.896 5.846 5.778 5.694 5.599 5.490 5.369 5.240 5.097 4.947 4.786 4.620 4.455 4.274 4.070 3.842 3.582 3.287 2.947 2.538 2.024 1.289 0.000 0.000
   11 5.917 5.892 5.841 5.773 5.690 5.594 5.485 5.366 5.235 5.093 4.943 4.785 4.621 4.456 4.273 4.072 3.844 3.588 3.293 2.957 2.556 2.051 1.330 0.000 0.000
   12 5.908 5.883 5.832 5.764 5.681 5.584 5.476 5.355 5.224 5.082 4.933 4.774 4.610 4.443 4.262 4.058 3.831 3.574 3.279 2.939 2.534 2.025 1.294 0.000 0.000
   13 5.894 5.869 5.818 5.750 5.667 5.570 5.461 5.339 5.210 5.066 4.913 4.754 4.590 4.420 4.239 4.029 3.801 3.541 3.239 2.895 2.478 1.950 1.169 0.000 0.000
   14 5.877 5.852 5.801 5.732 5.648 5.551 5.440 5.318 5.187 5.042 4.889 4.728 4.559 4.389 4.202 3.992 3.754 3.487 3.181 2.817 2.383 1.815 0.912 0.000 0.000
