Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 12.099 12.099 12.099 12.099 12.099 12.099 12.099 12.099 12.099 12.099 12.099 11.428 10.376 9.591 8.827 8.003 7.052 5.831 3.921 0.000 0.000 0.000 0.000 0.000 0.000
    1 12.095 12.095 12.095 12.095 12.095 12.095 12.095 12.095 12.095 12.095 12.095 11.397 10.364 9.587 8.826 8.008 7.057 5.833 3.907 0.000 0.000 0.000 0.000 0.000 0.000
    2 12.091 12.091 12.091 12.091 12.091 12.091 12.091 12.091 12.091 12.091 12.091 11.318 10.329 9.563 8.811 7.997 7.052 5.853 3.996 0.000 0.000 0.000 0.000 0.000 0.000
    3 12.087 12.087 12.087 12.087 12.087 12.087 12.087 12.087 12.087 12.087 12.087 11.205 10.269 9.517 8.774 7.972 7.047 5.884 4.164 0.000 0.000 0.000 0.000 0.000 0.000
    4 12.084 12.084 12.084 12.084 12.084 12.084 12.084 12.084 12.084 12.084 12.084 11.076 10.195 9.458 8.726 7.940 7.042 5.929 4.365 0.423 0.000 0.000 0.000 0.000 0.000
    5 12.081 12.081 12.081 12.081 12.081 12.081 12.081 12.081 12.081 12.081 12.081 10.946 10.111 9.394 8.677 7.909 7.038 5.989 4.570 2.014 0.000 0.000 0.000 0.000 0.000
    6 12.078 12.078 12.078 12.078 12.078 12.078 12.078 12.078 12.078 12.078 12.078 10.824 10.031 9.329 8.630 7.884 7.047 6.052 4.765 2.713 0.000 0.000 0.000 0.000 0.000
    7 12.076 12.076 12.076 12.076 12.076 12.076 12.076 12.076 12.076 12.076 12.076 10.717 9.956 9.274 8.589 7.865 7.061 6.116 4.928 3.170 0.000 0.000 0.000 0.000 0.000
    8 12.075 12.075 12.075 12.075 12.075 12.075 12.075 12.075 12.075 12.075 12.075 10.632 9.896 9.230 8.559 7.854 7.074 6.175 5.067 3.498 0.000 0.000 0.000 0.000 0.000
    9 12.075 12.075 12.075 12.075 12.075 12.075 12.075 12.075 12.075 12.075 11.658 10.567 9.847 9.194 8.539 7.850 7.089 6.223 5.164 3.719 0.000 0.000 0.000 0.000 0.000
   10 12.075 12.075 12.075 12.075 12.075 12.075 12.075 12.075 12.075 12.075 11.538 10.524 9.819 9.172 8.525 7.842 7.098 6.253 5.232 3.859 1.035 0.000 0.000 0.000 0.000
   11 12.076 12.076 12.076 12.076 12.076 12.076 12.076 12.076 12.076 12.076 11.497 10.505 9.808 9.163 8.519 7.843 7.106 6.268 5.262 3.921 1.327 0.000 0.000 0.000 0.000
   12 12.077 12.077 12.077 12.077 12.077 12.077 12.077 12.077 12.077 12.077 11.513 10.512 9.810 9.165 8.521 7.845 7.105 6.267 5.257 3.916 1.310 0.000 0.000 0.000 0.000
   13 12.079 12.079 12.079 12.079 12.079 12.079 12.079 12.079 12.079 12.079 11.606 10.545 9.831 9.178 8.527 7.845 7.098 6.242 5.217 3.836 0.952 0.000 0.000 0.000 0.000
   14 12.082 12.082 12.082 12.082 12.082 12.082 12.082 12.082 12.082 12.082 11.834 10.602 9.871 9.204 8.542 7.844 7.080 6.206 5.143 3.678 0.000 0.000 0.000 0.000 0.000
   15 12.086 12.086 12.086 12.086 12.086 12.086 12.086 12.086 12.086 12.086 12.086 10.687 9.929 9.249 8.570 7.853 7.066 6.153 5.029 3.440 0.000 0.000 0.000 0.000 0.000
   16 12.090 12.090 12.090 12.090 12.090 12.090 12.090 12.090 12.090 12.090 12.090 10.797 10.001 9.300 8.600 7.864 7.043 6.088 4.880 3.086 0.000 0.000 0.000 0.000 0.000
   17 12.094 12.094 12.094 12.094 12.094 12.094 12.094 12.094 12.094 12.094 12.094 10.933 10.091 9.365 8.645 7.884 7.030 6.013 4.700 2.572 0.000 0.000 0.000 0.000 0.000
   18 12.099 12.099 12.099 12.099 12.099 12.099 12.099 12.099 12.099 12.099 12.099 11.095 10.186 9.436 8.699 7.912 7.018 5.937 4.480 1.763 0.000 0.000 0.000 0.000 0.000
   19 12.104 12.104 12.104 12.104 12.104 12.104 12.104 12.104 12.104 12.104 12.104 11.279 10.290 9.513 8.755 7.947 7.016 5.867 4.238 0.000 0.000 0.000 0.000 0.000 0.000
   20 12.109 12.109 12.109 12.109 12.109 12.109 12.109 12.109 12.109 12.109 12.109 11.487 10.385 9.587 8.808 7.978 7.020 5.810 3.988 0.000 0.000 0.000 0.000 0.000 0.000
   21 12.114 12.114 12.114 12.114 12.114 12.114 12.114 12.114 12.114 12.114 12.114 11.698 10.467 9.645 8.855 8.009 7.027 5.764 3.755 0.000 0.000 0.000 0.000 0.000 0.000
   22 12.119 12.119 12.119 12.119 12.119 12.119 12.119 12.119 12.119 12.119 12.119 12.029 10.522 9.680 8.882 8.026 7.031 5.739 3.608 0.000 0.000 0.000 0.000 0.000 0.000
   23 12.124 12.124 12.124 12.124 12.124 12.124 12.124 12.124 12.124 12.124 12.124 12.124 10.543 9.694 8.886 8.028 7.026 5.727 3.592 0.000 0.000 0.000 0.000 0.000 0.000
   24 12.128 12.128 12.128 12.128 12.128 12.128 12.128 12.128 12.128 12.128 12.128 12.128 10.533 9.678 8.868 8.009 7.011 5.733 3.702 0.000 0.000 0.000 0.000 0.000 0.000
   25 12.132 12.132 12.132 12.132 12.132 12.132 12.132 12.132 12.132 12.132 12.132 11.940 10.491 9.642 8.834 7.979 6.998 5.756 3.891 0.000 0.000 0.000 0.000 0.000 0.000
   26 12.135 12.135 12.135 12.135 12.135 12.135 12.135 12.135 12.135 12.135 12.135 11.702 10.430 9.592 8.793 7.947 6.989 5.801 4.112 0.000 0.000 0.000 0.000 0.000 0.000
   27 12.137 12.137 12.137 12.137 12.137 12.137 12.137 12.137 12.137 12.137 12.137 11.514 10.356 9.534 8.747 7.917 6.986 5.855 4.321 1.119 0.000 0.000 0.000 0.000 0.000
   28 12.139 12.139 12.139 12.139 12.139 12.139 12.139 12.139 12.139 12.139 12.139 11.348 10.278 9.474 8.699 7.894 6.990 5.920 4.508 2.066 0.000 0.000 0.000 0.000 0.000
   29 12.139 12.139 12.139 12.139 12.139 12.139 12.139 12.139 12.139 12.139 12.139 11.210 10.208 9.423 8.662 7.873 7.002 5.979 4.665 2.590 0.000 0.000 0.000 0.000 0.000
   30 12.138 12.138 12.138 12.138 12.138 12.138 12.138 12.138 12.138 12.138 12.138 11.094 10.146 9.375 8.634 7.861 7.013 6.029 4.792 2.933 0.000 0.000 0.000 0.000 0.000
   31 12.137 12.137 12.137 12.137 12.137 12.137 12.137 12.137 12.137 12.137 12.137 11.006 10.095 9.342 8.613 7.856 7.025 6.073 4.885 3.163 0.000 0.000 0.000 0.000 0.000
   32 12.134 12.134 12.134 12.134 12.134 12.134 12.134 12.134 12.134 12.134 12.134 10.939 10.058 9.316 8.596 7.854 7.037 6.102 4.956 3.314 0.000 0.000 0.000 0.000 0.000
   33 12.131 12.131 12.131 12.131 12.131 12.131 12.131 12.131 12.131 12.131 12.131 10.892 10.032 9.301 8.590 7.851 7.047 6.124 4.996 3.395 0.000 0.000 0.000 0.000 0.000
   34 12.127 12.127 12.127 12.127 12.127 12.127 12.127 12.127 12.127 12.127 12.127 10.865 10.015 9.292 8.587 7.851 7.047 6.134 5.007 3.417 0.000 0.000 0.000 0.000 0.000
   35 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 10.852 10.012 9.292 8.587 7.854 7.054 6.130 4.999 3.389 0.000 0.000 0.000 0.000 0.000
   36 12.117 12.117 12.117 12.117 12.117 12.117 12.117 12.117 12.117 12.117 12.117 10.854 10.017 9.299 8.594 7.858 7.051 6.120 4.966 3.308 0.000 0.000 0.000 0.000 0.000
   37 12.111 12.111 12.111 12.111 12.111 12.111 12.111 12.111 12.111 12.111 12.111 10.863 10.028 9.311 8.605 7.863 7.049 6.104 4.920 3.182 0.000 0.000 0.000 0.000 0.000
   38 12.106 12.106 12.106 12.106 12.106 12.106 12.106 12.106 12.106 12.106 12.106 10.883 10.049 9.326 8.620 7.871 7.044 6.081 4.859 3.001 0.000 0.000 0.000 0.000 0.000
   39 12.100 12.100 12.100 12.100 12.100 12.100 12.100 12.100 12.100 12.100 12.100 10.910 10.070 9.350 8.636 7.884 7.043 6.055 4.784 2.765 0.000 0.000 0.000 0.000 0.000
   40 12.094 12.094 12.094 12.094 12.094 12.094 12.094 12.094 12.094 12.094 12.094 10.939 10.094 9.371 8.654 7.899 7.045 6.028 4.700 2.459 0.000 0.000 0.000 0.000 0.000
   41 12.088 12.088 12.088 12.088 12.088 12.088 12.088 12.088 12.088 12.088 12.088 10.968 10.121 9.398 8.678 7.914 7.050 6.004 4.611 2.060 0.000 0.000 0.000 0.000 0.000
   42 12.083 12.083 12.083 12.083 12.083 12.083 12.083 12.083 12.083 12.083 12.083 10.995 10.143 9.420 8.700 7.930 7.052 5.986 4.520 1.512 0.000 0.000 0.000 0.000 0.000
   43 12.078 12.078 12.078 12.078 12.078 12.078 12.078 12.078 12.078 12.078 12.078 11.019 10.165 9.442 8.722 7.945 7.057 5.969 4.431 0.415 0.000 0.000 0.000 0.000 0.000
   44 12.074 12.074 12.074 12.074 12.074 12.074 12.074 12.074 12.074 12.074 12.074 11.037 10.183 9.460 8.740 7.960 7.069 5.956 4.361 0.000 0.000 0.000 0.000 0.000 0.000
   45 12.071 12.071 12.071 12.071 12.071 12.071 12.071 12.071 12.071 12.071 12.071 11.047 10.193 9.472 8.752 7.972 7.075 5.951 4.303 0.000 0.000 0.000 0.000 0.000 0.000
   46 12.068 12.068 12.068 12.068 12.068 12.068 12.068 12.068 12.068 12.068 12.068 11.049 10.197 9.477 8.757 7.980 7.078 5.951 4.269 0.000 0.000 0.000 0.000 0.000 0.000
   47 12.066 12.066 12.066 12.066 12.066 12.066 12.066 12.066 12.066 12.066 12.066 11.038 10.194 9.476 8.759 7.982 7.081 5.950 4.272 0.000 0.000 0.000 0.000 0.000 0.000
   48 12.065 12.065 12.065 12.065 12.065 12.065 12.065 12.065 12.065 12.065 12.065 11.023 10.183 9.471 8.754 7.977 7.083 5.959 4.296 0.000 0.000 0.000 0.000 0.000 0.000
   49 12.065 12.065 12.065 12.065 12.065 12.065 12.065 12.065 12.065 12.065 12.065 10.997 10.164 9.452 8.738 7.967 7.076 5.966 4.349 0.000 0.000 0.000 0.000 0.000 0.000
   50 12.066 12.066 12.066 12.066 12.066 12.066 12.066 12.066 12.066 12.066 12.066 10.961 10.141 9.432 8.720 7.953 7.068 5.980 4.431 0.000 0.000 0.000 0.000 0.000 0.000
   51 12.068 12.068 12.068 12.068 12.068 12.068 12.068 12.068 12.068 12.068 12.068 10.920 10.110 9.406 8.697 7.936 7.069 5.998 4.526 1.400 0.000 0.000 0.000 0.000 0.000
   52 12.070 12.070 12.070 12.070 12.070 12.070 12.070 12.070 12.070 12.070 12.070 10.873 10.073 9.374 8.671 7.913 7.059 6.024 4.627 2.064 0.000 0.000 0.000 0.000 0.000
   53 12.074 12.074 12.074 12.074 12.074 12.074 12.074 12.074 12.074 12.074 12.074 10.828 10.038 9.342 8.645 7.899 7.059 6.057 4.736 2.523 0.000 0.000 0.000 0.000 0.000
   54 12.077 12.077 12.077 12.077 12.077 12.077 12.077 12.077 12.077 12.077 12.077 10.782 10.004 9.310 8.619 7.883 7.059 6.089 4.841 2.882 0.000 0.000 0.000 0.000 0.000
   55 12.082 12.082 12.082 12.082 12.082 12.082 12.082 12.082 12.082 12.082 12.082 10.738 9.970 9.282 8.597 7.870 7.063 6.121 4.929 3.159 0.000 0.000 0.000 0.000 0.000
