Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 9.098 9.098 9.098 9.098 8.733 8.419 8.148 7.883 7.614 7.332 7.037 6.721 6.384 6.024 5.634 5.208 4.735 4.204 3.588 2.836 1.794 0.000 0.000 0.000 0.000
    1 9.100 9.100 9.100 9.100 8.724 8.417 8.149 7.887 7.619 7.338 7.045 6.734 6.399 6.040 5.652 5.232 4.760 4.236 3.631 2.891 1.887 0.000 0.000 0.000 0.000
    2 9.102 9.102 9.102 9.102 8.720 8.419 8.154 7.894 7.626 7.349 7.053 6.743 6.410 6.051 5.663 5.243 4.774 4.250 3.645 2.909 1.910 0.000 0.000 0.000 0.000
    3 9.104 9.104 9.104 9.104 8.721 8.423 8.162 7.902 7.636 7.359 7.063 6.753 6.420 6.058 5.670 5.247 4.775 4.244 3.631 2.887 1.858 0.000 0.000 0.000 0.000
    4 9.106 9.106 9.106 9.106 8.726 8.432 8.171 7.912 7.647 7.368 7.076 6.761 6.426 6.061 5.668 5.238 4.759 4.217 3.589 2.821 1.729 0.000 0.000 0.000 0.000
    5 9.108 9.108 9.108 9.108 8.734 8.441 8.183 7.925 7.660 7.381 7.085 6.768 6.433 6.063 5.663 5.224 4.736 4.179 3.529 2.717 1.523 0.000 0.000 0.000 0.000
    6 9.109 9.109 9.109 9.109 8.744 8.453 8.195 7.938 7.673 7.394 7.097 6.779 6.436 6.064 5.656 5.205 4.699 4.125 3.444 2.572 1.221 0.000 0.000 0.000 0.000
    7 9.111 9.111 9.111 9.111 8.756 8.465 8.208 7.951 7.688 7.407 7.109 6.788 6.440 6.059 5.642 5.178 4.659 4.060 3.338 2.398 0.650 0.000 0.000 0.000 0.000
    8 9.112 9.112 9.112 9.112 8.767 8.476 8.220 7.964 7.700 7.417 7.120 6.794 6.441 6.057 5.629 5.156 4.616 3.992 3.228 2.204 0.000 0.000 0.000 0.000 0.000
    9 9.112 9.112 9.112 9.112 8.778 8.486 8.229 7.976 7.710 7.430 7.126 6.800 6.442 6.053 5.618 5.130 4.577 3.924 3.119 1.998 0.000 0.000 0.000 0.000 0.000
