Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 10.291 5.737 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    1 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 13.112 10.239 5.789 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    2 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 13.106 10.242 5.467 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    3 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 13.101 10.308 4.675 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    4 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 10.448 3.597 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    5 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 10.684 3.629 0.724 0.000 0.000 0.000 0.000 0.000 0.000
    6 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 11.047 3.613 0.862 0.000 0.000 0.000 0.000 0.000 0.000
    7 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 13.086 10.182 3.557 0.689 0.000 0.000 0.000 0.000 0.000 0.000
    8 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 10.536 3.452 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    9 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 10.878 3.286 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   10 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 10.710 4.531 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   11 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 10.641 4.918 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   12 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 13.087 10.649 4.918 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   13 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 13.090 10.739 4.507 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   14 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 13.094 10.927 3.350 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   15 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 11.089 3.527 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   16 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 10.473 3.647 0.865 0.000 0.000 0.000 0.000 0.000 0.000
   17 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 13.111 11.167 3.720 1.030 0.000 0.000 0.000 0.000 0.000 0.000
   18 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 13.117 10.778 3.759 0.948 0.000 0.000 0.000 0.000 0.000 0.000
