Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 10.754 10.754 10.754 10.754 10.754 10.754 10.754 10.754 9.879 9.379 8.928 8.482 8.012 7.513 6.962 6.341 5.621 4.754 3.623 1.767 0.000 0.000 0.000 0.000 0.000
    1 10.752 10.752 10.752 10.752 10.752 10.752 10.752 10.752 9.868 9.374 8.929 8.483 8.018 7.519 6.970 6.350 5.633 4.763 3.635 1.779 0.000 0.000 0.000 0.000 0.000
    2 10.751 10.751 10.751 10.751 10.751 10.751 10.751 10.751 9.847 9.362 8.917 8.477 8.015 7.519 6.976 6.362 5.655 4.803 3.701 1.958 0.000 0.000 0.000 0.000 0.000
    3 10.749 10.749 10.749 10.749 10.749 10.749 10.749 10.596 9.813 9.337 8.900 8.463 8.006 7.514 6.981 6.379 5.689 4.862 3.818 2.248 0.000 0.000 0.000 0.000 0.000
    4 10.748 10.748 10.748 10.748 10.748 10.748 10.748 10.447 9.772 9.308 8.876 8.443 7.993 7.510 6.982 6.397 5.727 4.938 3.959 2.565 0.000 0.000 0.000 0.000 0.000
    5 10.747 10.747 10.747 10.747 10.747 10.747 10.747 10.356 9.729 9.275 8.849 8.420 7.978 7.503 6.987 6.417 5.771 5.025 4.110 2.873 0.000 0.000 0.000 0.000 0.000
    6 10.746 10.746 10.746 10.746 10.746 10.746 10.746 10.269 9.687 9.242 8.821 8.400 7.963 7.496 6.991 6.440 5.820 5.107 4.252 3.144 1.212 0.000 0.000 0.000 0.000
    7 10.745 10.745 10.745 10.745 10.745 10.745 10.745 10.200 9.648 9.210 8.796 8.381 7.947 7.490 7.001 6.462 5.866 5.185 4.383 3.367 1.821 0.000 0.000 0.000 0.000
    8 10.745 10.745 10.745 10.745 10.745 10.745 10.745 10.143 9.613 9.184 8.772 8.362 7.937 7.489 7.008 6.485 5.906 5.250 4.486 3.542 2.200 0.000 0.000 0.000 0.000
    9 10.744 10.744 10.744 10.744 10.744 10.744 10.744 10.104 9.588 9.163 8.755 8.349 7.929 7.487 7.014 6.501 5.935 5.304 4.566 3.674 2.447 0.000 0.000 0.000 0.000
