Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 12.528 12.528 12.528 12.528 12.528 12.528 12.528 12.528 12.528 12.528 12.528 12.528 11.362 10.280 9.403 8.549 7.631 6.572 5.209 2.823 0.000 0.000 0.000 0.000 0.000
    1 12.523 12.523 12.523 12.523 12.523 12.523 12.523 12.523 12.523 12.523 12.523 12.523 11.305 10.249 9.387 8.538 7.631 6.582 5.235 2.925 0.000 0.000 0.000 0.000 0.000
    2 12.519 12.519 12.519 12.519 12.519 12.519 12.519 12.519 12.519 12.519 12.519 12.519 11.296 10.248 9.386 8.538 7.627 6.575 5.212 2.854 0.000 0.000 0.000 0.000 0.000
    3 12.514 12.514 12.514 12.514 12.514 12.514 12.514 12.514 12.514 12.514 12.514 12.514 11.330 10.269 9.401 8.546 7.622 6.548 5.148 2.609 0.000 0.000 0.000 0.000 0.000
    4 12.511 12.511 12.511 12.511 12.511 12.511 12.511 12.511 12.511 12.511 12.511 12.511 11.408 10.315 9.433 8.565 7.621 6.511 5.023 2.183 0.000 0.000 0.000 0.000 0.000
    5 12.507 12.507 12.507 12.507 12.507 12.507 12.507 12.507 12.507 12.507 12.507 12.507 11.539 10.386 9.485 8.596 7.625 6.462 4.841 1.375 0.000 0.000 0.000 0.000 0.000
    6 12.504 12.504 12.504 12.504 12.504 12.504 12.504 12.504 12.504 12.504 12.504 12.504 11.723 10.479 9.553 8.641 7.636 6.405 4.587 0.000 0.000 0.000 0.000 0.000 0.000
    7 12.502 12.502 12.502 12.502 12.502 12.502 12.502 12.502 12.502 12.502 12.502 12.502 11.994 10.583 9.634 8.701 7.662 6.356 4.260 0.000 0.000 0.000 0.000 0.000 0.000
    8 12.501 12.501 12.501 12.501 12.501 12.501 12.501 12.501 12.501 12.501 12.501 12.501 12.501 10.696 9.720 8.768 7.703 6.321 3.821 0.000 0.000 0.000 0.000 0.000 0.000
    9 12.500 12.500 12.500 12.500 12.500 12.500 12.500 12.500 12.500 12.500 12.500 12.500 12.500 10.803 9.805 8.840 7.752 6.309 3.246 0.000 0.000 0.000 0.000 0.000 0.000
