Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 11.925 11.925 11.925 11.925 11.925 11.925 11.925 11.925 11.925 11.925 11.925 10.694 9.913 9.215 8.500 7.720 6.812 5.667 3.962 0.000 0.000 0.000 0.000 0.000 0.000
    1 11.921 11.921 11.921 11.921 11.921 11.921 11.921 11.921 11.921 11.921 11.921 10.678 9.907 9.211 8.503 7.722 6.818 5.673 3.956 0.000 0.000 0.000 0.000 0.000 0.000
    2 11.918 11.918 11.918 11.918 11.918 11.918 11.918 11.918 11.918 11.918 11.918 10.636 9.880 9.192 8.489 7.718 6.821 5.689 4.038 0.000 0.000 0.000 0.000 0.000 0.000
    3 11.914 11.914 11.914 11.914 11.914 11.914 11.914 11.914 11.914 11.914 11.914 10.569 9.836 9.156 8.462 7.700 6.823 5.727 4.182 0.000 0.000 0.000 0.000 0.000 0.000
    4 11.911 11.911 11.911 11.911 11.911 11.911 11.911 11.911 11.911 11.911 11.659 10.491 9.774 9.110 8.422 7.680 6.825 5.784 4.364 1.659 0.000 0.000 0.000 0.000 0.000
    5 11.908 11.908 11.908 11.908 11.908 11.908 11.908 11.908 11.908 11.908 11.395 10.404 9.712 9.057 8.386 7.662 6.835 5.847 4.557 2.437 0.000 0.000 0.000 0.000 0.000
    6 11.906 11.906 11.906 11.906 11.906 11.906 11.906 11.906 11.906 11.906 11.209 10.320 9.648 9.006 8.353 7.645 6.851 5.917 4.728 2.958 0.000 0.000 0.000 0.000 0.000
    7 11.904 11.904 11.904 11.904 11.904 11.904 11.904 11.904 11.904 11.904 11.068 10.242 9.589 8.960 8.322 7.633 6.869 5.981 4.884 3.335 0.000 0.000 0.000 0.000 0.000
    8 11.903 11.903 11.903 11.903 11.903 11.903 11.903 11.903 11.903 11.903 10.956 10.179 9.541 8.926 8.299 7.629 6.889 6.040 5.007 3.607 0.000 0.000 0.000 0.000 0.000
    9 11.903 11.903 11.903 11.903 11.903 11.903 11.903 11.903 11.903 11.903 10.878 10.130 9.502 8.898 8.283 7.628 6.908 6.088 5.100 3.796 1.394 0.000 0.000 0.000 0.000
   10 11.903 11.903 11.903 11.903 11.903 11.903 11.903 11.903 11.903 11.903 10.831 10.098 9.481 8.882 8.272 7.630 6.924 6.118 5.165 3.920 1.795 0.000 0.000 0.000 0.000
   11 11.903 11.903 11.903 11.903 11.903 11.903 11.903 11.903 11.903 11.903 10.811 10.085 9.467 8.873 8.270 7.628 6.928 6.136 5.191 3.974 1.955 0.000 0.000 0.000 0.000
   12 11.905 11.905 11.905 11.905 11.905 11.905 11.905 11.905 11.905 11.905 10.820 10.089 9.471 8.878 8.268 7.626 6.923 6.131 5.185 3.965 1.941 0.000 0.000 0.000 0.000
   13 11.907 11.907 11.907 11.907 11.907 11.907 11.907 11.907 11.907 11.907 10.860 10.116 9.488 8.889 8.274 7.626 6.916 6.110 5.149 3.897 1.742 0.000 0.000 0.000 0.000
