Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 10.477 10.477 10.477 10.477 10.477 10.477 10.477 9.658 9.205 8.803 8.412 8.015 7.605 7.168 6.704 6.200 5.644 5.020 4.294 3.406 2.174 0.000 0.000 0.000 0.000
    1 10.476 10.476 10.476 10.476 10.476 10.476 10.476 9.641 9.196 8.798 8.409 8.017 7.607 7.178 6.714 6.216 5.663 5.047 4.328 3.456 2.258 0.000 0.000 0.000 0.000
    2 10.475 10.475 10.475 10.475 10.475 10.475 10.475 9.634 9.193 8.799 8.414 8.019 7.612 7.183 6.722 6.221 5.672 5.055 4.337 3.461 2.263 0.000 0.000 0.000 0.000
    3 10.474 10.474 10.474 10.474 10.474 10.474 10.474 9.638 9.200 8.806 8.421 8.029 7.621 7.189 6.726 6.222 5.666 5.042 4.316 3.424 2.183 0.000 0.000 0.000 0.000
    4 10.473 10.473 10.473 10.473 10.473 10.473 10.473 9.651 9.212 8.820 8.434 8.040 7.633 7.195 6.726 6.219 5.649 5.011 4.266 3.342 2.017 0.000 0.000 0.000 0.000
    5 10.473 10.473 10.473 10.473 10.473 10.473 10.473 9.669 9.231 8.839 8.451 8.055 7.642 7.202 6.727 6.207 5.628 4.968 4.193 3.213 1.735 0.000 0.000 0.000 0.000
    6 10.472 10.472 10.472 10.472 10.472 10.472 10.472 9.695 9.253 8.859 8.471 8.075 7.655 7.209 6.728 6.196 5.597 4.912 4.095 3.043 1.327 0.000 0.000 0.000 0.000
    7 10.472 10.472 10.472 10.472 10.472 10.472 10.472 9.723 9.279 8.883 8.494 8.095 7.673 7.219 6.724 6.182 5.562 4.849 3.979 2.834 0.350 0.000 0.000 0.000 0.000
    8 10.472 10.472 10.472 10.472 10.472 10.472 10.472 9.754 9.302 8.907 8.515 8.114 7.689 7.227 6.729 6.165 5.528 4.779 3.860 2.587 0.000 0.000 0.000 0.000 0.000
    9 10.472 10.472 10.472 10.472 10.472 10.472 10.472 9.780 9.325 8.928 8.536 8.133 7.700 7.236 6.725 6.155 5.499 4.718 3.741 2.328 0.000 0.000 0.000 0.000 0.000
   10 10.472 10.472 10.472 10.472 10.472 10.472 10.472 9.803 9.344 8.942 8.548 8.145 7.713 7.245 6.729 6.146 5.473 4.667 3.642 2.092 0.000 0.000 0.000 0.000 0.000
   11 10.473 10.473 10.473 10.473 10.473 10.473 10.473 9.817 9.354 8.953 8.559 8.151 7.719 7.250 6.727 6.138 5.458 4.635 3.579 1.936 0.000 0.000 0.000 0.000 0.000
   12 10.473 10.473 10.473 10.473 10.473 10.473 10.473 9.824 9.356 8.953 8.559 8.151 7.716 7.244 6.725 6.136 5.449 4.628 3.565 1.914 0.000 0.000 0.000 0.000 0.000
