Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 9.949 9.949 9.949 9.949 9.949 9.949 9.238 8.857 8.514 8.177 7.832 7.474 7.101 6.696 6.265 5.798 5.279 4.698 4.021 3.201 2.066 0.000 0.000 0.000 0.000
    1 9.949 9.949 9.949 9.949 9.949 9.949 9.225 8.852 8.514 8.178 7.836 7.479 7.109 6.707 6.278 5.815 5.299 4.725 4.059 3.252 2.155 0.000 0.000 0.000 0.000
    2 9.949 9.949 9.949 9.949 9.949 9.851 9.222 8.853 8.515 8.183 7.842 7.489 7.116 6.717 6.291 5.824 5.308 4.731 4.069 3.261 2.169 0.000 0.000 0.000 0.000
    3 9.949 9.949 9.949 9.949 9.949 9.832 9.224 8.859 8.523 8.193 7.850 7.496 7.121 6.724 6.293 5.826 5.307 4.726 4.053 3.229 2.103 0.000 0.000 0.000 0.000
    4 9.950 9.950 9.950 9.950 9.950 9.847 9.233 8.869 8.534 8.202 7.864 7.508 7.131 6.729 6.294 5.818 5.292 4.697 4.005 3.153 1.950 0.000 0.000 0.000 0.000
    5 9.950 9.950 9.950 9.950 9.950 9.908 9.246 8.884 8.549 8.217 7.877 7.521 7.141 6.734 6.290 5.805 5.266 4.656 3.937 3.037 1.712 0.000 0.000 0.000 0.000
    6 9.950 9.950 9.950 9.950 9.950 9.950 9.265 8.900 8.567 8.235 7.892 7.531 7.149 6.733 6.284 5.789 5.233 4.598 3.842 2.881 1.382 0.000 0.000 0.000 0.000
    7 9.951 9.951 9.951 9.951 9.951 9.951 9.285 8.919 8.586 8.252 7.907 7.547 7.157 6.741 6.280 5.770 5.197 4.534 3.736 2.691 0.736 0.000 0.000 0.000 0.000
    8 9.951 9.951 9.951 9.951 9.951 9.951 9.304 8.937 8.603 8.270 7.927 7.560 7.167 6.743 6.274 5.751 5.158 4.466 3.619 2.474 0.000 0.000 0.000 0.000 0.000
    9 9.951 9.951 9.951 9.951 9.951 9.951 9.323 8.954 8.619 8.285 7.938 7.573 7.179 6.744 6.268 5.736 5.119 4.399 3.506 2.241 0.000 0.000 0.000 0.000 0.000
   10 9.952 9.952 9.952 9.952 9.952 9.952 9.337 8.966 8.632 8.296 7.952 7.580 7.182 6.748 6.263 5.721 5.092 4.346 3.412 2.042 0.000 0.000 0.000 0.000 0.000
   11 9.952 9.952 9.952 9.952 9.952 9.952 9.347 8.972 8.638 8.304 7.955 7.586 7.186 6.746 6.259 5.710 5.074 4.314 3.353 1.907 0.000 0.000 0.000 0.000 0.000
   12 9.952 9.952 9.952 9.952 9.952 9.952 9.351 8.975 8.637 8.303 7.954 7.582 7.183 6.742 6.255 5.704 5.064 4.304 3.339 1.881 0.000 0.000 0.000 0.000 0.000
   13 9.951 9.951 9.951 9.951 9.951 9.951 9.348 8.970 8.633 8.293 7.944 7.575 7.175 6.738 6.251 5.702 5.069 4.324 3.374 1.972 0.000 0.000 0.000 0.000 0.000
   14 9.951 9.951 9.951 9.951 9.951 9.951 9.341 8.961 8.620 8.282 7.932 7.562 7.162 6.724 6.246 5.707 5.088 4.357 3.449 2.143 0.000 0.000 0.000 0.000 0.000
   15 9.951 9.951 9.951 9.951 9.951 9.951 9.329 8.947 8.604 8.265 7.914 7.545 7.147 6.715 6.243 5.713 5.110 4.408 3.541 2.353 0.000 0.000 0.000 0.000 0.000
   16 9.951 9.951 9.951 9.951 9.951 9.951 9.314 8.930 8.587 8.246 7.896 7.528 7.134 6.704 6.240 5.723 5.137 4.463 3.642 2.558 0.000 0.000 0.000 0.000 0.000
   17 9.951 9.951 9.951 9.951 9.951 9.951 9.299 8.913 8.567 8.226 7.875 7.508 7.118 6.697 6.239 5.734 5.169 4.516 3.741 2.740 0.990 0.000 0.000 0.000 0.000
   18 9.951 9.951 9.951 9.951 9.951 9.951 9.286 8.897 8.550 8.207 7.858 7.493 7.106 6.687 6.238 5.743 5.194 4.567 3.825 2.889 1.424 0.000 0.000 0.000 0.000
   19 9.951 9.951 9.951 9.951 9.951 9.951 9.274 8.883 8.534 8.193 7.840 7.477 7.092 6.682 6.236 5.753 5.214 4.601 3.890 2.998 1.689 0.000 0.000 0.000 0.000
   20 9.951 9.951 9.951 9.951 9.951 9.951 9.269 8.875 8.523 8.176 7.828 7.463 7.080 6.672 6.232 5.753 5.224 4.625 3.929 3.073 1.849 0.000 0.000 0.000 0.000
   21 9.951 9.951 9.951 9.951 9.951 9.951 9.270 8.869 8.514 8.169 7.818 7.453 7.071 6.663 6.226 5.750 5.224 4.632 3.944 3.104 1.919 0.000 0.000 0.000 0.000
   22 9.951 9.951 9.951 9.951 9.951 9.951 9.279 8.871 8.512 8.162 7.811 7.444 7.059 6.651 6.214 5.737 5.212 4.624 3.935 3.095 1.914 0.000 0.000 0.000 0.000
   23 9.952 9.952 9.952 9.952 9.952 9.952 9.295 8.877 8.515 8.163 7.806 7.439 7.052 6.638 6.198 5.722 5.190 4.591 3.898 3.046 1.823 0.000 0.000 0.000 0.000
   24 9.952 9.952 9.952 9.952 9.952 9.952 9.315 8.890 8.521 8.165 7.806 7.435 7.045 6.629 6.183 5.694 5.155 4.549 3.838 2.958 1.654 0.000 0.000 0.000 0.000
   25 9.953 9.953 9.953 9.953 9.953 9.953 9.346 8.906 8.535 8.173 7.808 7.434 7.037 6.616 6.161 5.663 5.117 4.489 3.752 2.824 1.362 0.000 0.000 0.000 0.000
   26 9.953 9.953 9.953 9.953 9.953 9.953 9.382 8.928 8.550 8.185 7.816 7.435 7.035 6.603 6.140 5.632 5.063 4.417 3.649 2.649 0.920 0.000 0.000 0.000 0.000
   27 9.954 9.954 9.954 9.954 9.954 9.954 9.420 8.952 8.569 8.200 7.829 7.441 7.031 6.597 6.121 5.598 5.012 4.335 3.521 2.441 0.000 0.000 0.000 0.000 0.000
   28 9.954 9.954 9.954 9.954 9.954 9.954 9.460 8.978 8.588 8.218 7.840 7.448 7.036 6.590 6.103 5.568 4.958 4.252 3.389 2.193 0.000 0.000 0.000 0.000 0.000
   29 9.955 9.955 9.955 9.955 9.955 9.955 9.497 9.001 8.608 8.236 7.857 7.460 7.040 6.590 6.091 5.540 4.910 4.172 3.252 1.907 0.000 0.000 0.000 0.000 0.000
   30 9.955 9.955 9.955 9.955 9.955 9.955 9.526 9.019 8.626 8.251 7.871 7.472 7.050 6.588 6.084 5.517 4.870 4.100 3.124 1.609 0.000 0.000 0.000 0.000 0.000
   31 9.955 9.955 9.955 9.955 9.955 9.955 9.544 9.033 8.640 8.262 7.883 7.484 7.059 6.592 6.082 5.505 4.842 4.046 3.021 1.362 0.000 0.000 0.000 0.000 0.000
   32 9.955 9.955 9.955 9.955 9.955 9.955 9.549 9.040 8.648 8.272 7.893 7.493 7.066 6.602 6.086 5.503 4.829 4.020 2.960 1.144 0.000 0.000 0.000 0.000 0.000
   33 9.954 9.954 9.954 9.954 9.954 9.954 9.538 9.038 8.650 8.278 7.901 7.502 7.074 6.610 6.094 5.511 4.834 4.017 2.950 1.081 0.000 0.000 0.000 0.000 0.000
   34 9.954 9.954 9.954 9.954 9.954 9.954 9.516 9.031 8.646 8.278 7.900 7.508 7.083 6.619 6.108 5.529 4.856 4.046 2.990 1.165 0.000 0.000 0.000 0.000 0.000
   35 9.953 9.953 9.953 9.953 9.953 9.953 9.483 9.016 8.640 8.273 7.902 7.510 7.087 6.631 6.123 5.550 4.893 4.102 3.080 1.404 0.000 0.000 0.000 0.000 0.000
   36 9.953 9.953 9.953 9.953 9.953 9.953 9.446 8.998 8.626 8.267 7.898 7.510 7.093 6.644 6.143 5.582 4.935 4.172 3.196 1.698 0.000 0.000 0.000 0.000 0.000
   37 9.952 9.952 9.952 9.952 9.952 9.952 9.409 8.978 8.614 8.256 7.893 7.508 7.100 6.655 6.168 5.617 4.990 4.255 3.329 1.987 0.000 0.000 0.000 0.000 0.000
   38 9.951 9.951 9.951 9.951 9.951 9.951 9.369 8.956 8.597 8.246 7.887 7.509 7.106 6.669 6.191 5.655 5.049 4.339 3.469 2.256 0.000 0.000 0.000 0.000 0.000
   39 9.951 9.951 9.951 9.951 9.951 9.951 9.334 8.935 8.584 8.237 7.883 7.508 7.114 6.682 6.215 5.695 5.105 4.428 3.599 2.495 0.000 0.000 0.000 0.000 0.000
   40 9.950 9.950 9.950 9.950 9.950 9.950 9.301 8.915 8.568 8.229 7.878 7.511 7.118 6.700 6.242 5.731 5.162 4.510 3.723 2.703 0.850 0.000 0.000 0.000 0.000
   41 9.949 9.949 9.949 9.949 9.949 9.949 9.272 8.898 8.556 8.219 7.874 7.512 7.127 6.714 6.265 5.770 5.214 4.583 3.834 2.882 1.365 0.000 0.000 0.000 0.000
   42 9.949 9.949 9.949 9.949 9.949 9.949 9.247 8.882 8.545 8.213 7.873 7.515 7.135 6.727 6.284 5.799 5.263 4.646 3.931 3.031 1.693 0.000 0.000 0.000 0.000
   43 9.948 9.948 9.948 9.948 9.948 9.797 9.228 8.867 8.537 8.209 7.869 7.515 7.140 6.740 6.303 5.827 5.301 4.705 4.006 3.150 1.930 0.000 0.000 0.000 0.000
   44 9.948 9.948 9.948 9.948 9.948 9.732 9.211 8.857 8.531 8.204 7.870 7.518 7.146 6.749 6.323 5.850 5.334 4.746 4.072 3.241 2.102 0.000 0.000 0.000 0.000
   45 9.947 9.947 9.947 9.947 9.947 9.693 9.199 8.849 8.526 8.203 7.869 7.522 7.152 6.760 6.335 5.871 5.359 4.785 4.115 3.311 2.215 0.000 0.000 0.000 0.000
   46 9.947 9.947 9.947 9.947 9.947 9.669 9.192 8.845 8.523 8.202 7.870 7.523 7.158 6.766 6.347 5.886 5.377 4.807 4.149 3.353 2.294 0.000 0.000 0.000 0.000
   47 9.947 9.947 9.947 9.947 9.947 9.656 9.188 8.844 8.524 8.203 7.873 7.526 7.161 6.769 6.352 5.892 5.383 4.819 4.165 3.373 2.323 0.000 0.000 0.000 0.000
   48 9.947 9.947 9.947 9.947 9.947 9.654 9.188 8.846 8.526 8.203 7.873 7.528 7.163 6.774 6.351 5.894 5.385 4.815 4.164 3.372 2.318 0.000 0.000 0.000 0.000
   49 9.948 9.948 9.948 9.948 9.948 9.663 9.192 8.849 8.529 8.206 7.876 7.529 7.164 6.770 6.350 5.887 5.378 4.807 4.142 3.342 2.266 0.000 0.000 0.000 0.000
   50 9.948 9.948 9.948 9.948 9.948 9.682 9.201 8.856 8.534 8.211 7.879 7.530 7.162 6.768 6.342 5.876 5.360 4.782 4.105 3.285 2.167 0.000 0.000 0.000 0.000
   51 9.948 9.948 9.948 9.948 9.948 9.713 9.213 8.866 8.541 8.218 7.882 7.535 7.160 6.763 6.332 5.859 5.336 4.741 4.056 3.208 2.023 0.000 0.000 0.000 0.000
   52 9.949 9.949 9.949 9.949 9.949 9.762 9.229 8.877 8.552 8.225 7.887 7.535 7.158 6.756 6.315 5.836 5.300 4.694 3.982 3.099 1.807 0.000 0.000 0.000 0.000
   53 9.949 9.949 9.949 9.949 9.949 9.851 9.251 8.893 8.561 8.233 7.893 7.537 7.157 6.749 6.300 5.811 5.262 4.635 3.893 2.957 1.543 0.000 0.000 0.000 0.000
   54 9.950 9.950 9.950 9.950 9.950 9.950 9.274 8.909 8.576 8.243 7.900 7.540 7.152 6.736 6.281 5.780 5.214 4.565 3.789 2.785 1.091 0.000 0.000 0.000 0.000
   55 9.951 9.951 9.951 9.951 9.951 9.951 9.300 8.927 8.588 8.255 7.906 7.541 7.151 6.727 6.263 5.746 5.164 4.486 3.669 2.580 0.000 0.000 0.000 0.000 0.000
   56 9.951 9.951 9.951 9.951 9.951 9.951 9.330 8.947 8.604 8.265 7.914 7.544 7.147 6.718 6.242 5.713 5.110 4.408 3.537 2.344 0.000 0.000 0.000 0.000 0.000
   57 9.952 9.952 9.952 9.952 9.952 9.952 9.359 8.966 8.619 8.274 7.921 7.547 7.145 6.704 6.220 5.678 5.055 4.324 3.408 2.083 0.000 0.000 0.000 0.000 0.000
   58 9.952 9.952 9.952 9.952 9.952 9.952 9.389 8.984 8.630 8.283 7.924 7.545 7.141 6.695 6.202 5.648 5.008 4.248 3.279 1.813 0.000 0.000 0.000 0.000 0.000
   59 9.953 9.953 9.953 9.953 9.953 9.953 9.417 8.998 8.640 8.288 7.927 7.546 7.134 6.683 6.184 5.620 4.964 4.183 3.172 1.569 0.000 0.000 0.000 0.000 0.000
   60 9.953 9.953 9.953 9.953 9.953 9.953 9.439 9.008 8.646 8.292 7.925 7.542 7.127 6.673 6.169 5.596 4.932 4.137 3.104 1.400 0.000 0.000 0.000 0.000 0.000
   61 9.953 9.953 9.953 9.953 9.953 9.953 9.454 9.013 8.645 8.287 7.920 7.532 7.115 6.658 6.151 5.577 4.914 4.115 3.082 1.358 0.000 0.000 0.000 0.000 0.000
   62 9.954 9.954 9.954 9.954 9.954 9.954 9.462 9.011 8.639 8.278 7.909 7.519 7.101 6.645 6.140 5.570 4.910 4.125 3.107 1.472 0.000 0.000 0.000 0.000 0.000
   63 9.954 9.954 9.954 9.954 9.954 9.954 9.460 9.004 8.628 8.264 7.895 7.505 7.085 6.635 6.133 5.569 4.926 4.156 3.183 1.685 0.000 0.000 0.000 0.000 0.000
   64 9.954 9.954 9.954 9.954 9.954 9.954 9.448 8.990 8.613 8.248 7.877 7.487 7.072 6.621 6.128 5.577 4.947 4.209 3.290 1.944 0.000 0.000 0.000 0.000 0.000
   65 9.954 9.954 9.954 9.954 9.954 9.954 9.429 8.971 8.593 8.228 7.857 7.469 7.057 6.614 6.130 5.591 4.985 4.276 3.409 2.205 0.000 0.000 0.000 0.000 0.000
   66 9.953 9.953 9.953 9.953 9.953 9.953 9.404 8.951 8.571 8.208 7.839 7.456 7.049 6.611 6.133 5.613 5.027 4.350 3.533 2.444 0.000 0.000 0.000 0.000 0.000
   67 9.953 9.953 9.953 9.953 9.953 9.953 9.376 8.928 8.552 8.189 7.822 7.438 7.039 6.607 6.143 5.635 5.066 4.417 3.649 2.653 0.889 0.000 0.000 0.000 0.000
   68 9.953 9.953 9.953 9.953 9.953 9.953 9.350 8.908 8.533 8.171 7.806 7.428 7.030 6.609 6.157 5.656 5.106 4.482 3.749 2.824 1.384 0.000 0.000 0.000 0.000
