Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 12.243 12.243 12.243 12.243 12.243 12.243 12.243 12.243 12.243 12.243 12.243 11.236 10.276 9.518 8.795 8.043 7.230 6.295 5.145 3.483 0.000 0.000 0.000 0.000 0.000
    1 12.239 12.239 12.239 12.239 12.239 12.239 12.239 12.239 12.239 12.239 12.239 11.181 10.250 9.503 8.780 8.041 7.234 6.311 5.172 3.542 0.000 0.000 0.000 0.000 0.000
    2 12.234 12.234 12.234 12.234 12.234 12.234 12.234 12.234 12.234 12.234 12.234 11.168 10.245 9.498 8.780 8.038 7.234 6.307 5.161 3.515 0.000 0.000 0.000 0.000 0.000
    3 12.231 12.231 12.231 12.231 12.231 12.231 12.231 12.231 12.231 12.231 12.231 11.193 10.262 9.513 8.793 8.044 7.227 6.285 5.112 3.395 0.000 0.000 0.000 0.000 0.000
    4 12.227 12.227 12.227 12.227 12.227 12.227 12.227 12.227 12.227 12.227 12.227 11.253 10.301 9.543 8.811 8.053 7.219 6.249 5.023 3.169 0.000 0.000 0.000 0.000 0.000
    5 12.224 12.224 12.224 12.224 12.224 12.224 12.224 12.224 12.224 12.224 12.224 11.353 10.356 9.588 8.844 8.071 7.213 6.204 4.898 2.811 0.000 0.000 0.000 0.000 0.000
    6 12.222 12.222 12.222 12.222 12.222 12.222 12.222 12.222 12.222 12.222 12.222 11.493 10.428 9.640 8.888 8.096 7.211 6.149 4.733 2.279 0.000 0.000 0.000 0.000 0.000
    7 12.220 12.220 12.220 12.220 12.220 12.220 12.220 12.220 12.220 12.220 12.220 11.687 10.512 9.709 8.939 8.131 7.217 6.097 4.533 1.247 0.000 0.000 0.000 0.000 0.000
    8 12.219 12.219 12.219 12.219 12.219 12.219 12.219 12.219 12.219 12.219 12.219 11.998 10.601 9.776 8.998 8.171 7.230 6.049 4.298 0.000 0.000 0.000 0.000 0.000 0.000
    9 12.218 12.218 12.218 12.218 12.218 12.218 12.218 12.218 12.218 12.218 12.218 12.218 10.683 9.842 9.052 8.216 7.247 6.013 4.057 0.000 0.000 0.000 0.000 0.000 0.000
   10 12.218 12.218 12.218 12.218 12.218 12.218 12.218 12.218 12.218 12.218 12.218 12.218 10.748 9.894 9.095 8.253 7.271 5.997 3.835 0.000 0.000 0.000 0.000 0.000 0.000
   11 12.219 12.219 12.219 12.219 12.219 12.219 12.219 12.219 12.219 12.219 12.219 12.219 10.790 9.922 9.124 8.275 7.286 5.987 3.695 0.000 0.000 0.000 0.000 0.000 0.000
   12 12.221 12.221 12.221 12.221 12.221 12.221 12.221 12.221 12.221 12.221 12.221 12.221 10.801 9.930 9.126 8.274 7.285 5.986 3.683 0.000 0.000 0.000 0.000 0.000 0.000
   13 12.223 12.223 12.223 12.223 12.223 12.223 12.223 12.223 12.223 12.223 12.223 12.223 10.777 9.907 9.105 8.253 7.265 5.980 3.806 0.000 0.000 0.000 0.000 0.000 0.000
   14 12.226 12.226 12.226 12.226 12.226 12.226 12.226 12.226 12.226 12.226 12.226 12.226 10.725 9.865 9.064 8.218 7.243 5.994 4.015 0.000 0.000 0.000 0.000 0.000 0.000
   15 12.229 12.229 12.229 12.229 12.229 12.229 12.229 12.229 12.229 12.229 12.229 12.229 10.659 9.810 9.011 8.175 7.216 6.021 4.252 0.000 0.000 0.000 0.000 0.000 0.000
   16 12.234 12.234 12.234 12.234 12.234 12.234 12.234 12.234 12.234 12.234 12.234 11.982 10.578 9.744 8.957 8.134 7.202 6.068 4.481 1.090 0.000 0.000 0.000 0.000 0.000
   17 12.238 12.238 12.238 12.238 12.238 12.238 12.238 12.238 12.238 12.238 12.238 11.714 10.501 9.684 8.908 8.097 7.196 6.119 4.680 2.158 0.000 0.000 0.000 0.000 0.000
   18 12.243 12.243 12.243 12.243 12.243 12.243 12.243 12.243 12.243 12.243 12.243 11.553 10.434 9.628 8.864 8.075 7.201 6.174 4.845 2.734 0.000 0.000 0.000 0.000 0.000
   19 12.249 12.249 12.249 12.249 12.249 12.249 12.249 12.249 12.249 12.249 12.249 11.444 10.379 9.586 8.834 8.057 7.207 6.219 4.974 3.100 0.000 0.000 0.000 0.000 0.000
   20 12.254 12.254 12.254 12.254 12.254 12.254 12.254 12.254 12.254 12.254 12.254 11.380 10.343 9.559 8.813 8.045 7.211 6.252 5.068 3.334 0.000 0.000 0.000 0.000 0.000
   21 12.260 12.260 12.260 12.260 12.260 12.260 12.260 12.260 12.260 12.260 12.260 11.356 10.327 9.545 8.805 8.041 7.217 6.279 5.117 3.464 0.000 0.000 0.000 0.000 0.000
   22 12.265 12.265 12.265 12.265 12.265 12.265 12.265 12.265 12.265 12.265 12.265 11.375 10.333 9.543 8.800 8.039 7.218 6.280 5.134 3.509 0.000 0.000 0.000 0.000 0.000
   23 12.270 12.270 12.270 12.270 12.270 12.270 12.270 12.270 12.270 12.270 12.270 11.436 10.360 9.560 8.811 8.043 7.216 6.271 5.113 3.460 0.000 0.000 0.000 0.000 0.000
   24 12.275 12.275 12.275 12.275 12.275 12.275 12.275 12.275 12.275 12.275 12.275 11.552 10.406 9.591 8.828 8.051 7.207 6.244 5.056 3.334 0.000 0.000 0.000 0.000 0.000
   25 12.279 12.279 12.279 12.279 12.279 12.279 12.279 12.279 12.279 12.279 12.279 11.748 10.475 9.637 8.859 8.060 7.200 6.205 4.963 3.109 0.000 0.000 0.000 0.000 0.000
   26 12.283 12.283 12.283 12.283 12.283 12.283 12.283 12.283 12.283 12.283 12.283 12.283 10.565 9.695 8.896 8.079 7.188 6.154 4.841 2.769 0.000 0.000 0.000 0.000 0.000
   27 12.285 12.285 12.285 12.285 12.285 12.285 12.285 12.285 12.285 12.285 12.285 12.285 10.670 9.764 8.942 8.103 7.182 6.098 4.682 2.305 0.000 0.000 0.000 0.000 0.000
   28 12.287 12.287 12.287 12.287 12.287 12.287 12.287 12.287 12.287 12.287 12.287 12.287 10.782 9.841 8.999 8.135 7.180 6.035 4.495 1.492 0.000 0.000 0.000 0.000 0.000
   29 12.287 12.287 12.287 12.287 12.287 12.287 12.287 12.287 12.287 12.287 12.287 12.287 10.898 9.920 9.054 8.171 7.183 5.981 4.284 0.000 0.000 0.000 0.000 0.000 0.000
   30 12.287 12.287 12.287 12.287 12.287 12.287 12.287 12.287 12.287 12.287 12.287 12.287 11.006 9.990 9.110 8.208 7.197 5.933 4.062 0.000 0.000 0.000 0.000 0.000 0.000
   31 12.285 12.285 12.285 12.285 12.285 12.285 12.285 12.285 12.285 12.285 12.285 12.285 11.085 10.043 9.157 8.249 7.217 5.907 3.853 0.000 0.000 0.000 0.000 0.000 0.000
   32 12.283 12.283 12.283 12.283 12.283 12.283 12.283 12.283 12.283 12.283 12.283 12.283 11.133 10.078 9.189 8.274 7.233 5.898 3.691 0.000 0.000 0.000 0.000 0.000 0.000
   33 12.279 12.279 12.279 12.279 12.279 12.279 12.279 12.279 12.279 12.279 12.279 12.279 11.137 10.087 9.199 8.287 7.245 5.900 3.612 0.000 0.000 0.000 0.000 0.000 0.000
   34 12.275 12.275 12.275 12.275 12.275 12.275 12.275 12.275 12.275 12.275 12.275 12.275 11.097 10.068 9.188 8.283 7.248 5.909 3.649 0.000 0.000 0.000 0.000 0.000 0.000
   35 12.270 12.270 12.270 12.270 12.270 12.270 12.270 12.270 12.270 12.270 12.270 12.270 11.023 10.026 9.161 8.265 7.243 5.933 3.776 0.000 0.000 0.000 0.000 0.000 0.000
   36 12.264 12.264 12.264 12.264 12.264 12.264 12.264 12.264 12.264 12.264 12.264 12.264 10.928 9.966 9.118 8.238 7.236 5.962 3.953 0.000 0.000 0.000 0.000 0.000 0.000
   37 12.258 12.258 12.258 12.258 12.258 12.258 12.258 12.258 12.258 12.258 12.258 12.258 10.821 9.902 9.068 8.207 7.225 6.001 4.152 0.000 0.000 0.000 0.000 0.000 0.000
   38 12.251 12.251 12.251 12.251 12.251 12.251 12.251 12.251 12.251 12.251 12.251 12.251 10.712 9.828 9.021 8.172 7.221 6.040 4.347 0.000 0.000 0.000 0.000 0.000 0.000
   39 12.244 12.244 12.244 12.244 12.244 12.244 12.244 12.244 12.244 12.244 12.244 12.244 10.611 9.762 8.970 8.143 7.215 6.091 4.520 0.884 0.000 0.000 0.000 0.000 0.000
   40 12.238 12.238 12.238 12.238 12.238 12.238 12.238 12.238 12.238 12.238 12.238 11.742 10.514 9.694 8.924 8.116 7.215 6.138 4.677 1.891 0.000 0.000 0.000 0.000 0.000
   41 12.232 12.232 12.232 12.232 12.232 12.232 12.232 12.232 12.232 12.232 12.232 11.514 10.432 9.639 8.881 8.095 7.221 6.183 4.813 2.431 0.000 0.000 0.000 0.000 0.000
   42 12.226 12.226 12.226 12.226 12.226 12.226 12.226 12.226 12.226 12.226 12.226 11.357 10.360 9.589 8.849 8.078 7.227 6.222 4.923 2.803 0.000 0.000 0.000 0.000 0.000
   43 12.221 12.221 12.221 12.221 12.221 12.221 12.221 12.221 12.221 12.221 12.221 11.243 10.300 9.548 8.822 8.067 7.233 6.256 5.015 3.064 0.000 0.000 0.000 0.000 0.000
   44 12.216 12.216 12.216 12.216 12.216 12.216 12.216 12.216 12.216 12.216 12.216 11.158 10.252 9.515 8.801 8.056 7.239 6.286 5.087 3.252 0.000 0.000 0.000 0.000 0.000
   45 12.213 12.213 12.213 12.213 12.213 12.213 12.213 12.213 12.213 12.213 12.213 11.096 10.219 9.494 8.789 8.053 7.242 6.308 5.135 3.377 0.000 0.000 0.000 0.000 0.000
   46 12.210 12.210 12.210 12.210 12.210 12.210 12.210 12.210 12.210 12.210 12.210 11.054 10.197 9.477 8.778 8.048 7.248 6.324 5.166 3.452 0.000 0.000 0.000 0.000 0.000
   47 12.208 12.208 12.208 12.208 12.208 12.208 12.208 12.208 12.208 12.208 12.208 11.038 10.188 9.471 8.774 8.045 7.251 6.324 5.177 3.483 0.000 0.000 0.000 0.000 0.000
   48 12.207 12.207 12.207 12.207 12.207 12.207 12.207 12.207 12.207 12.207 12.207 11.041 10.190 9.472 8.775 8.046 7.245 6.325 5.167 3.461 0.000 0.000 0.000 0.000 0.000
   49 12.207 12.207 12.207 12.207 12.207 12.207 12.207 12.207 12.207 12.207 12.207 11.063 10.203 9.486 8.784 8.051 7.244 6.309 5.140 3.390 0.000 0.000 0.000 0.000 0.000
   50 12.208 12.208 12.208 12.208 12.208 12.208 12.208 12.208 12.208 12.208 12.208 11.107 10.230 9.504 8.793 8.054 7.240 6.291 5.092 3.257 0.000 0.000 0.000 0.000 0.000
   51 12.210 12.210 12.210 12.210 12.210 12.210 12.210 12.210 12.210 12.210 12.210 11.178 10.272 9.533 8.816 8.065 7.237 6.260 5.015 3.060 0.000 0.000 0.000 0.000 0.000
   52 12.213 12.213 12.213 12.213 12.213 12.213 12.213 12.213 12.213 12.213 12.213 11.273 10.325 9.570 8.841 8.077 7.230 6.228 4.918 2.774 0.000 0.000 0.000 0.000 0.000
   53 12.216 12.216 12.216 12.216 12.216 12.216 12.216 12.216 12.216 12.216 12.216 11.404 10.390 9.619 8.875 8.096 7.225 6.183 4.798 2.355 0.000 0.000 0.000 0.000 0.000
   54 12.221 12.221 12.221 12.221 12.221 12.221 12.221 12.221 12.221 12.221 12.221 11.579 10.470 9.677 8.919 8.117 7.223 6.139 4.647 1.741 0.000 0.000 0.000 0.000 0.000
   55 12.225 12.225 12.225 12.225 12.225 12.225 12.225 12.225 12.225 12.225 12.225 11.849 10.560 9.744 8.965 8.148 7.227 6.089 4.475 0.000 0.000 0.000 0.000 0.000 0.000
   56 12.231 12.231 12.231 12.231 12.231 12.231 12.231 12.231 12.231 12.231 12.231 12.231 10.657 9.811 9.018 8.182 7.230 6.046 4.280 0.000 0.000 0.000 0.000 0.000 0.000
   57 12.236 12.236 12.236 12.236 12.236 12.236 12.236 12.236 12.236 12.236 12.236 12.236 10.756 9.878 9.070 8.218 7.247 6.001 4.060 0.000 0.000 0.000 0.000 0.000 0.000
   58 12.242 12.242 12.242 12.242 12.242 12.242 12.242 12.242 12.242 12.242 12.242 12.242 10.853 9.942 9.120 8.253 7.258 5.969 3.846 0.000 0.000 0.000 0.000 0.000 0.000
   59 12.247 12.247 12.247 12.247 12.247 12.247 12.247 12.247 12.247 12.247 12.247 12.247 10.932 9.995 9.158 8.281 7.266 5.949 3.658 0.000 0.000 0.000 0.000 0.000 0.000
   60 12.253 12.253 12.253 12.253 12.253 12.253 12.253 12.253 12.253 12.253 12.253 12.253 10.989 10.027 9.176 8.293 7.265 5.930 3.558 0.000 0.000 0.000 0.000 0.000 0.000
   61 12.258 12.258 12.258 12.258 12.258 12.258 12.258 12.258 12.258 12.258 12.258 12.258 11.013 10.035 9.175 8.286 7.254 5.915 3.582 0.000 0.000 0.000 0.000 0.000 0.000
   62 12.263 12.263 12.263 12.263 12.263 12.263 12.263 12.263 12.263 12.263 12.263 12.263 10.998 10.015 9.152 8.259 7.231 5.907 3.723 0.000 0.000 0.000 0.000 0.000 0.000
   63 12.268 12.268 12.268 12.268 12.268 12.268 12.268 12.268 12.268 12.268 12.268 12.268 10.948 9.973 9.113 8.224 7.209 5.921 3.939 0.000 0.000 0.000 0.000 0.000 0.000
   64 12.272 12.272 12.272 12.272 12.272 12.272 12.272 12.272 12.272 12.272 12.272 12.272 10.865 9.911 9.060 8.180 7.185 5.958 4.178 0.000 0.000 0.000 0.000 0.000 0.000
   65 12.275 12.275 12.275 12.275 12.275 12.275 12.275 12.275 12.275 12.275 12.275 12.275 10.767 9.840 9.000 8.136 7.175 6.008 4.414 1.173 0.000 0.000 0.000 0.000 0.000
   66 12.278 12.278 12.278 12.278 12.278 12.278 12.278 12.278 12.278 12.278 12.278 12.278 10.663 9.762 8.943 8.098 7.170 6.072 4.626 2.180 0.000 0.000 0.000 0.000 0.000
   67 12.280 12.280 12.280 12.280 12.280 12.280 12.280 12.280 12.280 12.280 12.280 12.280 10.565 9.691 8.890 8.069 7.175 6.130 4.809 2.762 0.000 0.000 0.000 0.000 0.000
   68 12.281 12.281 12.281 12.281 12.281 12.281 12.281 12.281 12.281 12.281 12.281 11.767 10.477 9.633 8.849 8.050 7.187 6.192 4.958 3.160 0.000 0.000 0.000 0.000 0.000
