Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 12.408 12.408 12.408 12.408 12.408 12.408 12.408 12.408 12.408 12.408 12.408 12.408 11.783 10.494 9.559 8.626 7.567 6.175 3.501 0.000 0.000 0.000 0.000 0.000 0.000
    1 12.403 12.403 12.403 12.403 12.403 12.403 12.403 12.403 12.403 12.403 12.403 12.403 11.748 10.483 9.557 8.630 7.571 6.179 3.459 0.000 0.000 0.000 0.000 0.000 0.000
    2 12.399 12.399 12.399 12.399 12.399 12.399 12.399 12.399 12.399 12.399 12.399 12.399 11.638 10.439 9.528 8.607 7.558 6.184 3.598 0.000 0.000 0.000 0.000 0.000 0.000
    3 12.395 12.395 12.395 12.395 12.395 12.395 12.395 12.395 12.395 12.395 12.395 12.395 11.488 10.366 9.468 8.563 7.528 6.189 3.871 0.000 0.000 0.000 0.000 0.000 0.000
    4 12.391 12.391 12.391 12.391 12.391 12.391 12.391 12.391 12.391 12.391 12.391 12.391 11.318 10.273 9.399 8.507 7.498 6.217 4.182 0.000 0.000 0.000 0.000 0.000 0.000
    5 12.387 12.387 12.387 12.387 12.387 12.387 12.387 12.387 12.387 12.387 12.387 12.387 11.149 10.169 9.318 8.450 7.472 6.263 4.479 0.000 0.000 0.000 0.000 0.000 0.000
    6 12.385 12.385 12.385 12.385 12.385 12.385 12.385 12.385 12.385 12.385 12.385 12.385 10.995 10.068 9.243 8.401 7.459 6.318 4.735 1.471 0.000 0.000 0.000 0.000 0.000
    7 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 10.863 9.979 9.177 8.357 7.452 6.379 4.948 2.417 0.000 0.000 0.000 0.000 0.000
    8 12.381 12.381 12.381 12.381 12.381 12.381 12.381 12.381 12.381 12.381 12.381 12.381 10.757 9.908 9.127 8.328 7.454 6.434 5.113 2.969 0.000 0.000 0.000 0.000 0.000
    9 12.380 12.380 12.380 12.380 12.380 12.380 12.380 12.380 12.380 12.380 12.380 11.952 10.675 9.853 9.089 8.309 7.462 6.478 5.240 3.325 0.000 0.000 0.000 0.000 0.000
   10 12.381 12.381 12.381 12.381 12.381 12.381 12.381 12.381 12.381 12.381 12.381 11.792 10.626 9.820 9.065 8.298 7.471 6.511 5.323 3.537 0.000 0.000 0.000 0.000 0.000
   11 12.381 12.381 12.381 12.381 12.381 12.381 12.381 12.381 12.381 12.381 12.381 11.744 10.603 9.802 9.053 8.295 7.471 6.530 5.361 3.635 0.000 0.000 0.000 0.000 0.000
   12 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 12.383 11.757 10.613 9.807 9.058 8.298 7.471 6.526 5.353 3.626 0.000 0.000 0.000 0.000 0.000
   13 12.386 12.386 12.386 12.386 12.386 12.386 12.386 12.386 12.386 12.386 12.386 11.869 10.647 9.830 9.075 8.302 7.465 6.506 5.310 3.516 0.000 0.000 0.000 0.000 0.000
   14 12.389 12.389 12.389 12.389 12.389 12.389 12.389 12.389 12.389 12.389 12.389 12.168 10.715 9.877 9.101 8.315 7.458 6.470 5.222 3.291 0.000 0.000 0.000 0.000 0.000
   15 12.393 12.393 12.393 12.393 12.393 12.393 12.393 12.393 12.393 12.393 12.393 12.393 10.816 9.940 9.147 8.333 7.452 6.418 5.086 2.914 0.000 0.000 0.000 0.000 0.000
   16 12.397 12.397 12.397 12.397 12.397 12.397 12.397 12.397 12.397 12.397 12.397 12.397 10.949 10.025 9.206 8.366 7.449 6.354 4.904 2.333 0.000 0.000 0.000 0.000 0.000
   17 12.402 12.402 12.402 12.402 12.402 12.402 12.402 12.402 12.402 12.402 12.402 12.402 11.119 10.130 9.276 8.415 7.450 6.287 4.671 1.309 0.000 0.000 0.000 0.000 0.000
   18 12.408 12.408 12.408 12.408 12.408 12.408 12.408 12.408 12.408 12.408 12.408 12.408 11.319 10.251 9.365 8.469 7.464 6.219 4.382 0.000 0.000 0.000 0.000 0.000 0.000
   19 12.413 12.413 12.413 12.413 12.413 12.413 12.413 12.413 12.413 12.413 12.413 12.413 11.558 10.375 9.457 8.533 7.494 6.167 4.040 0.000 0.000 0.000 0.000 0.000 0.000
   20 12.419 12.419 12.419 12.419 12.419 12.419 12.419 12.419 12.419 12.419 12.419 12.419 11.832 10.495 9.546 8.603 7.528 6.132 3.647 0.000 0.000 0.000 0.000 0.000 0.000
   21 12.425 12.425 12.425 12.425 12.425 12.425 12.425 12.425 12.425 12.425 12.425 12.425 12.231 10.597 9.618 8.657 7.561 6.115 3.236 0.000 0.000 0.000 0.000 0.000 0.000
   22 12.431 12.431 12.431 12.431 12.431 12.431 12.431 12.431 12.431 12.431 12.431 12.431 12.431 10.662 9.663 8.689 7.580 6.106 2.930 0.000 0.000 0.000 0.000 0.000 0.000
   23 12.436 12.436 12.436 12.436 12.436 12.436 12.436 12.436 12.436 12.436 12.436 12.436 12.436 10.686 9.675 8.692 7.580 6.098 2.927 0.000 0.000 0.000 0.000 0.000 0.000
   24 12.441 12.441 12.441 12.441 12.441 12.441 12.441 12.441 12.441 12.441 12.441 12.441 12.441 10.668 9.654 8.668 7.555 6.092 3.213 0.000 0.000 0.000 0.000 0.000 0.000
   25 12.445 12.445 12.445 12.445 12.445 12.445 12.445 12.445 12.445 12.445 12.445 12.445 12.445 10.610 9.605 8.625 7.522 6.102 3.590 0.000 0.000 0.000 0.000 0.000 0.000
