Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 11.329 11.329 11.329 11.329 11.329 11.329 11.329 11.329 11.329 10.591 9.900 9.338 8.795 8.230 7.618 6.938 6.144 5.170 3.853 1.340 0.000 0.000 0.000 0.000 0.000
    1 11.327 11.327 11.327 11.327 11.327 11.327 11.327 11.327 11.327 10.572 9.894 9.335 8.793 8.232 7.625 6.942 6.155 5.181 3.856 1.315 0.000 0.000 0.000 0.000 0.000
    2 11.324 11.324 11.324 11.324 11.324 11.324 11.324 11.324 11.324 10.530 9.870 9.319 8.783 8.227 7.626 6.949 6.166 5.209 3.926 1.611 0.000 0.000 0.000 0.000 0.000
    3 11.322 11.322 11.322 11.322 11.322 11.322 11.322 11.322 11.322 10.471 9.835 9.291 8.762 8.209 7.614 6.950 6.189 5.266 4.051 2.051 0.000 0.000 0.000 0.000 0.000
    4 11.319 11.319 11.319 11.319 11.319 11.319 11.319 11.319 11.319 10.403 9.787 9.255 8.733 8.188 7.605 6.953 6.213 5.332 4.200 2.490 0.000 0.000 0.000 0.000 0.000
    5 11.317 11.317 11.317 11.317 11.317 11.317 11.317 11.317 11.317 10.330 9.739 9.215 8.699 8.162 7.590 6.963 6.247 5.405 4.361 2.875 0.000 0.000 0.000 0.000 0.000
    6 11.316 11.316 11.316 11.316 11.316 11.316 11.316 11.316 11.316 10.259 9.688 9.174 8.667 8.141 7.581 6.970 6.283 5.485 4.512 3.200 0.000 0.000 0.000 0.000 0.000
    7 11.314 11.314 11.314 11.314 11.314 11.314 11.314 11.314 11.127 10.197 9.640 9.137 8.638 8.125 7.574 6.982 6.319 5.556 4.648 3.464 1.422 0.000 0.000 0.000 0.000
    8 11.314 11.314 11.314 11.314 11.314 11.314 11.314 11.314 10.939 10.145 9.601 9.107 8.613 8.108 7.572 6.989 6.349 5.622 4.759 3.663 1.979 0.000 0.000 0.000 0.000
    9 11.313 11.313 11.313 11.313 11.313 11.313 11.313 11.313 10.858 10.104 9.571 9.082 8.596 8.096 7.568 7.001 6.375 5.673 4.844 3.808 2.306 0.000 0.000 0.000 0.000
   10 11.313 11.313 11.313 11.313 11.313 11.313 11.313 11.313 10.802 10.079 9.552 9.065 8.584 8.090 7.571 7.007 6.394 5.702 4.901 3.901 2.500 0.000 0.000 0.000 0.000
