Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 12.976 11.351 9.572 5.961 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    1 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 11.346 9.577 5.817 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    2 12.965 12.965 12.965 12.965 12.965 12.965 12.965 12.965 12.965 12.965 12.965 12.965 12.965 12.965 12.965 11.243 9.511 5.713 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    3 12.960 12.960 12.960 12.960 12.960 12.960 12.960 12.960 12.960 12.960 12.960 12.960 12.960 12.960 12.960 11.059 9.373 5.742 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    4 12.955 12.955 12.955 12.955 12.955 12.955 12.955 12.955 12.955 12.955 12.955 12.955 12.955 12.955 12.955 10.830 9.207 6.812 0.362 0.000 0.000 0.000 0.000 0.000 0.000
    5 12.951 12.951 12.951 12.951 12.951 12.951 12.951 12.951 12.951 12.951 12.951 12.951 12.951 12.951 12.951 10.598 9.035 6.770 1.479 0.000 0.000 0.000 0.000 0.000 0.000
    6 12.948 12.948 12.948 12.948 12.948 12.948 12.948 12.948 12.948 12.948 12.948 12.948 12.948 12.948 12.438 10.381 8.894 6.864 1.996 0.000 0.000 0.000 0.000 0.000 0.000
    7 12.946 12.946 12.946 12.946 12.946 12.946 12.946 12.946 12.946 12.946 12.946 12.946 12.946 12.946 11.898 10.200 8.791 6.976 2.365 0.000 0.000 0.000 0.000 0.000 0.000
    8 12.944 12.944 12.944 12.944 12.944 12.944 12.944 12.944 12.944 12.944 12.944 12.944 12.944 12.944 11.591 10.064 8.722 7.076 2.671 0.000 0.000 0.000 0.000 0.000 0.000
    9 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 11.394 9.966 8.681 7.150 3.020 0.000 0.000 0.000 0.000 0.000 0.000
   10 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 12.943 11.276 9.904 8.656 7.204 4.293 0.000 0.000 0.000 0.000 0.000 0.000
   11 12.944 12.944 12.944 12.944 12.944 12.944 12.944 12.944 12.944 12.944 12.944 12.944 12.944 12.944 11.225 9.877 8.645 7.229 4.845 0.000 0.000 0.000 0.000 0.000 0.000
