Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 10.378 10.378 10.378 10.378 10.378 10.378 10.378 9.681 9.227 8.823 8.427 8.019 7.585 7.110 6.588 5.999 5.319 4.502 3.450 1.783 0.000 0.000 0.000 0.000 0.000
    1 10.377 10.377 10.377 10.377 10.377 10.377 10.377 9.672 9.221 8.824 8.430 8.024 7.589 7.119 6.597 6.008 5.332 4.515 3.463 1.804 0.000 0.000 0.000 0.000 0.000
    2 10.376 10.376 10.376 10.376 10.376 10.376 10.376 9.649 9.210 8.816 8.426 8.023 7.590 7.123 6.607 6.024 5.357 4.555 3.529 1.967 0.000 0.000 0.000 0.000 0.000
    3 10.375 10.375 10.375 10.375 10.375 10.375 10.375 9.621 9.192 8.802 8.416 8.015 7.590 7.129 6.618 6.048 5.395 4.617 3.645 2.227 0.000 0.000 0.000 0.000 0.000
    4 10.374 10.374 10.374 10.374 10.374 10.374 10.374 9.588 9.167 8.784 8.401 8.004 7.582 7.125 6.630 6.075 5.442 4.701 3.785 2.512 0.000 0.000 0.000 0.000 0.000
    5 10.374 10.374 10.374 10.374 10.374 10.374 10.195 9.553 9.140 8.760 8.381 7.991 7.576 7.128 6.641 6.102 5.493 4.786 3.935 2.795 0.086 0.000 0.000 0.000 0.000
    6 10.373 10.373 10.373 10.373 10.373 10.373 10.084 9.517 9.113 8.738 8.362 7.977 7.567 7.127 6.655 6.131 5.549 4.875 4.077 3.049 1.359 0.000 0.000 0.000 0.000
    7 10.373 10.373 10.373 10.373 10.373 10.373 10.021 9.483 9.087 8.715 8.346 7.963 7.563 7.131 6.667 6.160 5.597 4.955 4.203 3.259 1.866 0.000 0.000 0.000 0.000
    8 10.373 10.373 10.373 10.373 10.373 10.373 9.966 9.453 9.064 8.695 8.330 7.952 7.554 7.133 6.681 6.186 5.637 5.023 4.305 3.425 2.201 0.000 0.000 0.000 0.000
    9 10.373 10.373 10.373 10.373 10.373 10.373 9.928 9.433 9.046 8.684 8.319 7.945 7.552 7.136 6.690 6.208 5.672 5.077 4.385 3.553 2.427 0.000 0.000 0.000 0.000
   10 10.373 10.373 10.373 10.373 10.373 10.373 9.906 9.419 9.035 8.672 8.311 7.937 7.552 7.139 6.699 6.223 5.697 5.109 4.436 3.628 2.565 0.000 0.000 0.000 0.000
   11 10.373 10.373 10.373 10.373 10.373 10.373 9.897 9.413 9.028 8.667 8.306 7.934 7.549 7.139 6.699 6.223 5.704 5.126 4.457 3.661 2.623 0.536 0.000 0.000 0.000
   12 10.373 10.373 10.373 10.373 10.373 10.373 9.904 9.416 9.031 8.668 8.306 7.934 7.546 7.136 6.696 6.220 5.697 5.120 4.450 3.651 2.605 0.454 0.000 0.000 0.000
   13 10.374 10.374 10.374 10.374 10.374 10.374 9.927 9.427 9.039 8.674 8.307 7.933 7.543 7.130 6.687 6.208 5.678 5.090 4.413 3.597 2.518 0.000 0.000 0.000 0.000
   14 10.375 10.375 10.375 10.375 10.375 10.375 9.971 9.448 9.054 8.683 8.316 7.935 7.543 7.122 6.672 6.184 5.648 5.042 4.346 3.498 2.347 0.000 0.000 0.000 0.000
   15 10.375 10.375 10.375 10.375 10.375 10.375 10.034 9.478 9.074 8.700 8.327 7.944 7.544 7.115 6.657 6.156 5.604 4.976 4.246 3.346 2.072 0.000 0.000 0.000 0.000
   16 10.376 10.376 10.376 10.376 10.376 10.376 10.119 9.514 9.100 8.719 8.342 7.952 7.542 7.107 6.638 6.121 5.548 4.892 4.124 3.148 1.658 0.000 0.000 0.000 0.000
   17 10.377 10.377 10.377 10.377 10.377 10.377 10.362 9.558 9.132 8.743 8.360 7.963 7.546 7.101 6.617 6.081 5.485 4.796 3.972 2.900 0.945 0.000 0.000 0.000 0.000
   18 10.378 10.378 10.378 10.378 10.378 10.378 10.378 9.607 9.168 8.770 8.380 7.977 7.552 7.096 6.597 6.043 5.416 4.692 3.800 2.591 0.000 0.000 0.000 0.000 0.000
   19 10.379 10.379 10.379 10.379 10.379 10.379 10.379 9.656 9.199 8.798 8.400 7.990 7.558 7.091 6.577 6.007 5.354 4.580 3.623 2.233 0.000 0.000 0.000 0.000 0.000
   20 10.380 10.380 10.380 10.380 10.380 10.380 10.380 9.707 9.232 8.820 8.420 8.003 7.563 7.085 6.563 5.971 5.295 4.485 3.445 1.830 0.000 0.000 0.000 0.000 0.000
   21 10.382 10.382 10.382 10.382 10.382 10.382 10.382 9.749 9.257 8.841 8.433 8.014 7.567 7.083 6.547 5.942 5.245 4.396 3.291 1.406 0.000 0.000 0.000 0.000 0.000
   22 10.383 10.383 10.383 10.383 10.383 10.383 10.383 9.785 9.277 8.852 8.438 8.016 7.564 7.078 6.535 5.924 5.208 4.337 3.186 1.059 0.000 0.000 0.000 0.000 0.000
   23 10.384 10.384 10.384 10.384 10.384 10.384 10.384 9.806 9.284 8.855 8.441 8.011 7.558 7.070 6.525 5.907 5.187 4.313 3.151 0.935 0.000 0.000 0.000 0.000 0.000
   24 10.385 10.385 10.385 10.385 10.385 10.385 10.385 9.814 9.285 8.849 8.431 8.000 7.548 7.057 6.511 5.900 5.187 4.324 3.184 1.118 0.000 0.000 0.000 0.000 0.000
   25 10.386 10.386 10.386 10.386 10.386 10.386 10.386 9.806 9.273 8.837 8.417 7.988 7.534 7.045 6.506 5.898 5.201 4.359 3.269 1.453 0.000 0.000 0.000 0.000 0.000
   26 10.386 10.386 10.386 10.386 10.386 10.386 10.386 9.784 9.255 8.819 8.399 7.968 7.519 7.033 6.502 5.904 5.227 4.421 3.392 1.810 0.000 0.000 0.000 0.000 0.000
   27 10.387 10.387 10.387 10.387 10.387 10.387 10.387 9.755 9.232 8.797 8.377 7.951 7.502 7.024 6.502 5.922 5.262 4.489 3.524 2.126 0.000 0.000 0.000 0.000 0.000
