Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 12.759 11.355 10.142 9.118 8.067 6.844 5.143 0.000 0.000 0.000 0.000 0.000 0.000
    1 12.754 12.754 12.754 12.754 12.754 12.754 12.754 12.754 12.754 12.754 12.754 12.754 12.754 11.295 10.111 9.100 8.059 6.853 5.179 0.000 0.000 0.000 0.000 0.000 0.000
    2 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 12.749 11.291 10.113 9.098 8.054 6.841 5.136 0.000 0.000 0.000 0.000 0.000 0.000
    3 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 12.744 11.333 10.137 9.117 8.059 6.810 5.007 0.000 0.000 0.000 0.000 0.000 0.000
    4 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 12.740 11.430 10.192 9.149 8.064 6.766 4.768 0.000 0.000 0.000 0.000 0.000 0.000
    5 12.736 12.736 12.736 12.736 12.736 12.736 12.736 12.736 12.736 12.736 12.736 12.736 12.736 11.586 10.278 9.204 8.082 6.705 4.372 0.000 0.000 0.000 0.000 0.000 0.000
    6 12.733 12.733 12.733 12.733 12.733 12.733 12.733 12.733 12.733 12.733 12.733 12.733 12.733 11.809 10.389 9.281 8.118 6.644 3.763 0.000 0.000 0.000 0.000 0.000 0.000
    7 12.731 12.731 12.731 12.731 12.731 12.731 12.731 12.731 12.731 12.731 12.731 12.731 12.731 12.144 10.521 9.378 8.176 6.591 3.049 0.000 0.000 0.000 0.000 0.000 0.000
    8 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 12.730 10.658 9.485 8.255 6.573 2.229 0.000 0.000 0.000 0.000 0.000 0.000
    9 12.729 12.729 12.729 12.729 12.729 12.729 12.729 12.729 12.729 12.729 12.729 12.729 12.729 12.729 10.797 9.593 8.340 6.611 1.076 0.000 0.000 0.000 0.000 0.000 0.000
