Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 11.739 11.739 11.739 11.739 11.739 11.739 11.739 11.739 11.739 11.739 11.024 10.171 9.509 8.866 8.193 7.450 6.583 5.498 3.953 0.000 0.000 0.000 0.000 0.000 0.000
    1 11.735 11.735 11.735 11.735 11.735 11.735 11.735 11.735 11.735 11.735 10.999 10.161 9.503 8.867 8.196 7.453 6.586 5.504 3.951 0.000 0.000 0.000 0.000 0.000 0.000
    2 11.732 11.732 11.732 11.732 11.732 11.732 11.732 11.732 11.732 11.732 10.939 10.130 9.483 8.851 8.186 7.453 6.596 5.532 4.029 0.000 0.000 0.000 0.000 0.000 0.000
    3 11.729 11.729 11.729 11.729 11.729 11.729 11.729 11.729 11.729 11.729 10.859 10.083 9.448 8.822 8.163 7.442 6.605 5.574 4.166 1.322 0.000 0.000 0.000 0.000 0.000
    4 11.726 11.726 11.726 11.726 11.726 11.726 11.726 11.726 11.726 11.726 10.764 10.027 9.400 8.784 8.137 7.429 6.618 5.634 4.335 2.114 0.000 0.000 0.000 0.000 0.000
    5 11.723 11.723 11.723 11.723 11.723 11.723 11.723 11.723 11.723 11.723 10.665 9.961 9.348 8.744 8.111 7.419 6.635 5.704 4.508 2.674 0.000 0.000 0.000 0.000 0.000
    6 11.721 11.721 11.721 11.721 11.721 11.721 11.721 11.721 11.721 11.721 10.571 9.895 9.297 8.703 8.085 7.415 6.658 5.777 4.672 3.095 0.000 0.000 0.000 0.000 0.000
    7 11.720 11.720 11.720 11.720 11.720 11.720 11.720 11.720 11.720 11.720 10.488 9.837 9.248 8.668 8.064 7.410 6.683 5.841 4.820 3.419 0.000 0.000 0.000 0.000 0.000
    8 11.719 11.719 11.719 11.719 11.719 11.719 11.719 11.719 11.719 11.442 10.420 9.786 9.210 8.641 8.049 7.410 6.710 5.904 4.935 3.659 1.342 0.000 0.000 0.000 0.000
    9 11.718 11.718 11.718 11.718 11.718 11.718 11.718 11.718 11.718 11.273 10.367 9.751 9.183 8.619 8.039 7.415 6.732 5.951 5.029 3.832 1.881 0.000 0.000 0.000 0.000
   10 11.718 11.718 11.718 11.718 11.718 11.718 11.718 11.718 11.718 11.203 10.334 9.726 9.165 8.609 8.032 7.418 6.745 5.985 5.085 3.941 2.159 0.000 0.000 0.000 0.000
   11 11.719 11.719 11.719 11.719 11.719 11.719 11.719 11.719 11.719 11.179 10.319 9.713 9.157 8.601 8.029 7.418 6.752 6.000 5.115 3.991 2.281 0.000 0.000 0.000 0.000
   12 11.720 11.720 11.720 11.720 11.720 11.720 11.720 11.720 11.720 11.186 10.328 9.719 9.158 8.602 8.031 7.420 6.747 5.994 5.109 3.981 2.263 0.000 0.000 0.000 0.000
   13 11.722 11.722 11.722 11.722 11.722 11.722 11.722 11.722 11.722 11.247 10.355 9.737 9.169 8.610 8.033 7.413 6.740 5.973 5.069 3.917 2.114 0.000 0.000 0.000 0.000
   14 11.725 11.725 11.725 11.725 11.725 11.725 11.725 11.725 11.725 11.394 10.402 9.768 9.192 8.626 8.037 7.407 6.717 5.933 4.998 3.790 1.792 0.000 0.000 0.000 0.000
   15 11.727 11.727 11.727 11.727 11.727 11.727 11.727 11.727 11.727 11.727 10.467 9.816 9.228 8.647 8.047 7.405 6.692 5.879 4.899 3.599 1.153 0.000 0.000 0.000 0.000
   16 11.731 11.731 11.731 11.731 11.731 11.731 11.731 11.731 11.731 11.731 10.558 9.874 9.274 8.678 8.062 7.398 6.661 5.806 4.765 3.328 0.000 0.000 0.000 0.000 0.000
   17 11.735 11.735 11.735 11.735 11.735 11.735 11.735 11.735 11.735 11.735 10.665 9.946 9.326 8.718 8.086 7.397 6.630 5.727 4.596 2.970 0.000 0.000 0.000 0.000 0.000
   18 11.739 11.739 11.739 11.739 11.739 11.739 11.739 11.739 11.739 11.739 10.792 10.025 9.385 8.762 8.111 7.403 6.600 5.644 4.410 2.475 0.000 0.000 0.000 0.000 0.000
   19 11.743 11.743 11.743 11.743 11.743 11.743 11.743 11.743 11.743 11.743 10.930 10.105 9.447 8.811 8.143 7.413 6.576 5.559 4.204 1.765 0.000 0.000 0.000 0.000 0.000
   20 11.747 11.747 11.747 11.747 11.747 11.747 11.747 11.747 11.747 11.747 11.077 10.184 9.507 8.854 8.174 7.422 6.558 5.488 3.992 0.000 0.000 0.000 0.000 0.000 0.000
   21 11.752 11.752 11.752 11.752 11.752 11.752 11.752 11.752 11.752 11.752 11.222 10.246 9.552 8.891 8.200 7.435 6.547 5.427 3.810 0.000 0.000 0.000 0.000 0.000 0.000
