Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 5.418 5.407 5.385 5.356 5.316 5.264 5.200 5.123 5.033 4.932 4.815 4.684 4.537 4.370 4.186 3.976 3.745 3.481 3.179 2.827 2.406 1.865 1.041 0.000 0.000
    1 5.446 5.435 5.413 5.384 5.344 5.293 5.229 5.153 5.063 4.962 4.847 4.716 4.572 4.407 4.223 4.020 3.789 3.525 3.230 2.886 2.477 1.954 1.196 0.000 0.000
    2 5.473 5.462 5.440 5.412 5.372 5.320 5.256 5.182 5.092 4.993 4.876 4.745 4.598 4.439 4.255 4.048 3.820 3.564 3.269 2.925 2.516 2.006 1.276 0.000 0.000
    3 5.499 5.488 5.466 5.438 5.398 5.347 5.283 5.207 5.118 5.017 4.902 4.770 4.626 4.461 4.281 4.074 3.843 3.586 3.287 2.944 2.535 2.021 1.281 0.000 0.000
    4 5.523 5.512 5.490 5.462 5.423 5.371 5.307 5.231 5.142 5.041 4.924 4.792 4.646 4.481 4.297 4.088 3.856 3.593 3.290 2.942 2.525 1.998 1.273 0.000 0.000
    5 5.545 5.533 5.512 5.484 5.444 5.391 5.328 5.252 5.162 5.059 4.944 4.810 4.661 4.493 4.307 4.097 3.859 3.588 3.278 2.922 2.492 1.934 1.143 0.000 0.000
    6 5.563 5.551 5.530 5.502 5.461 5.410 5.347 5.268 5.179 5.074 4.955 4.823 4.669 4.502 4.309 4.096 3.852 3.578 3.260 2.884 2.433 1.844 0.935 0.000 0.000
    7 5.577 5.566 5.544 5.516 5.475 5.424 5.360 5.281 5.190 5.087 4.966 4.828 4.676 4.501 4.308 4.089 3.841 3.556 3.223 2.839 2.359 1.725 0.587 0.000 0.000
    8 5.587 5.575 5.554 5.526 5.485 5.434 5.368 5.290 5.199 5.094 4.971 4.833 4.679 4.500 4.302 4.076 3.818 3.526 3.189 2.782 2.276 1.584 0.000 0.000 0.000
    9 5.592 5.581 5.560 5.531 5.491 5.438 5.373 5.293 5.202 5.096 4.973 4.832 4.673 4.495 4.291 4.062 3.800 3.501 3.149 2.726 2.194 1.477 0.000 0.000 0.000
   10 5.592 5.581 5.560 5.531 5.491 5.439 5.372 5.293 5.201 5.094 4.969 4.829 4.667 4.486 4.282 4.050 3.782 3.476 3.113 2.673 2.116 1.345 0.000 0.000 0.000
   11 5.587 5.576 5.555 5.526 5.485 5.432 5.368 5.288 5.195 5.087 4.964 4.821 4.657 4.476 4.269 4.031 3.763 3.452 3.082 2.638 2.060 1.240 0.000 0.000 0.000
   12 5.577 5.566 5.545 5.516 5.475 5.422 5.357 5.276 5.184 5.076 4.953 4.807 4.646 4.465 4.255 4.020 3.749 3.431 3.065 2.617 2.039 1.188 0.000 0.000 0.000
