Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 8.501 8.501 8.501 8.229 7.982 7.763 7.541 7.311 7.070 6.815 6.542 6.250 5.937 5.599 5.232 4.828 4.382 3.879 3.297 2.577 1.568 0.000 0.000 0.000 0.000
    1 8.504 8.504 8.504 8.226 7.984 7.767 7.548 7.319 7.078 6.825 6.554 6.264 5.953 5.619 5.254 4.856 4.414 3.919 3.340 2.644 1.670 0.000 0.000 0.000 0.000
    2 8.508 8.508 8.508 8.226 7.988 7.773 7.555 7.328 7.090 6.835 6.567 6.276 5.966 5.631 5.266 4.872 4.430 3.934 3.359 2.664 1.693 0.000 0.000 0.000 0.000
    3 8.512 8.512 8.512 8.228 7.994 7.781 7.565 7.338 7.101 6.846 6.575 6.287 5.977 5.640 5.275 4.874 4.432 3.929 3.351 2.643 1.651 0.000 0.000 0.000 0.000
    4 8.515 8.515 8.515 8.233 8.002 7.790 7.574 7.350 7.113 6.858 6.588 6.297 5.982 5.644 5.274 4.870 4.418 3.905 3.311 2.579 1.532 0.000 0.000 0.000 0.000
    5 8.518 8.518 8.518 8.239 8.012 7.801 7.588 7.362 7.124 6.869 6.598 6.305 5.987 5.642 5.268 4.855 4.393 3.865 3.252 2.484 1.362 0.000 0.000 0.000 0.000
    6 8.521 8.521 8.521 8.247 8.021 7.813 7.599 7.375 7.135 6.882 6.605 6.310 5.987 5.639 5.257 4.834 4.358 3.813 3.170 2.350 1.036 0.000 0.000 0.000 0.000
    7 8.523 8.523 8.523 8.254 8.031 7.823 7.611 7.386 7.148 6.891 6.614 6.317 5.992 5.633 5.242 4.806 4.318 3.751 3.074 2.181 0.394 0.000 0.000 0.000 0.000
    8 8.525 8.525 8.525 8.261 8.039 7.833 7.621 7.397 7.159 6.902 6.621 6.321 5.988 5.626 5.227 4.779 4.270 3.681 2.963 1.994 0.000 0.000 0.000 0.000 0.000
    9 8.526 8.526 8.526 8.268 8.046 7.840 7.628 7.405 7.167 6.908 6.629 6.323 5.987 5.620 5.212 4.751 4.229 3.615 2.863 1.794 0.000 0.000 0.000 0.000 0.000
