Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 5.603 5.583 5.539 5.478 5.403 5.315 5.217 5.108 4.993 4.877 4.746 4.598 4.426 4.235 4.016 3.762 3.474 3.128 2.720 2.200 1.461 0.000 0.000 0.000 0.000
    1 5.630 5.609 5.565 5.505 5.430 5.343 5.244 5.137 5.023 4.907 4.778 4.630 4.461 4.267 4.048 3.797 3.509 3.170 2.765 2.253 1.540 0.000 0.000 0.000 0.000
    2 5.656 5.635 5.592 5.531 5.457 5.370 5.273 5.165 5.053 4.937 4.810 4.663 4.496 4.307 4.092 3.841 3.559 3.228 2.835 2.339 1.668 0.000 0.000 0.000 0.000
    3 5.680 5.660 5.616 5.557 5.483 5.397 5.299 5.194 5.081 4.969 4.840 4.697 4.533 4.347 4.134 3.893 3.618 3.293 2.911 2.443 1.823 0.730 0.000 0.000 0.000
    4 5.703 5.682 5.639 5.579 5.506 5.420 5.324 5.220 5.109 4.997 4.872 4.731 4.570 4.386 4.179 3.947 3.679 3.369 3.006 2.566 1.997 1.122 0.000 0.000 0.000
    5 5.723 5.702 5.659 5.600 5.527 5.443 5.347 5.244 5.134 5.023 4.899 4.763 4.604 4.426 4.228 3.999 3.741 3.445 3.101 2.685 2.171 1.435 0.000 0.000 0.000
    6 5.740 5.719 5.676 5.617 5.544 5.462 5.367 5.266 5.157 5.048 4.929 4.793 4.639 4.466 4.268 4.048 3.801 3.515 3.190 2.802 2.326 1.687 0.381 0.000 0.000
    7 5.753 5.732 5.689 5.631 5.558 5.476 5.383 5.282 5.175 5.065 4.950 4.814 4.665 4.495 4.308 4.096 3.854 3.584 3.270 2.902 2.459 1.887 0.970 0.000 0.000
    8 5.762 5.741 5.698 5.640 5.569 5.485 5.394 5.293 5.189 5.081 4.966 4.833 4.686 4.521 4.334 4.131 3.900 3.636 3.333 2.986 2.564 2.041 1.278 0.000 0.000
    9 5.766 5.746 5.703 5.645 5.574 5.492 5.400 5.301 5.196 5.090 4.977 4.848 4.704 4.539 4.358 4.158 3.927 3.674 3.382 3.043 2.646 2.150 1.466 0.000 0.000
   10 5.766 5.746 5.703 5.645 5.575 5.492 5.401 5.303 5.197 5.093 4.980 4.853 4.706 4.550 4.372 4.171 3.947 3.694 3.406 3.083 2.695 2.216 1.570 0.000 0.000
   11 5.762 5.741 5.699 5.640 5.570 5.488 5.397 5.299 5.194 5.089 4.976 4.849 4.708 4.548 4.368 4.170 3.949 3.700 3.416 3.092 2.704 2.234 1.607 0.229 0.000
   12 5.752 5.732 5.689 5.630 5.560 5.478 5.388 5.288 5.184 5.080 4.965 4.836 4.694 4.535 4.357 4.159 3.935 3.686 3.402 3.074 2.691 2.212 1.575 0.000 0.000
   13 5.738 5.717 5.675 5.616 5.545 5.463 5.371 5.273 5.166 5.060 4.947 4.818 4.676 4.511 4.331 4.130 3.906 3.649 3.361 3.029 2.633 2.141 1.467 0.000 0.000
   14 5.720 5.699 5.656 5.597 5.525 5.443 5.352 5.251 5.144 5.038 4.923 4.791 4.645 4.480 4.296 4.089 3.861 3.601 3.302 2.959 2.546 2.027 1.274 0.000 0.000
   15 5.697 5.676 5.632 5.573 5.501 5.418 5.325 5.223 5.115 5.008 4.891 4.757 4.608 4.438 4.252 4.042 3.801 3.533 3.219 2.860 2.421 1.854 0.946 0.000 0.000
   16 5.671 5.650 5.606 5.547 5.474 5.390 5.295 5.192 5.084 4.974 4.853 4.716 4.565 4.392 4.197 3.978 3.733 3.448 3.123 2.739 2.262 1.620 0.133 0.000 0.000
   17 5.641 5.620 5.576 5.516 5.442 5.358 5.262 5.158 5.046 4.936 4.811 4.673 4.516 4.335 4.134 3.905 3.651 3.355 3.007 2.591 2.068 1.305 0.000 0.000 0.000
   18 5.610 5.589 5.545 5.484 5.409 5.324 5.227 5.120 5.007 4.895 4.768 4.625 4.461 4.277 4.067 3.832 3.564 3.250 2.879 2.432 1.837 0.851 0.000 0.000 0.000
   19 5.576 5.555 5.511 5.450 5.375 5.287 5.189 5.081 4.967 4.850 4.723 4.575 4.406 4.217 4.001 3.757 3.472 3.144 2.747 2.255 1.580 0.000 0.000 0.000 0.000
   20 5.542 5.521 5.477 5.415 5.338 5.251 5.150 5.041 4.924 4.807 4.677 4.525 4.354 4.159 3.937 3.681 3.386 3.040 2.616 2.084 1.287 0.000 0.000 0.000 0.000
   21 5.508 5.487 5.442 5.381 5.304 5.215 5.113 5.002 4.886 4.767 4.631 4.479 4.305 4.105 3.875 3.612 3.307 2.943 2.501 1.916 0.979 0.000 0.000 0.000 0.000
   22 5.476 5.454 5.409 5.347 5.269 5.179 5.078 4.966 4.848 4.727 4.591 4.437 4.258 4.055 3.822 3.556 3.241 2.866 2.401 1.785 0.656 0.000 0.000 0.000 0.000
   23 5.445 5.424 5.378 5.315 5.238 5.148 5.044 4.932 4.812 4.693 4.556 4.399 4.220 4.015 3.779 3.506 3.188 2.806 2.333 1.693 0.342 0.000 0.000 0.000 0.000
   24 5.417 5.396 5.350 5.287 5.209 5.118 5.016 4.904 4.782 4.661 4.524 4.369 4.188 3.983 3.747 3.477 3.156 2.778 2.301 1.653 0.125 0.000 0.000 0.000 0.000
   25 5.394 5.372 5.326 5.262 5.185 5.094 4.991 4.877 4.757 4.634 4.501 4.344 4.163 3.960 3.727 3.458 3.139 2.765 2.299 1.663 0.329 0.000 0.000 0.000 0.000
   26 5.375 5.353 5.306 5.243 5.165 5.074 4.971 4.859 4.739 4.618 4.483 4.328 4.150 3.950 3.719 3.453 3.145 2.777 2.320 1.719 0.594 0.000 0.000 0.000 0.000
   27 5.361 5.338 5.292 5.228 5.151 5.060 4.957 4.846 4.728 4.607 4.472 4.320 4.143 3.949 3.721 3.461 3.160 2.803 2.368 1.796 0.837 0.000 0.000 0.000 0.000
   28 5.353 5.331 5.284 5.220 5.143 5.052 4.950 4.840 4.720 4.602 4.471 4.317 4.148 3.953 3.732 3.481 3.186 2.844 2.428 1.884 1.056 0.000 0.000 0.000 0.000
   29 5.351 5.329 5.282 5.219 5.141 5.051 4.949 4.840 4.723 4.604 4.473 4.328 4.159 3.967 3.751 3.504 3.222 2.887 2.490 1.982 1.244 0.000 0.000 0.000 0.000
   30 5.355 5.333 5.286 5.223 5.145 5.056 4.956 4.847 4.730 4.613 4.484 4.338 4.172 3.985 3.775 3.534 3.260 2.935 2.553 2.077 1.406 0.000 0.000 0.000 0.000
