Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 11.195 11.195 11.195 11.195 11.195 11.195 11.195 11.195 10.638 9.920 9.389 8.900 8.416 7.913 7.386 6.822 6.195 5.493 4.665 3.637 2.113 0.000 0.000 0.000 0.000
    1 11.193 11.193 11.193 11.193 11.193 11.193 11.193 11.193 10.592 9.901 9.378 8.893 8.412 7.915 7.393 6.829 6.210 5.511 4.698 3.682 2.209 0.000 0.000 0.000 0.000
    2 11.190 11.190 11.190 11.190 11.190 11.190 11.190 11.190 10.574 9.895 9.377 8.894 8.413 7.919 7.397 6.833 6.217 5.518 4.701 3.681 2.195 0.000 0.000 0.000 0.000
    3 11.188 11.188 11.188 11.188 11.188 11.188 11.188 11.188 10.580 9.901 9.385 8.902 8.423 7.924 7.402 6.832 6.209 5.503 4.674 3.630 2.081 0.000 0.000 0.000 0.000
    4 11.186 11.186 11.186 11.186 11.186 11.186 11.186 11.186 10.607 9.919 9.403 8.920 8.436 7.937 7.406 6.830 6.193 5.473 4.615 3.531 1.837 0.000 0.000 0.000 0.000
    5 11.185 11.185 11.185 11.185 11.185 11.185 11.185 11.185 10.655 9.950 9.428 8.943 8.456 7.951 7.415 6.826 6.173 5.428 4.531 3.375 1.444 0.000 0.000 0.000 0.000
    6 11.183 11.183 11.183 11.183 11.183 11.183 11.183 11.183 10.723 9.987 9.461 8.971 8.480 7.967 7.421 6.823 6.146 5.373 4.423 3.162 0.445 0.000 0.000 0.000 0.000
    7 11.182 11.182 11.182 11.182 11.182 11.182 11.182 11.182 10.812 10.029 9.495 9.003 8.506 7.991 7.434 6.820 6.123 5.307 4.300 2.899 0.000 0.000 0.000 0.000 0.000
    8 11.182 11.182 11.182 11.182 11.182 11.182 11.182 11.182 10.931 10.070 9.532 9.036 8.537 8.013 7.444 6.818 6.097 5.241 4.163 2.573 0.000 0.000 0.000 0.000 0.000
    9 11.182 11.182 11.182 11.182 11.182 11.182 11.182 11.182 11.182 10.112 9.563 9.064 8.563 8.034 7.462 6.820 6.080 5.188 4.030 2.203 0.000 0.000 0.000 0.000 0.000
   10 11.182 11.182 11.182 11.182 11.182 11.182 11.182 11.182 11.182 10.142 9.591 9.088 8.584 8.052 7.472 6.820 6.067 5.143 3.916 1.831 0.000 0.000 0.000 0.000 0.000
   11 11.182 11.182 11.182 11.182 11.182 11.182 11.182 11.182 11.182 10.161 9.604 9.101 8.595 8.063 7.477 6.822 6.055 5.113 3.849 1.562 0.000 0.000 0.000 0.000 0.000
   12 11.183 11.183 11.183 11.183 11.183 11.183 11.183 11.183 11.183 10.168 9.609 9.102 8.595 8.061 7.477 6.820 6.049 5.107 3.839 1.532 0.000 0.000 0.000 0.000 0.000
   13 11.185 11.185 11.185 11.185 11.185 11.185 11.185 11.185 11.185 10.161 9.600 9.095 8.583 8.052 7.465 6.810 6.050 5.123 3.889 1.759 0.000 0.000 0.000 0.000 0.000
   14 11.186 11.186 11.186 11.186 11.186 11.186 11.186 11.186 11.186 10.141 9.580 9.075 8.563 8.032 7.451 6.806 6.056 5.157 3.984 2.108 0.000 0.000 0.000 0.000 0.000
   15 11.188 11.188 11.188 11.188 11.188 11.188 11.188 11.188 11.188 10.114 9.555 9.048 8.539 8.007 7.433 6.797 6.070 5.203 4.106 2.464 0.000 0.000 0.000 0.000 0.000
   16 11.190 11.190 11.190 11.190 11.190 11.190 11.190 11.190 11.052 10.079 9.522 9.015 8.511 7.984 7.416 6.792 6.089 5.258 4.233 2.787 0.000 0.000 0.000 0.000 0.000
   17 11.193 11.193 11.193 11.193 11.193 11.193 11.193 11.193 10.923 10.041 9.490 8.985 8.481 7.960 7.403 6.792 6.109 5.317 4.349 3.052 0.000 0.000 0.000 0.000 0.000
   18 11.196 11.196 11.196 11.196 11.196 11.196 11.196 11.196 10.843 10.010 9.462 8.957 8.458 7.939 7.391 6.796 6.126 5.367 4.455 3.259 1.102 0.000 0.000 0.000 0.000
   19 11.199 11.199 11.199 11.199 11.199 11.199 11.199 11.199 10.793 9.985 9.436 8.935 8.436 7.926 7.381 6.795 6.145 5.411 4.533 3.417 1.605 0.000 0.000 0.000 0.000
   20 11.202 11.202 11.202 11.202 11.202 11.202 11.202 11.202 10.771 9.968 9.421 8.918 8.422 7.912 7.375 6.796 6.159 5.439 4.588 3.520 1.878 0.000 0.000 0.000 0.000
   21 11.205 11.205 11.205 11.205 11.205 11.205 11.205 11.205 10.774 9.966 9.413 8.910 8.414 7.906 7.370 6.794 6.161 5.451 4.615 3.571 2.013 0.000 0.000 0.000 0.000
   22 11.209 11.209 11.209 11.209 11.209 11.209 11.209 11.209 10.809 9.972 9.415 8.907 8.411 7.898 7.364 6.791 6.155 5.449 4.617 3.577 2.036 0.000 0.000 0.000 0.000
   23 11.212 11.212 11.212 11.212 11.212 11.212 11.212 11.212 10.886 9.994 9.427 8.915 8.411 7.898 7.358 6.782 6.146 5.429 4.590 3.538 1.951 0.000 0.000 0.000 0.000
   24 11.215 11.215 11.215 11.215 11.215 11.215 11.215 11.215 11.051 10.028 9.449 8.930 8.422 7.901 7.355 6.767 6.120 5.393 4.534 3.450 1.748 0.000 0.000 0.000 0.000
   25 11.218 11.218 11.218 11.218 11.218 11.218 11.218 11.218 11.218 10.074 9.480 8.953 8.434 7.905 7.351 6.752 6.093 5.340 4.455 3.311 1.423 0.000 0.000 0.000 0.000
   26 11.220 11.220 11.220 11.220 11.220 11.220 11.220 11.220 11.220 10.132 9.518 8.979 8.452 7.915 7.349 6.739 6.059 5.278 4.347 3.123 0.701 0.000 0.000 0.000 0.000
   27 11.222 11.222 11.222 11.222 11.222 11.222 11.222 11.222 11.222 10.197 9.561 9.013 8.479 7.931 7.351 6.721 6.021 5.212 4.224 2.883 0.000 0.000 0.000 0.000 0.000
   28 11.223 11.223 11.223 11.223 11.223 11.223 11.223 11.223 11.223 10.263 9.608 9.049 8.505 7.949 7.357 6.712 5.985 5.136 4.084 2.587 0.000 0.000 0.000 0.000 0.000
   29 11.223 11.223 11.223 11.223 11.223 11.223 11.223 11.223 11.223 10.330 9.653 9.085 8.534 7.969 7.366 6.701 5.951 5.067 3.939 2.241 0.000 0.000 0.000 0.000 0.000
   30 11.223 11.223 11.223 11.223 11.223 11.223 11.223 11.223 11.223 10.385 9.690 9.117 8.564 7.991 7.379 6.702 5.925 5.001 3.802 1.838 0.000 0.000 0.000 0.000 0.000
