Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 5.594 5.572 5.525 5.463 5.387 5.298 5.198 5.090 4.974 4.849 4.726 4.592 4.440 4.273 4.083 3.873 3.632 3.358 3.044 2.676 2.225 1.631 0.587 0.000 0.000
    1 5.620 5.598 5.552 5.490 5.413 5.326 5.228 5.118 5.002 4.880 4.760 4.623 4.477 4.309 4.123 3.910 3.675 3.408 3.098 2.738 2.304 1.732 0.839 0.000 0.000
    2 5.646 5.623 5.577 5.516 5.440 5.353 5.255 5.147 5.030 4.907 4.786 4.657 4.505 4.338 4.154 3.944 3.710 3.442 3.136 2.776 2.342 1.788 0.941 0.000 0.000
    3 5.670 5.648 5.602 5.541 5.466 5.377 5.279 5.172 5.055 4.934 4.813 4.680 4.530 4.363 4.176 3.966 3.732 3.461 3.155 2.795 2.356 1.798 0.946 0.000 0.000
    4 5.693 5.671 5.626 5.563 5.489 5.402 5.302 5.194 5.079 4.956 4.833 4.701 4.550 4.382 4.193 3.980 3.742 3.467 3.157 2.789 2.347 1.766 0.858 0.000 0.000
    5 5.713 5.691 5.646 5.584 5.509 5.421 5.323 5.215 5.098 4.975 4.852 4.718 4.564 4.394 4.202 3.989 3.741 3.466 3.141 2.765 2.306 1.694 0.649 0.000 0.000
    6 5.730 5.708 5.663 5.602 5.526 5.438 5.339 5.230 5.113 4.989 4.866 4.729 4.573 4.400 4.205 3.982 3.734 3.449 3.116 2.724 2.243 1.587 0.000 0.000 0.000
    7 5.743 5.722 5.677 5.615 5.540 5.452 5.352 5.243 5.123 5.000 4.875 4.736 4.577 4.404 4.200 3.975 3.720 3.428 3.084 2.676 2.161 1.488 0.000 0.000 0.000
    8 5.752 5.731 5.687 5.625 5.549 5.460 5.360 5.251 5.131 5.004 4.879 4.741 4.579 4.398 4.197 3.965 3.701 3.398 3.039 2.615 2.067 1.313 0.000 0.000 0.000
    9 5.757 5.736 5.692 5.630 5.554 5.465 5.365 5.253 5.133 5.008 4.881 4.738 4.577 4.393 4.183 3.948 3.676 3.366 2.999 2.555 1.974 1.117 0.000 0.000 0.000
   10 5.757 5.736 5.692 5.630 5.554 5.465 5.365 5.253 5.133 5.007 4.877 4.732 4.568 4.384 4.174 3.933 3.659 3.338 2.959 2.496 1.888 0.925 0.000 0.000 0.000
   11 5.753 5.732 5.687 5.626 5.549 5.460 5.358 5.247 5.126 4.999 4.870 4.725 4.561 4.374 4.161 3.920 3.639 3.315 2.933 2.457 1.824 0.767 0.000 0.000 0.000
   12 5.743 5.722 5.678 5.617 5.540 5.450 5.348 5.236 5.116 4.988 4.859 4.714 4.547 4.361 4.148 3.903 3.626 3.298 2.912 2.436 1.795 0.688 0.000 0.000 0.000
   13 5.729 5.708 5.663 5.601 5.525 5.435 5.334 5.220 5.100 4.972 4.845 4.700 4.536 4.347 4.137 3.893 3.611 3.290 2.905 2.429 1.800 0.725 0.000 0.000 0.000
   14 5.711 5.689 5.644 5.583 5.506 5.416 5.314 5.202 5.081 4.954 4.825 4.682 4.515 4.329 4.122 3.880 3.606 3.285 2.907 2.447 1.835 0.846 0.000 0.000 0.000
   15 5.688 5.666 5.621 5.559 5.483 5.393 5.290 5.178 5.058 4.932 4.802 4.662 4.498 4.314 4.107 3.869 3.601 3.287 2.916 2.468 1.886 0.945 0.000 0.000 0.000
   16 5.662 5.640 5.594 5.532 5.455 5.365 5.264 5.152 5.032 4.907 4.778 4.637 4.478 4.295 4.090 3.862 3.594 3.291 2.928 2.496 1.943 1.091 0.000 0.000 0.000
   17 5.632 5.610 5.564 5.502 5.425 5.336 5.234 5.123 5.004 4.877 4.750 4.609 4.452 4.274 4.070 3.844 3.586 3.287 2.939 2.523 1.992 1.215 0.000 0.000 0.000
   18 5.601 5.579 5.533 5.469 5.392 5.303 5.202 5.091 4.971 4.846 4.719 4.581 4.424 4.248 4.050 3.828 3.573 3.281 2.940 2.540 2.026 1.303 0.000 0.000 0.000
   19 5.568 5.545 5.499 5.436 5.359 5.269 5.169 5.057 4.938 4.814 4.687 4.548 4.396 4.221 4.023 3.803 3.552 3.270 2.934 2.542 2.048 1.352 0.000 0.000 0.000
   20 5.534 5.512 5.465 5.401 5.324 5.234 5.134 5.023 4.903 4.778 4.653 4.517 4.361 4.188 3.992 3.776 3.528 3.243 2.914 2.526 2.037 1.363 0.000 0.000 0.000
   21 5.501 5.478 5.431 5.368 5.290 5.200 5.099 4.987 4.869 4.742 4.617 4.481 4.327 4.151 3.959 3.742 3.495 3.213 2.884 2.492 2.007 1.324 0.000 0.000 0.000
   22 5.469 5.446 5.399 5.334 5.256 5.166 5.064 4.953 4.833 4.707 4.580 4.443 4.287 4.114 3.918 3.699 3.454 3.169 2.840 2.440 1.947 1.237 0.000 0.000 0.000
   23 5.439 5.416 5.368 5.304 5.225 5.135 5.032 4.919 4.798 4.673 4.544 4.408 4.249 4.073 3.878 3.656 3.401 3.116 2.779 2.371 1.861 1.094 0.000 0.000 0.000
   24 5.413 5.389 5.342 5.277 5.197 5.106 5.002 4.889 4.767 4.639 4.510 4.371 4.212 4.034 3.833 3.607 3.349 3.054 2.706 2.282 1.738 0.913 0.000 0.000 0.000
   25 5.390 5.366 5.318 5.252 5.172 5.080 4.977 4.862 4.739 4.609 4.480 4.337 4.175 3.992 3.787 3.555 3.291 2.984 2.625 2.181 1.591 0.528 0.000 0.000 0.000
   26 5.372 5.348 5.300 5.234 5.153 5.060 4.956 4.839 4.715 4.583 4.452 4.304 4.140 3.954 3.744 3.505 3.231 2.913 2.531 2.063 1.410 0.000 0.000 0.000 0.000
   27 5.359 5.335 5.287 5.220 5.140 5.046 4.939 4.822 4.695 4.563 4.428 4.280 4.111 3.922 3.707 3.456 3.175 2.843 2.442 1.934 1.230 0.000 0.000 0.000 0.000
   28 5.351 5.328 5.279 5.213 5.131 5.037 4.929 4.811 4.684 4.548 4.412 4.260 4.089 3.892 3.670 3.419 3.125 2.775 2.352 1.807 0.980 0.000 0.000 0.000 0.000
   29 5.350 5.327 5.278 5.212 5.130 5.035 4.926 4.808 4.678 4.543 4.403 4.249 4.075 3.875 3.648 3.384 3.079 2.719 2.277 1.684 0.678 0.000 0.000 0.000 0.000
   30 5.354 5.331 5.283 5.216 5.134 5.038 4.929 4.810 4.679 4.543 4.404 4.247 4.068 3.866 3.632 3.366 3.051 2.680 2.215 1.586 0.242 0.000 0.000 0.000 0.000
   31 5.365 5.342 5.293 5.227 5.144 5.048 4.940 4.818 4.688 4.551 4.411 4.255 4.073 3.871 3.632 3.359 3.041 2.659 2.182 1.522 0.000 0.000 0.000 0.000 0.000
   32 5.380 5.357 5.309 5.243 5.161 5.065 4.957 4.835 4.705 4.568 4.426 4.270 4.088 3.883 3.647 3.371 3.049 2.664 2.180 1.508 0.000 0.000 0.000 0.000 0.000
   33 5.401 5.379 5.331 5.265 5.183 5.088 4.979 4.860 4.728 4.591 4.451 4.295 4.116 3.908 3.672 3.399 3.078 2.692 2.208 1.548 0.000 0.000 0.000 0.000 0.000
   34 5.427 5.404 5.357 5.291 5.209 5.115 5.007 4.888 4.758 4.621 4.483 4.327 4.148 3.943 3.709 3.440 3.121 2.743 2.274 1.638 0.337 0.000 0.000 0.000 0.000
   35 5.456 5.433 5.386 5.321 5.240 5.146 5.038 4.920 4.791 4.657 4.519 4.367 4.191 3.988 3.758 3.492 3.184 2.816 2.362 1.758 0.757 0.000 0.000 0.000 0.000
   36 5.488 5.465 5.419 5.354 5.274 5.181 5.074 4.956 4.829 4.695 4.562 4.408 4.239 4.039 3.811 3.554 3.253 2.900 2.468 1.908 1.034 0.000 0.000 0.000 0.000
   37 5.522 5.500 5.453 5.389 5.309 5.217 5.112 4.997 4.871 4.739 4.606 4.458 4.289 4.095 3.876 3.622 3.334 2.996 2.583 2.063 1.316 0.000 0.000 0.000 0.000
   38 5.557 5.535 5.489 5.425 5.347 5.254 5.152 5.037 4.912 4.784 4.652 4.507 4.341 4.154 3.939 3.694 3.416 3.092 2.702 2.218 1.565 0.000 0.000 0.000 0.000
   39 5.593 5.571 5.525 5.461 5.384 5.293 5.191 5.077 4.956 4.830 4.698 4.555 4.394 4.210 4.003 3.768 3.497 3.186 2.820 2.368 1.777 0.800 0.000 0.000 0.000
   40 5.628 5.605 5.560 5.497 5.420 5.331 5.228 5.118 4.998 4.871 4.746 4.605 4.446 4.268 4.067 3.839 3.574 3.278 2.926 2.506 1.971 1.168 0.000 0.000 0.000
   41 5.661 5.639 5.593 5.531 5.454 5.366 5.265 5.157 5.037 4.913 4.790 4.651 4.497 4.322 4.127 3.904 3.650 3.361 3.028 2.628 2.135 1.443 0.000 0.000 0.000
   42 5.691 5.670 5.625 5.562 5.487 5.400 5.300 5.192 5.074 4.951 4.828 4.694 4.540 4.369 4.177 3.961 3.720 3.438 3.117 2.737 2.273 1.652 0.529 0.000 0.000
   43 5.719 5.697 5.652 5.591 5.516 5.429 5.330 5.224 5.107 4.986 4.865 4.732 4.580 4.412 4.226 4.013 3.775 3.504 3.194 2.826 2.387 1.820 0.908 0.000 0.000
   44 5.743 5.721 5.676 5.616 5.541 5.454 5.357 5.251 5.137 5.014 4.895 4.764 4.615 4.453 4.266 4.056 3.825 3.561 3.259 2.903 2.481 1.945 1.145 0.000 0.000
   45 5.763 5.741 5.697 5.636 5.562 5.476 5.379 5.274 5.159 5.040 4.921 4.790 4.645 4.481 4.300 4.093 3.866 3.606 3.307 2.959 2.550 2.040 1.301 0.000 0.000
   46 5.778 5.757 5.713 5.652 5.579 5.493 5.395 5.291 5.176 5.059 4.940 4.811 4.667 4.502 4.321 4.117 3.889 3.636 3.341 3.005 2.601 2.100 1.407 0.000 0.000
   47 5.789 5.768 5.723 5.663 5.589 5.504 5.407 5.303 5.190 5.072 4.953 4.824 4.680 4.518 4.337 4.137 3.909 3.656 3.361 3.025 2.629 2.137 1.458 0.000 0.000
   48 5.795 5.774 5.729 5.668 5.595 5.510 5.414 5.309 5.195 5.076 4.959 4.832 4.686 4.523 4.343 4.142 3.914 3.658 3.366 3.035 2.634 2.138 1.463 0.000 0.000
   49 5.796 5.775 5.730 5.670 5.596 5.510 5.415 5.309 5.197 5.078 4.959 4.830 4.686 4.524 4.340 4.137 3.909 3.652 3.361 3.021 2.617 2.116 1.423 0.000 0.000
   50 5.792 5.771 5.726 5.665 5.592 5.506 5.410 5.303 5.190 5.071 4.954 4.822 4.678 4.511 4.330 4.123 3.896 3.632 3.337 2.993 2.580 2.066 1.336 0.000 0.000
   51 5.783 5.762 5.717 5.657 5.583 5.496 5.400 5.292 5.179 5.058 4.941 4.807 4.658 4.493 4.306 4.099 3.865 3.601 3.295 2.943 2.517 1.981 1.237 0.000 0.000
   52 5.770 5.749 5.704 5.644 5.569 5.482 5.384 5.278 5.163 5.042 4.919 4.787 4.636 4.468 4.279 4.066 3.828 3.553 3.243 2.875 2.433 1.861 1.004 0.000 0.000
   53 5.753 5.732 5.687 5.626 5.550 5.464 5.364 5.256 5.141 5.019 4.896 4.759 4.608 4.435 4.243 4.023 3.779 3.501 3.175 2.791 2.328 1.707 0.625 0.000 0.000
   54 5.732 5.711 5.666 5.604 5.529 5.441 5.341 5.232 5.113 4.990 4.865 4.727 4.573 4.397 4.202 3.976 3.725 3.433 3.096 2.696 2.195 1.507 0.000 0.000 0.000
   55 5.708 5.687 5.642 5.579 5.503 5.414 5.314 5.203 5.085 4.959 4.834 4.691 4.534 4.353 4.149 3.920 3.659 3.359 3.007 2.579 2.044 1.299 0.000 0.000 0.000
   56 5.681 5.660 5.615 5.552 5.475 5.386 5.284 5.173 5.052 4.925 4.798 4.655 4.491 4.308 4.101 3.863 3.591 3.278 2.907 2.463 1.873 0.963 0.000 0.000 0.000
   57 5.652 5.631 5.585 5.522 5.446 5.355 5.252 5.139 5.016 4.887 4.758 4.613 4.446 4.257 4.044 3.800 3.522 3.194 2.808 2.328 1.683 0.423 0.000 0.000 0.000
   58 5.622 5.600 5.555 5.491 5.413 5.322 5.218 5.104 4.981 4.851 4.718 4.570 4.401 4.207 3.991 3.740 3.452 3.113 2.712 2.200 1.483 0.000 0.000 0.000 0.000
   59 5.591 5.569 5.523 5.460 5.381 5.289 5.185 5.068 4.944 4.812 4.678 4.529 4.357 4.160 3.938 3.685 3.387 3.037 2.617 2.077 1.288 0.000 0.000 0.000 0.000
   60 5.559 5.537 5.491 5.427 5.348 5.255 5.150 5.034 4.907 4.774 4.640 4.488 4.314 4.117 3.890 3.629 3.328 2.975 2.536 1.976 1.149 0.000 0.000 0.000 0.000
   61 5.529 5.506 5.460 5.396 5.316 5.223 5.116 4.999 4.873 4.739 4.604 4.450 4.276 4.076 3.848 3.588 3.280 2.920 2.481 1.901 1.023 0.000 0.000 0.000 0.000
   62 5.499 5.477 5.430 5.365 5.285 5.192 5.084 4.968 4.842 4.706 4.571 4.416 4.242 4.043 3.815 3.552 3.247 2.883 2.444 1.864 0.939 0.000 0.000 0.000 0.000
   63 5.472 5.449 5.402 5.337 5.257 5.163 5.056 4.938 4.810 4.678 4.543 4.388 4.214 4.017 3.790 3.527 3.225 2.869 2.434 1.866 0.953 0.000 0.000 0.000 0.000
   64 5.446 5.424 5.376 5.311 5.230 5.136 5.030 4.913 4.785 4.651 4.515 4.363 4.192 3.997 3.770 3.516 3.221 2.868 2.444 1.892 1.044 0.000 0.000 0.000 0.000
   65 5.424 5.401 5.353 5.287 5.207 5.113 5.008 4.890 4.764 4.632 4.496 4.347 4.178 3.980 3.762 3.514 3.223 2.880 2.476 1.948 1.175 0.000 0.000 0.000 0.000
   66 5.405 5.382 5.334 5.269 5.189 5.095 4.989 4.872 4.746 4.616 4.480 4.333 4.166 3.977 3.765 3.517 3.236 2.904 2.515 2.019 1.314 0.000 0.000 0.000 0.000
   67 5.390 5.367 5.319 5.253 5.173 5.079 4.975 4.860 4.734 4.604 4.472 4.327 4.161 3.977 3.767 3.526 3.251 2.938 2.559 2.092 1.446 0.000 0.000 0.000 0.000
   68 5.380 5.356 5.308 5.242 5.162 5.069 4.964 4.849 4.728 4.598 4.464 4.324 4.160 3.979 3.774 3.543 3.275 2.968 2.605 2.161 1.566 0.464 0.000 0.000 0.000
   69 5.373 5.349 5.301 5.236 5.155 5.064 4.959 4.846 4.723 4.594 4.465 4.322 4.163 3.987 3.786 3.558 3.297 3.001 2.649 2.225 1.664 0.732 0.000 0.000 0.000
   70 5.371 5.347 5.299 5.233 5.154 5.062 4.958 4.846 4.724 4.596 4.465 4.329 4.170 3.994 3.796 3.573 3.319 3.023 2.682 2.271 1.739 0.909 0.000 0.000 0.000
   71 5.373 5.349 5.301 5.235 5.156 5.065 4.962 4.849 4.728 4.600 4.473 4.334 4.178 4.002 3.807 3.584 3.333 3.044 2.712 2.304 1.789 1.004 0.000 0.000 0.000
   72 5.379 5.356 5.307 5.242 5.163 5.072 4.968 4.856 4.736 4.606 4.479 4.341 4.184 4.014 3.816 3.596 3.345 3.056 2.724 2.320 1.810 1.042 0.000 0.000 0.000
   73 5.390 5.366 5.318 5.253 5.174 5.082 4.979 4.866 4.746 4.617 4.490 4.352 4.193 4.020 3.822 3.599 3.351 3.059 2.726 2.318 1.804 1.046 0.000 0.000 0.000
   74 5.404 5.381 5.333 5.268 5.188 5.096 4.994 4.881 4.758 4.631 4.502 4.361 4.204 4.026 3.831 3.602 3.348 3.055 2.711 2.299 1.764 0.974 0.000 0.000 0.000
   75 5.422 5.399 5.351 5.286 5.206 5.115 5.010 4.897 4.773 4.647 4.516 4.373 4.214 4.033 3.831 3.599 3.341 3.042 2.686 2.259 1.693 0.805 0.000 0.000 0.000
   76 5.443 5.419 5.372 5.306 5.227 5.135 5.031 4.916 4.793 4.664 4.531 4.388 4.224 4.040 3.833 3.598 3.330 3.020 2.650 2.198 1.595 0.473 0.000 0.000 0.000
   77 5.466 5.443 5.396 5.330 5.250 5.158 5.054 4.939 4.814 4.684 4.549 4.404 4.235 4.049 3.836 3.591 3.317 2.989 2.603 2.123 1.503 0.000 0.000 0.000 0.000
   78 5.491 5.468 5.421 5.356 5.277 5.183 5.078 4.961 4.837 4.707 4.571 4.422 4.250 4.056 3.840 3.590 3.298 2.959 2.555 2.043 1.338 0.000 0.000 0.000 0.000
   79 5.518 5.495 5.448 5.384 5.304 5.211 5.105 4.987 4.861 4.729 4.594 4.442 4.268 4.068 3.846 3.586 3.285 2.935 2.504 1.952 1.146 0.000 0.000 0.000 0.000
   80 5.545 5.523 5.477 5.412 5.333 5.240 5.133 5.015 4.887 4.753 4.618 4.464 4.287 4.085 3.854 3.591 3.283 2.916 2.465 1.877 0.956 0.000 0.000 0.000 0.000
   81 5.573 5.551 5.505 5.441 5.362 5.267 5.162 5.044 4.916 4.782 4.644 4.488 4.311 4.109 3.875 3.603 3.288 2.910 2.448 1.828 0.796 0.000 0.000 0.000 0.000
   82 5.600 5.578 5.533 5.469 5.390 5.297 5.190 5.074 4.946 4.812 4.675 4.520 4.339 4.134 3.900 3.628 3.309 2.931 2.459 1.830 0.761 0.000 0.000 0.000 0.000
   83 5.627 5.606 5.560 5.497 5.418 5.326 5.219 5.103 4.975 4.843 4.705 4.551 4.372 4.170 3.933 3.664 3.346 2.971 2.506 1.890 0.884 0.000 0.000 0.000 0.000
   84 5.652 5.631 5.586 5.523 5.444 5.352 5.248 5.133 5.005 4.873 4.737 4.585 4.409 4.206 3.979 3.713 3.401 3.034 2.587 2.003 1.091 0.000 0.000 0.000 0.000
   85 5.676 5.655 5.610 5.547 5.469 5.378 5.275 5.160 5.033 4.905 4.772 4.620 4.446 4.251 4.027 3.770 3.472 3.122 2.695 2.155 1.374 0.000 0.000 0.000 0.000
