Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 5.472 5.459 5.431 5.396 5.354 5.300 5.233 5.151 5.055 4.945 4.816 4.668 4.502 4.313 4.094 3.846 3.568 3.233 2.840 2.348 1.673 0.000 0.000 0.000 0.000
    1 5.500 5.487 5.459 5.424 5.383 5.329 5.261 5.181 5.083 4.973 4.848 4.701 4.534 4.345 4.129 3.885 3.603 3.272 2.886 2.402 1.744 0.423 0.000 0.000 0.000
    2 5.527 5.514 5.486 5.452 5.411 5.356 5.291 5.210 5.114 5.004 4.879 4.733 4.569 4.383 4.170 3.929 3.651 3.330 2.948 2.480 1.860 0.781 0.000 0.000 0.000
    3 5.553 5.539 5.512 5.478 5.437 5.383 5.318 5.238 5.144 5.036 4.911 4.768 4.604 4.423 4.213 3.978 3.707 3.396 3.030 2.582 2.004 1.103 0.000 0.000 0.000
    4 5.577 5.563 5.536 5.502 5.461 5.407 5.342 5.263 5.170 5.064 4.941 4.800 4.641 4.463 4.262 4.030 3.769 3.469 3.117 2.694 2.162 1.395 0.000 0.000 0.000
    5 5.597 5.584 5.557 5.523 5.482 5.430 5.366 5.287 5.196 5.090 4.969 4.833 4.679 4.500 4.305 4.082 3.828 3.542 3.210 2.810 2.321 1.656 0.000 0.000 0.000
    6 5.615 5.602 5.575 5.541 5.500 5.449 5.384 5.307 5.218 5.113 4.996 4.862 4.708 4.538 4.349 4.132 3.888 3.613 3.296 2.920 2.469 1.875 0.906 0.000 0.000
    7 5.629 5.615 5.588 5.555 5.515 5.464 5.401 5.324 5.236 5.133 5.018 4.884 4.738 4.573 4.387 4.177 3.942 3.679 3.372 3.021 2.591 2.059 1.273 0.000 0.000
    8 5.638 5.625 5.598 5.565 5.525 5.475 5.412 5.336 5.250 5.149 5.035 4.905 4.759 4.597 4.416 4.212 3.985 3.724 3.433 3.097 2.697 2.200 1.517 0.000 0.000
    9 5.643 5.630 5.603 5.570 5.531 5.479 5.418 5.343 5.257 5.158 5.045 4.918 4.774 4.615 4.437 4.236 4.015 3.762 3.482 3.155 2.771 2.301 1.678 0.473 0.000
   10 5.643 5.630 5.603 5.570 5.531 5.480 5.419 5.344 5.260 5.159 5.048 4.923 4.779 4.623 4.445 4.250 4.033 3.787 3.507 3.191 2.816 2.364 1.769 0.760 0.000
   11 5.638 5.625 5.598 5.565 5.526 5.477 5.415 5.340 5.256 5.157 5.044 4.920 4.781 4.621 4.446 4.252 4.034 3.788 3.516 3.197 2.830 2.382 1.801 0.841 0.000
   12 5.628 5.615 5.588 5.555 5.516 5.466 5.404 5.331 5.245 5.146 5.033 4.908 4.767 4.610 4.432 4.238 4.020 3.774 3.498 3.183 2.808 2.360 1.774 0.775 0.000
   13 5.614 5.600 5.573 5.540 5.501 5.450 5.389 5.314 5.227 5.128 5.015 4.888 4.746 4.587 4.409 4.212 3.991 3.741 3.461 3.137 2.758 2.293 1.674 0.513 0.000
   14 5.594 5.581 5.554 5.520 5.481 5.430 5.366 5.292 5.204 5.103 4.990 4.861 4.717 4.555 4.374 4.174 3.946 3.693 3.402 3.066 2.669 2.182 1.508 0.000 0.000
   15 5.571 5.557 5.530 5.497 5.456 5.404 5.340 5.265 5.176 5.073 4.958 4.827 4.680 4.516 4.329 4.122 3.888 3.624 3.322 2.974 2.552 2.025 1.248 0.000 0.000
   16 5.543 5.530 5.502 5.468 5.428 5.375 5.311 5.234 5.143 5.040 4.922 4.785 4.636 4.463 4.274 4.061 3.820 3.541 3.228 2.856 2.401 1.815 0.819 0.000 0.000
   17 5.512 5.499 5.471 5.437 5.396 5.343 5.277 5.198 5.107 5.001 4.879 4.743 4.584 4.412 4.213 3.991 3.740 3.451 3.114 2.715 2.221 1.534 0.000 0.000 0.000
   18 5.479 5.465 5.438 5.403 5.361 5.308 5.241 5.163 5.069 4.959 4.836 4.693 4.534 4.353 4.148 3.917 3.655 3.349 2.993 2.562 2.009 1.175 0.000 0.000 0.000
   19 5.444 5.430 5.402 5.367 5.326 5.271 5.205 5.123 5.028 4.917 4.790 4.645 4.481 4.295 4.082 3.841 3.566 3.246 2.864 2.396 1.771 0.633 0.000 0.000 0.000
