Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 12.707 11.030 9.941 8.968 7.953 6.776 5.178 0.000 0.000 0.000 0.000 0.000 0.000
    1 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 12.701 10.982 9.917 8.953 7.945 6.786 5.211 0.000 0.000 0.000 0.000 0.000 0.000
    2 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 12.697 10.975 9.913 8.952 7.947 6.774 5.176 0.000 0.000 0.000 0.000 0.000 0.000
    3 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 12.692 11.011 9.937 8.963 7.945 6.743 5.069 0.000 0.000 0.000 0.000 0.000 0.000
    4 12.688 12.688 12.688 12.688 12.688 12.688 12.688 12.688 12.688 12.688 12.688 12.688 12.688 11.088 9.985 8.996 7.947 6.702 4.876 0.000 0.000 0.000 0.000 0.000 0.000
    5 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 12.684 11.204 10.058 9.044 7.962 6.645 4.572 0.000 0.000 0.000 0.000 0.000 0.000
    6 12.681 12.681 12.681 12.681 12.681 12.681 12.681 12.681 12.681 12.681 12.681 12.681 12.681 11.362 10.152 9.106 7.994 6.589 4.111 0.000 0.000 0.000 0.000 0.000 0.000
    7 12.679 12.679 12.679 12.679 12.679 12.679 12.679 12.679 12.679 12.679 12.679 12.679 12.679 11.564 10.271 9.194 8.038 6.539 3.483 0.000 0.000 0.000 0.000 0.000 0.000
    8 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 12.678 11.800 10.391 9.289 8.107 6.514 2.655 0.000 0.000 0.000 0.000 0.000 0.000
    9 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.677 12.082 10.510 9.387 8.184 6.534 1.597 0.000 0.000 0.000 0.000 0.000 0.000
