Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 6.105 6.071 6.005 5.919 5.816 5.698 5.564 5.416 5.254 5.078 4.888 4.677 4.456 4.213 3.947 3.665 3.354 3.022 2.667 2.235 1.678 0.782 0.000 0.000 0.000
    1 6.126 6.092 6.027 5.941 5.838 5.721 5.588 5.440 5.280 5.104 4.915 4.709 4.485 4.245 3.988 3.707 3.402 3.070 2.723 2.303 1.771 0.928 0.000 0.000 0.000
    2 6.146 6.112 6.047 5.963 5.861 5.742 5.611 5.465 5.303 5.130 4.939 4.733 4.512 4.272 4.015 3.736 3.432 3.104 2.759 2.348 1.821 1.031 0.000 0.000 0.000
    3 6.166 6.132 6.068 5.983 5.881 5.765 5.633 5.487 5.325 5.151 4.960 4.756 4.535 4.292 4.033 3.754 3.449 3.125 2.773 2.361 1.830 1.063 0.000 0.000 0.000
    4 6.184 6.151 6.088 6.003 5.902 5.784 5.653 5.505 5.345 5.169 4.978 4.771 4.548 4.307 4.042 3.760 3.452 3.127 2.776 2.352 1.804 0.992 0.000 0.000 0.000
    5 6.200 6.167 6.105 6.021 5.920 5.802 5.671 5.525 5.361 5.185 4.990 4.781 4.555 4.312 4.047 3.759 3.447 3.120 2.753 2.317 1.743 0.833 0.000 0.000 0.000
    6 6.214 6.182 6.119 6.037 5.936 5.819 5.685 5.538 5.376 5.196 5.001 4.791 4.560 4.311 4.040 3.748 3.434 3.095 2.721 2.261 1.649 0.542 0.000 0.000 0.000
    7 6.225 6.193 6.131 6.049 5.948 5.831 5.698 5.549 5.383 5.203 5.008 4.793 4.560 4.306 4.032 3.731 3.406 3.064 2.675 2.191 1.529 0.000 0.000 0.000 0.000
    8 6.232 6.201 6.140 6.057 5.957 5.840 5.707 5.557 5.392 5.210 5.009 4.794 4.555 4.296 4.013 3.709 3.378 3.025 2.624 2.112 1.421 0.000 0.000 0.000 0.000
    9 6.236 6.205 6.144 6.063 5.962 5.844 5.711 5.561 5.394 5.211 5.010 4.790 4.549 4.284 3.999 3.685 3.347 2.987 2.567 2.027 1.264 0.000 0.000 0.000 0.000
   10 6.236 6.206 6.145 6.063 5.962 5.845 5.712 5.560 5.394 5.208 5.003 4.781 4.537 4.273 3.981 3.665 3.320 2.953 2.521 1.953 1.113 0.000 0.000 0.000 0.000
   11 6.233 6.202 6.141 6.060 5.959 5.842 5.708 5.557 5.388 5.201 4.998 4.773 4.527 4.260 3.968 3.646 3.298 2.927 2.484 1.900 1.001 0.000 0.000 0.000 0.000
   12 6.225 6.194 6.133 6.051 5.951 5.833 5.699 5.548 5.378 5.192 4.987 4.763 4.517 4.250 3.955 3.630 3.281 2.910 2.464 1.872 0.947 0.000 0.000 0.000 0.000
   13 6.214 6.183 6.121 6.039 5.939 5.820 5.686 5.534 5.367 5.178 4.975 4.750 4.504 4.237 3.942 3.623 3.274 2.904 2.461 1.877 0.974 0.000 0.000 0.000 0.000
   14 6.199 6.167 6.105 6.023 5.922 5.803 5.669 5.516 5.347 5.162 4.959 4.736 4.493 4.226 3.937 3.618 3.273 2.905 2.470 1.902 1.011 0.000 0.000 0.000 0.000
   15 6.180 6.148 6.086 6.003 5.901 5.783 5.648 5.496 5.328 5.144 4.941 4.718 4.480 4.215 3.929 3.616 3.275 2.915 2.491 1.943 1.116 0.000 0.000 0.000 0.000
   16 6.159 6.127 6.064 5.980 5.878 5.758 5.623 5.473 5.306 5.123 4.922 4.704 4.463 4.206 3.924 3.617 3.282 2.922 2.510 1.994 1.226 0.000 0.000 0.000 0.000
   17 6.136 6.103 6.039 5.954 5.850 5.732 5.597 5.447 5.281 5.098 4.899 4.681 4.448 4.191 3.917 3.613 3.282 2.929 2.532 2.036 1.323 0.000 0.000 0.000 0.000
   18 6.111 6.077 6.012 5.927 5.823 5.704 5.568 5.418 5.253 5.071 4.874 4.661 4.430 4.176 3.902 3.604 3.280 2.930 2.545 2.065 1.398 0.000 0.000 0.000 0.000
   19 6.085 6.050 5.985 5.898 5.794 5.674 5.539 5.389 5.224 5.044 4.849 4.636 4.405 4.157 3.885 3.591 3.270 2.924 2.542 2.078 1.433 0.000 0.000 0.000 0.000
   20 6.058 6.023 5.956 5.870 5.765 5.645 5.509 5.359 5.194 5.014 4.819 4.608 4.380 4.131 3.863 3.569 3.251 2.905 2.527 2.067 1.438 0.000 0.000 0.000 0.000
   21 6.032 5.997 5.929 5.842 5.736 5.615 5.480 5.330 5.165 4.983 4.790 4.577 4.348 4.103 3.834 3.540 3.222 2.873 2.495 2.034 1.406 0.000 0.000 0.000 0.000
   22 6.007 5.971 5.903 5.814 5.708 5.586 5.450 5.300 5.134 4.953 4.758 4.547 4.318 4.067 3.799 3.505 3.180 2.831 2.449 1.981 1.327 0.000 0.000 0.000 0.000
   23 5.984 5.948 5.879 5.790 5.683 5.561 5.424 5.272 5.105 4.924 4.727 4.511 4.280 4.029 3.755 3.460 3.136 2.772 2.386 1.902 1.206 0.000 0.000 0.000 0.000
   24 5.963 5.927 5.858 5.768 5.661 5.537 5.400 5.247 5.077 4.893 4.696 4.478 4.245 3.991 3.714 3.411 3.076 2.705 2.304 1.792 1.028 0.000 0.000 0.000 0.000
   25 5.946 5.909 5.840 5.750 5.642 5.518 5.378 5.223 5.053 4.868 4.665 4.445 4.209 3.947 3.664 3.354 3.009 2.635 2.208 1.664 0.798 0.000 0.000 0.000 0.000
   26 5.932 5.895 5.826 5.736 5.627 5.502 5.361 5.205 5.032 4.845 4.638 4.415 4.172 3.905 3.616 3.296 2.941 2.549 2.106 1.510 0.285 0.000 0.000 0.000 0.000
