Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 13.113 11.497 4.721 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    1 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 13.107 11.391 4.753 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    2 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 11.415 4.432 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    3 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 13.097 10.823 3.215 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    4 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 13.092 10.538 3.420 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    5 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 11.084 3.562 0.521 0.000 0.000 0.000 0.000 0.000 0.000
    6 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 13.084 10.643 3.660 0.916 0.000 0.000 0.000 0.000 0.000 0.000
    7 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 13.082 10.312 3.717 0.959 0.000 0.000 0.000 0.000 0.000 0.000
    8 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 13.080 10.084 3.745 0.701 0.000 0.000 0.000 0.000 0.000 0.000
    9 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 12.671 9.939 5.141 0.000 0.000 0.000 0.000 0.000 0.000 0.000
