Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 5.677 5.652 5.601 5.534 5.451 5.355 5.247 5.127 4.997 4.858 4.708 4.554 4.400 4.230 4.037 3.821 3.580 3.302 2.984 2.604 2.141 1.516 0.000 0.000 0.000
    1 5.702 5.677 5.628 5.559 5.477 5.382 5.275 5.156 5.027 4.887 4.741 4.587 4.434 4.263 4.077 3.864 3.623 3.348 3.038 2.666 2.219 1.621 0.568 0.000 0.000
    2 5.726 5.702 5.653 5.586 5.504 5.409 5.301 5.183 5.053 4.915 4.770 4.616 4.462 4.294 4.108 3.895 3.657 3.383 3.072 2.708 2.266 1.676 0.708 0.000 0.000
    3 5.750 5.726 5.677 5.610 5.528 5.432 5.327 5.208 5.080 4.940 4.793 4.641 4.489 4.319 4.130 3.920 3.679 3.405 3.095 2.727 2.280 1.691 0.712 0.000 0.000
    4 5.772 5.748 5.699 5.632 5.550 5.455 5.349 5.229 5.101 4.960 4.814 4.663 4.509 4.339 4.143 3.930 3.689 3.411 3.093 2.721 2.262 1.655 0.582 0.000 0.000
    5 5.791 5.768 5.719 5.652 5.571 5.475 5.367 5.249 5.118 4.981 4.831 4.677 4.523 4.350 4.155 3.936 3.688 3.406 3.081 2.697 2.217 1.578 0.128 0.000 0.000
    6 5.808 5.785 5.736 5.669 5.587 5.492 5.385 5.265 5.133 4.992 4.842 4.688 4.532 4.353 4.155 3.936 3.681 3.389 3.052 2.652 2.155 1.477 0.000 0.000 0.000
    7 5.821 5.798 5.750 5.683 5.602 5.505 5.398 5.277 5.144 5.001 4.851 4.695 4.536 4.355 4.154 3.925 3.664 3.364 3.016 2.600 2.069 1.338 0.000 0.000 0.000
    8 5.830 5.807 5.759 5.693 5.611 5.516 5.405 5.285 5.152 5.007 4.853 4.697 4.535 4.352 4.148 3.913 3.645 3.338 2.975 2.532 1.967 1.137 0.000 0.000 0.000
    9 5.835 5.812 5.764 5.698 5.615 5.519 5.410 5.287 5.154 5.009 4.855 4.697 4.530 4.344 4.137 3.895 3.624 3.307 2.929 2.469 1.866 0.911 0.000 0.000 0.000
   10 5.835 5.812 5.764 5.698 5.616 5.520 5.410 5.286 5.152 5.005 4.849 4.691 4.527 4.338 4.122 3.881 3.599 3.275 2.889 2.409 1.776 0.652 0.000 0.000 0.000
   11 5.831 5.808 5.760 5.693 5.611 5.515 5.404 5.281 5.146 4.998 4.842 4.683 4.517 4.325 4.109 3.862 3.584 3.252 2.859 2.371 1.709 0.400 0.000 0.000 0.000
   12 5.821 5.798 5.750 5.684 5.602 5.504 5.394 5.271 5.136 4.987 4.831 4.670 4.504 4.314 4.096 3.851 3.567 3.235 2.838 2.346 1.675 0.218 0.000 0.000 0.000
   13 5.808 5.785 5.736 5.670 5.587 5.490 5.379 5.256 5.120 4.973 4.817 4.656 4.490 4.301 4.085 3.840 3.556 3.224 2.835 2.347 1.680 0.318 0.000 0.000 0.000
   14 5.790 5.766 5.718 5.651 5.569 5.471 5.361 5.236 5.102 4.955 4.799 4.638 4.474 4.283 4.070 3.828 3.547 3.222 2.837 2.361 1.724 0.537 0.000 0.000 0.000
   15 5.768 5.744 5.695 5.628 5.546 5.448 5.338 5.216 5.080 4.935 4.779 4.618 4.454 4.268 4.058 3.820 3.545 3.224 2.850 2.386 1.774 0.758 0.000 0.000 0.000
   16 5.742 5.718 5.669 5.602 5.518 5.422 5.312 5.190 5.054 4.909 4.755 4.599 4.432 4.251 4.042 3.806 3.538 3.228 2.861 2.417 1.835 0.898 0.000 0.000 0.000
   17 5.714 5.690 5.640 5.572 5.490 5.392 5.281 5.159 5.026 4.881 4.727 4.571 4.407 4.228 4.024 3.796 3.531 3.228 2.876 2.445 1.892 1.049 0.000 0.000 0.000
   18 5.683 5.659 5.609 5.541 5.457 5.360 5.251 5.129 4.996 4.853 4.701 4.543 4.381 4.203 4.005 3.776 3.518 3.226 2.878 2.462 1.935 1.154 0.000 0.000 0.000
   19 5.651 5.627 5.576 5.508 5.424 5.327 5.217 5.096 4.962 4.821 4.667 4.513 4.351 4.178 3.977 3.755 3.500 3.211 2.871 2.467 1.957 1.212 0.000 0.000 0.000
   20 5.619 5.594 5.543 5.474 5.391 5.293 5.184 5.062 4.931 4.788 4.636 4.477 4.321 4.145 3.947 3.725 3.477 3.188 2.855 2.451 1.950 1.222 0.000 0.000 0.000
   21 5.587 5.561 5.510 5.441 5.357 5.259 5.150 5.028 4.895 4.752 4.600 4.443 4.285 4.112 3.914 3.691 3.443 3.155 2.822 2.422 1.916 1.184 0.000 0.000 0.000
   22 5.556 5.530 5.479 5.410 5.325 5.227 5.115 4.993 4.860 4.719 4.565 4.406 4.247 4.072 3.874 3.651 3.400 3.111 2.775 2.371 1.856 1.089 0.000 0.000 0.000
   23 5.527 5.501 5.450 5.379 5.294 5.196 5.084 4.961 4.828 4.683 4.528 4.369 4.207 4.029 3.834 3.608 3.350 3.058 2.714 2.298 1.763 0.933 0.000 0.000 0.000
   24 5.501 5.476 5.423 5.353 5.268 5.167 5.055 4.930 4.796 4.649 4.495 4.332 4.168 3.990 3.789 3.557 3.296 2.993 2.641 2.209 1.640 0.694 0.000 0.000 0.000
   25 5.479 5.453 5.401 5.330 5.244 5.144 5.030 4.905 4.768 4.621 4.461 4.298 4.132 3.948 3.741 3.506 3.238 2.924 2.557 2.101 1.481 0.000 0.000 0.000 0.000
   26 5.462 5.436 5.383 5.312 5.224 5.124 5.009 4.882 4.742 4.593 4.433 4.266 4.097 3.910 3.697 3.453 3.175 2.854 2.464 1.980 1.284 0.000 0.000 0.000 0.000
   27 5.449 5.423 5.371 5.299 5.211 5.109 4.994 4.867 4.724 4.574 4.410 4.242 4.071 3.876 3.658 3.407 3.119 2.780 2.371 1.843 1.084 0.000 0.000 0.000 0.000
   28 5.442 5.416 5.364 5.292 5.204 5.102 4.984 4.855 4.711 4.558 4.394 4.225 4.048 3.849 3.624 3.364 3.069 2.713 2.281 1.709 0.780 0.000 0.000 0.000 0.000
   29 5.441 5.415 5.363 5.291 5.202 5.099 4.982 4.850 4.707 4.549 4.383 4.213 4.032 3.832 3.599 3.336 3.021 2.657 2.195 1.579 0.324 0.000 0.000 0.000 0.000
   30 5.445 5.420 5.367 5.296 5.207 5.103 4.984 4.852 4.707 4.550 4.381 4.207 4.025 3.820 3.584 3.314 2.996 2.611 2.134 1.473 0.000 0.000 0.000 0.000 0.000
   31 5.455 5.430 5.378 5.306 5.217 5.114 4.996 4.863 4.717 4.557 4.389 4.214 4.030 3.822 3.586 3.307 2.982 2.590 2.102 1.401 0.000 0.000 0.000 0.000 0.000
   32 5.470 5.445 5.393 5.322 5.234 5.130 5.011 4.879 4.734 4.574 4.404 4.229 4.045 3.837 3.598 3.316 2.988 2.595 2.096 1.383 0.000 0.000 0.000 0.000 0.000
   33 5.490 5.466 5.414 5.342 5.254 5.151 5.034 4.902 4.754 4.598 4.428 4.254 4.073 3.865 3.623 3.344 3.019 2.627 2.131 1.431 0.000 0.000 0.000 0.000 0.000
   34 5.515 5.490 5.439 5.368 5.281 5.178 5.060 4.930 4.784 4.626 4.458 4.286 4.104 3.899 3.660 3.387 3.066 2.677 2.193 1.520 0.000 0.000 0.000 0.000 0.000
   35 5.543 5.518 5.467 5.397 5.309 5.209 5.091 4.962 4.818 4.662 4.496 4.324 4.147 3.942 3.709 3.439 3.124 2.750 2.284 1.656 0.437 0.000 0.000 0.000 0.000
   36 5.574 5.549 5.499 5.429 5.342 5.241 5.126 4.997 4.856 4.702 4.536 4.368 4.195 3.995 3.764 3.504 3.196 2.836 2.394 1.810 0.881 0.000 0.000 0.000 0.000
   37 5.607 5.583 5.532 5.463 5.377 5.277 5.163 5.035 4.896 4.744 4.584 4.414 4.245 4.048 3.826 3.572 3.274 2.928 2.512 1.972 1.166 0.000 0.000 0.000 0.000
   38 5.641 5.617 5.567 5.498 5.413 5.314 5.201 5.076 4.939 4.788 4.630 4.465 4.296 4.107 3.891 3.643 3.359 3.027 2.630 2.134 1.438 0.000 0.000 0.000 0.000
   39 5.675 5.651 5.601 5.533 5.449 5.351 5.240 5.115 4.979 4.834 4.678 4.517 4.351 4.165 3.955 3.717 3.442 3.125 2.750 2.286 1.671 0.546 0.000 0.000 0.000
   40 5.709 5.685 5.635 5.568 5.484 5.387 5.277 5.155 5.022 4.877 4.723 4.565 4.403 4.223 4.015 3.787 3.522 3.219 2.860 2.428 1.867 0.997 0.000 0.000 0.000
   41 5.741 5.717 5.668 5.600 5.517 5.422 5.313 5.193 5.060 4.918 4.767 4.610 4.451 4.276 4.075 3.852 3.594 3.305 2.961 2.557 2.039 1.303 0.000 0.000 0.000
   42 5.771 5.747 5.698 5.632 5.549 5.454 5.346 5.227 5.096 4.957 4.807 4.653 4.499 4.323 4.131 3.911 3.663 3.378 3.053 2.665 2.184 1.533 0.000 0.000 0.000
   43 5.797 5.774 5.725 5.659 5.577 5.483 5.377 5.259 5.129 4.990 4.842 4.690 4.539 4.369 4.179 3.963 3.722 3.447 3.133 2.758 2.302 1.708 0.707 0.000 0.000
   44 5.821 5.797 5.748 5.682 5.602 5.507 5.403 5.285 5.157 5.022 4.874 4.724 4.573 4.406 4.219 4.009 3.771 3.500 3.194 2.834 2.400 1.842 0.967 0.000 0.000
   45 5.840 5.817 5.768 5.702 5.622 5.529 5.424 5.307 5.181 5.043 4.900 4.750 4.601 4.436 4.253 4.043 3.812 3.545 3.246 2.894 2.472 1.936 1.145 0.000 0.000
   46 5.855 5.832 5.784 5.717 5.638 5.545 5.439 5.324 5.200 5.062 4.918 4.769 4.622 4.460 4.273 4.070 3.839 3.579 3.280 2.936 2.523 2.004 1.255 0.000 0.000
   47 5.865 5.842 5.794 5.729 5.649 5.555 5.451 5.336 5.209 5.075 4.932 4.782 4.638 4.471 4.290 4.086 3.855 3.595 3.300 2.956 2.551 2.041 1.316 0.000 0.000
