Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 12.081 12.081 12.081 12.081 12.081 12.081 12.081 12.081 12.081 12.081 12.081 10.635 9.870 9.187 8.514 7.809 7.039 6.158 5.088 3.615 0.000 0.000 0.000 0.000 0.000
    1 12.076 12.076 12.076 12.076 12.076 12.076 12.076 12.076 12.076 12.076 12.076 10.602 9.851 9.173 8.509 7.807 7.044 6.170 5.115 3.666 0.000 0.000 0.000 0.000 0.000
    2 12.072 12.072 12.072 12.072 12.072 12.072 12.072 12.072 12.072 12.072 12.072 10.595 9.846 9.174 8.507 7.808 7.041 6.168 5.108 3.648 0.000 0.000 0.000 0.000 0.000
    3 12.069 12.069 12.069 12.069 12.069 12.069 12.069 12.069 12.069 12.069 12.069 10.609 9.861 9.186 8.516 7.808 7.038 6.146 5.060 3.547 0.000 0.000 0.000 0.000 0.000
    4 12.066 12.066 12.066 12.066 12.066 12.066 12.066 12.066 12.066 12.066 12.066 10.647 9.891 9.211 8.531 7.817 7.027 6.118 4.987 3.373 0.000 0.000 0.000 0.000 0.000
    5 12.063 12.063 12.063 12.063 12.063 12.063 12.063 12.063 12.063 12.063 12.063 10.707 9.934 9.246 8.558 7.828 7.018 6.069 4.870 3.088 0.000 0.000 0.000 0.000 0.000
    6 12.061 12.061 12.061 12.061 12.061 12.061 12.061 12.061 12.061 12.061 12.061 10.784 9.993 9.292 8.592 7.843 7.009 6.014 4.728 2.672 0.000 0.000 0.000 0.000 0.000
    7 12.059 12.059 12.059 12.059 12.059 12.059 12.059 12.059 12.059 12.059 12.059 10.877 10.057 9.345 8.633 7.869 7.008 5.956 4.551 2.073 0.000 0.000 0.000 0.000 0.000
    8 12.058 12.058 12.058 12.058 12.058 12.058 12.058 12.058 12.058 12.058 12.058 10.974 10.125 9.402 8.679 7.902 7.011 5.905 4.356 0.748 0.000 0.000 0.000 0.000 0.000
    9 12.057 12.057 12.057 12.057 12.057 12.057 12.057 12.057 12.057 12.057 12.057 11.067 10.186 9.454 8.726 7.933 7.018 5.866 4.154 0.000 0.000 0.000 0.000 0.000 0.000
   10 12.057 12.057 12.057 12.057 12.057 12.057 12.057 12.057 12.057 12.057 12.057 11.144 10.236 9.497 8.762 7.963 7.032 5.840 3.979 0.000 0.000 0.000 0.000 0.000 0.000
   11 12.058 12.058 12.058 12.058 12.058 12.058 12.058 12.058 12.058 12.058 12.058 11.196 10.268 9.521 8.780 7.982 7.040 5.823 3.867 0.000 0.000 0.000 0.000 0.000 0.000
   12 12.060 12.060 12.060 12.060 12.060 12.060 12.060 12.060 12.060 12.060 12.060 11.208 10.273 9.526 8.782 7.980 7.039 5.819 3.855 0.000 0.000 0.000 0.000 0.000 0.000
   13 12.062 12.062 12.062 12.062 12.062 12.062 12.062 12.062 12.062 12.062 12.062 11.186 10.255 9.508 8.765 7.963 7.028 5.826 3.950 0.000 0.000 0.000 0.000 0.000 0.000
   14 12.065 12.065 12.065 12.065 12.065 12.065 12.065 12.065 12.065 12.065 12.065 11.131 10.218 9.470 8.733 7.931 7.009 5.843 4.111 0.000 0.000 0.000 0.000 0.000 0.000
   15 12.068 12.068 12.068 12.068 12.068 12.068 12.068 12.068 12.068 12.068 12.068 11.053 10.166 9.425 8.690 7.901 6.996 5.876 4.308 0.476 0.000 0.000 0.000 0.000 0.000
   16 12.072 12.072 12.072 12.072 12.072 12.072 12.072 12.072 12.072 12.072 12.072 10.970 10.103 9.372 8.646 7.869 6.988 5.925 4.498 1.927 0.000 0.000 0.000 0.000 0.000
   17 12.076 12.076 12.076 12.076 12.076 12.076 12.076 12.076 12.076 12.076 12.076 10.883 10.044 9.321 8.604 7.842 6.992 5.979 4.673 2.578 0.000 0.000 0.000 0.000 0.000
   18 12.081 12.081 12.081 12.081 12.081 12.081 12.081 12.081 12.081 12.081 12.081 10.812 9.989 9.277 8.569 7.823 6.999 6.033 4.815 3.000 0.000 0.000 0.000 0.000 0.000
   19 12.086 12.086 12.086 12.086 12.086 12.086 12.086 12.086 12.086 12.086 12.086 10.756 9.948 9.239 8.542 7.812 7.008 6.081 4.931 3.294 0.000 0.000 0.000 0.000 0.000
   20 12.091 12.091 12.091 12.091 12.091 12.091 12.091 12.091 12.091 12.091 12.091 10.719 9.921 9.217 8.529 7.806 7.016 6.114 5.009 3.476 0.000 0.000 0.000 0.000 0.000
   21 12.096 12.096 12.096 12.096 12.096 12.096 12.096 12.096 12.096 12.096 12.096 10.705 9.905 9.209 8.518 7.801 7.024 6.132 5.058 3.581 0.000 0.000 0.000 0.000 0.000
   22 12.101 12.101 12.101 12.101 12.101 12.101 12.101 12.101 12.101 12.101 12.101 10.716 9.910 9.209 8.518 7.801 7.021 6.137 5.070 3.613 0.000 0.000 0.000 0.000 0.000
   23 12.106 12.106 12.106 12.106 12.106 12.106 12.106 12.106 12.106 12.106 12.106 10.751 9.928 9.219 8.522 7.802 7.015 6.127 5.045 3.568 0.000 0.000 0.000 0.000 0.000
   24 12.111 12.111 12.111 12.111 12.111 12.111 12.111 12.111 12.111 12.111 12.111 10.811 9.966 9.241 8.535 7.802 7.005 6.096 4.991 3.454 0.000 0.000 0.000 0.000 0.000
   25 12.115 12.115 12.115 12.115 12.115 12.115 12.115 12.115 12.115 12.115 12.115 10.899 10.018 9.276 8.556 7.807 6.994 6.056 4.902 3.268 0.000 0.000 0.000 0.000 0.000
   26 12.118 12.118 12.118 12.118 12.118 12.118 12.118 12.118 12.118 12.118 12.118 11.009 10.081 9.320 8.586 7.819 6.978 6.005 4.786 2.988 0.000 0.000 0.000 0.000 0.000
   27 12.120 12.120 12.120 12.120 12.120 12.120 12.120 12.120 12.120 12.120 12.120 11.148 10.158 9.376 8.621 7.832 6.961 5.941 4.639 2.592 0.000 0.000 0.000 0.000 0.000
   28 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 11.309 10.241 9.437 8.662 7.854 6.953 5.879 4.471 2.062 0.000 0.000 0.000 0.000 0.000
   29 12.123 12.123 12.123 12.123 12.123 12.123 12.123 12.123 12.123 12.123 12.123 11.490 10.322 9.497 8.710 7.880 6.948 5.818 4.284 1.086 0.000 0.000 0.000 0.000 0.000
   30 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 12.122 11.694 10.395 9.554 8.755 7.906 6.948 5.771 4.089 0.000 0.000 0.000 0.000 0.000 0.000
   31 12.121 12.121 12.121 12.121 12.121 12.121 12.121 12.121 12.121 12.121 12.121 11.938 10.451 9.599 8.792 7.937 6.959 5.735 3.916 0.000 0.000 0.000 0.000 0.000 0.000
   32 12.118 12.118 12.118 12.118 12.118 12.118 12.118 12.118 12.118 12.118 12.118 12.118 10.482 9.625 8.815 7.956 6.971 5.715 3.782 0.000 0.000 0.000 0.000 0.000 0.000
   33 12.115 12.115 12.115 12.115 12.115 12.115 12.115 12.115 12.115 12.115 12.115 12.115 10.487 9.635 8.827 7.969 6.981 5.721 3.732 0.000 0.000 0.000 0.000 0.000 0.000
   34 12.111 12.111 12.111 12.111 12.111 12.111 12.111 12.111 12.111 12.111 12.111 11.902 10.461 9.623 8.818 7.966 6.988 5.732 3.764 0.000 0.000 0.000 0.000 0.000 0.000
   35 12.106 12.106 12.106 12.106 12.106 12.106 12.106 12.106 12.106 12.106 12.106 11.671 10.416 9.588 8.798 7.955 6.987 5.756 3.869 0.000 0.000 0.000 0.000 0.000 0.000
   36 12.100 12.100 12.100 12.100 12.100 12.100 12.100 12.100 12.100 12.100 12.100 11.477 10.351 9.544 8.766 7.936 6.988 5.792 4.023 0.000 0.000 0.000 0.000 0.000 0.000
   37 12.094 12.094 12.094 12.094 12.094 12.094 12.094 12.094 12.094 12.094 12.094 11.304 10.276 9.494 8.727 7.915 6.988 5.839 4.191 0.000 0.000 0.000 0.000 0.000 0.000
   38 12.088 12.088 12.088 12.088 12.088 12.088 12.088 12.088 12.088 12.088 12.088 11.153 10.198 9.437 8.688 7.892 6.988 5.889 4.363 0.925 0.000 0.000 0.000 0.000 0.000
   39 12.082 12.082 12.082 12.082 12.082 12.082 12.082 12.082 12.082 12.082 12.082 11.015 10.124 9.382 8.651 7.874 6.996 5.940 4.521 1.893 0.000 0.000 0.000 0.000 0.000
   40 12.076 12.076 12.076 12.076 12.076 12.076 12.076 12.076 12.076 12.076 12.076 10.898 10.054 9.331 8.616 7.855 7.004 5.991 4.663 2.434 0.000 0.000 0.000 0.000 0.000
   41 12.070 12.070 12.070 12.070 12.070 12.070 12.070 12.070 12.070 12.070 12.070 10.794 9.991 9.287 8.587 7.842 7.018 6.041 4.784 2.813 0.000 0.000 0.000 0.000 0.000
   42 12.065 12.065 12.065 12.065 12.065 12.065 12.065 12.065 12.065 12.065 12.065 10.713 9.935 9.247 8.562 7.832 7.025 6.083 4.887 3.089 0.000 0.000 0.000 0.000 0.000
   43 12.060 12.060 12.060 12.060 12.060 12.060 12.060 12.060 12.060 12.060 12.060 10.642 9.893 9.216 8.540 7.829 7.038 6.122 4.975 3.298 0.000 0.000 0.000 0.000 0.000
   44 12.055 12.055 12.055 12.055 12.055 12.055 12.055 12.055 12.055 12.055 11.971 10.588 9.857 9.194 8.526 7.824 7.048 6.149 5.040 3.451 0.000 0.000 0.000 0.000 0.000
   45 12.052 12.052 12.052 12.052 12.052 12.052 12.052 12.052 12.052 12.052 11.712 10.548 9.831 9.173 8.514 7.819 7.055 6.174 5.085 3.555 0.000 0.000 0.000 0.000 0.000
   46 12.049 12.049 12.049 12.049 12.049 12.049 12.049 12.049 12.049 12.049 11.616 10.522 9.813 9.163 8.510 7.818 7.057 6.187 5.117 3.615 0.000 0.000 0.000 0.000 0.000
   47 12.048 12.048 12.048 12.048 12.048 12.048 12.048 12.048 12.048 12.048 11.576 10.511 9.805 9.157 8.507 7.818 7.061 6.194 5.128 3.643 0.000 0.000 0.000 0.000 0.000
   48 12.047 12.047 12.047 12.047 12.047 12.047 12.047 12.047 12.047 12.047 11.577 10.513 9.806 9.158 8.508 7.822 7.062 6.192 5.118 3.624 0.000 0.000 0.000 0.000 0.000
   49 12.047 12.047 12.047 12.047 12.047 12.047 12.047 12.047 12.047 12.047 11.626 10.528 9.817 9.166 8.513 7.821 7.061 6.176 5.094 3.565 0.000 0.000 0.000 0.000 0.000
   50 12.048 12.048 12.048 12.048 12.048 12.048 12.048 12.048 12.048 12.048 11.733 10.556 9.840 9.184 8.522 7.824 7.050 6.158 5.050 3.460 0.000 0.000 0.000 0.000 0.000
   51 12.050 12.050 12.050 12.050 12.050 12.050 12.050 12.050 12.050 12.050 12.050 10.604 9.870 9.203 8.539 7.828 7.044 6.127 4.981 3.307 0.000 0.000 0.000 0.000 0.000
   52 12.052 12.052 12.052 12.052 12.052 12.052 12.052 12.052 12.052 12.052 12.052 10.662 9.913 9.236 8.560 7.836 7.036 6.094 4.891 3.085 0.000 0.000 0.000 0.000 0.000
   53 12.056 12.056 12.056 12.056 12.056 12.056 12.056 12.056 12.056 12.056 12.056 10.738 9.965 9.274 8.586 7.847 7.023 6.046 4.782 2.774 0.000 0.000 0.000 0.000 0.000
   54 12.060 12.060 12.060 12.060 12.060 12.060 12.060 12.060 12.060 12.060 12.060 10.831 10.024 9.322 8.617 7.865 7.014 5.998 4.650 2.341 0.000 0.000 0.000 0.000 0.000
   55 12.064 12.064 12.064 12.064 12.064 12.064 12.064 12.064 12.064 12.064 12.064 10.935 10.092 9.372 8.652 7.881 7.007 5.947 4.494 1.712 0.000 0.000 0.000 0.000 0.000
   56 12.069 12.069 12.069 12.069 12.069 12.069 12.069 12.069 12.069 12.069 12.069 11.054 10.165 9.426 8.694 7.908 7.006 5.893 4.322 0.000 0.000 0.000 0.000 0.000 0.000
   57 12.074 12.074 12.074 12.074 12.074 12.074 12.074 12.074 12.074 12.074 12.074 11.184 10.237 9.481 8.735 7.933 7.008 5.849 4.137 0.000 0.000 0.000 0.000 0.000 0.000
   58 12.080 12.080 12.080 12.080 12.080 12.080 12.080 12.080 12.080 12.080 12.080 11.317 10.306 9.532 8.774 7.957 7.012 5.806 3.957 0.000 0.000 0.000 0.000 0.000 0.000
   59 12.085 12.085 12.085 12.085 12.085 12.085 12.085 12.085 12.085 12.085 12.085 11.446 10.361 9.571 8.802 7.971 7.013 5.775 3.807 0.000 0.000 0.000 0.000 0.000 0.000
   60 12.090 12.090 12.090 12.090 12.090 12.090 12.090 12.090 12.090 12.090 12.090 11.555 10.397 9.597 8.815 7.982 7.011 5.751 3.722 0.000 0.000 0.000 0.000 0.000 0.000
   61 12.095 12.095 12.095 12.095 12.095 12.095 12.095 12.095 12.095 12.095 12.095 11.611 10.412 9.598 8.813 7.974 6.996 5.743 3.734 0.000 0.000 0.000 0.000 0.000 0.000
   62 12.100 12.100 12.100 12.100 12.100 12.100 12.100 12.100 12.100 12.100 12.100 11.599 10.400 9.581 8.793 7.951 6.979 5.744 3.838 0.000 0.000 0.000 0.000 0.000 0.000
   63 12.104 12.104 12.104 12.104 12.104 12.104 12.104 12.104 12.104 12.104 12.104 11.522 10.359 9.545 8.761 7.921 6.963 5.761 4.010 0.000 0.000 0.000 0.000 0.000 0.000
   64 12.108 12.108 12.108 12.108 12.108 12.108 12.108 12.108 12.108 12.108 12.108 11.401 10.304 9.495 8.714 7.887 6.949 5.800 4.210 0.349 0.000 0.000 0.000 0.000 0.000
   65 12.111 12.111 12.111 12.111 12.111 12.111 12.111 12.111 12.111 12.111 12.111 11.268 10.230 9.437 8.667 7.856 6.948 5.857 4.411 1.844 0.000 0.000 0.000 0.000 0.000
   66 12.113 12.113 12.113 12.113 12.113 12.113 12.113 12.113 12.113 12.113 12.113 11.132 10.155 9.378 8.620 7.828 6.950 5.919 4.599 2.519 0.000 0.000 0.000 0.000 0.000
   67 12.115 12.115 12.115 12.115 12.115 12.115 12.115 12.115 12.115 12.115 12.115 11.009 10.081 9.320 8.583 7.809 6.965 5.985 4.762 2.972 0.000 0.000 0.000 0.000 0.000
   68 12.117 12.117 12.117 12.117 12.117 12.117 12.117 12.117 12.117 12.117 12.117 10.903 10.016 9.272 8.546 7.797 6.980 6.046 4.900 3.302 0.000 0.000 0.000 0.000 0.000
   69 12.118 12.118 12.118 12.118 12.118 12.118 12.118 12.118 12.118 12.118 12.118 10.819 9.962 9.234 8.525 7.789 6.996 6.094 5.008 3.531 0.000 0.000 0.000 0.000 0.000
   70 12.118 12.118 12.118 12.118 12.118 12.118 12.118 12.118 12.118 12.118 12.118 10.759 9.926 9.209 8.507 7.786 7.006 6.132 5.085 3.688 0.753 0.000 0.000 0.000 0.000
   71 12.118 12.118 12.118 12.118 12.118 12.118 12.118 12.118 12.118 12.118 12.118 10.726 9.903 9.191 8.497 7.783 7.013 6.150 5.121 3.769 1.171 0.000 0.000 0.000 0.000
   72 12.117 12.117 12.117 12.117 12.117 12.117 12.117 12.117 12.117 12.117 12.117 10.715 9.897 9.187 8.496 7.786 7.016 6.153 5.131 3.783 1.241 0.000 0.000 0.000 0.000
   73 12.116 12.116 12.116 12.116 12.116 12.116 12.116 12.116 12.116 12.116 12.116 10.737 9.912 9.197 8.503 7.783 7.009 6.136 5.099 3.727 1.057 0.000 0.000 0.000 0.000
   74 12.114 12.114 12.114 12.114 12.114 12.114 12.114 12.114 12.114 12.114 12.114 10.783 9.943 9.220 8.515 7.785 6.995 6.103 5.029 3.589 0.000 0.000 0.000 0.000 0.000
   75 12.112 12.112 12.112 12.112 12.112 12.112 12.112 12.112 12.112 12.112 12.112 10.860 9.994 9.255 8.535 7.789 6.975 6.048 4.913 3.364 0.000 0.000 0.000 0.000 0.000
   76 12.110 12.110 12.110 12.110 12.110 12.110 12.110 12.110 12.110 12.110 12.110 10.969 10.060 9.305 8.571 7.800 6.956 5.976 4.757 3.016 0.000 0.000 0.000 0.000 0.000
   77 12.107 12.107 12.107 12.107 12.107 12.107 12.107 12.107 12.107 12.107 12.107 11.111 10.148 9.374 8.616 7.820 6.936 5.888 4.556 2.533 0.000 0.000 0.000 0.000 0.000
   78 12.104 12.104 12.104 12.104 12.104 12.104 12.104 12.104 12.104 12.104 12.104 11.286 10.248 9.452 8.680 7.853 6.922 5.798 4.291 1.656 0.000 0.000 0.000 0.000 0.000
   79 12.100 12.100 12.100 12.100 12.100 12.100 12.100 12.100 12.100 12.100 12.100 11.495 10.352 9.540 8.747 7.901 6.927 5.706 3.968 0.000 0.000 0.000 0.000 0.000 0.000
   80 12.096 12.096 12.096 12.096 12.096 12.096 12.096 12.096 12.096 12.096 12.096 11.760 10.452 9.622 8.823 7.958 6.950 5.636 3.563 0.000 0.000 0.000 0.000 0.000 0.000
   81 12.092 12.092 12.092 12.092 12.092 12.092 12.092 12.092 12.092 12.092 12.092 12.092 10.527 9.691 8.886 8.018 6.986 5.594 3.078 0.000 0.000 0.000 0.000 0.000 0.000
   82 12.088 12.088 12.088 12.088 12.088 12.088 12.088 12.088 12.088 12.088 12.088 12.088 10.566 9.730 8.926 8.061 7.019 5.587 2.585 0.000 0.000 0.000 0.000 0.000 0.000
   83 12.084 12.084 12.084 12.084 12.084 12.084 12.084 12.084 12.084 12.084 12.084 12.084 10.558 9.730 8.934 8.066 7.027 5.592 2.428 0.000 0.000 0.000 0.000 0.000 0.000
   84 12.079 12.079 12.079 12.079 12.079 12.079 12.079 12.079 12.079 12.079 12.079 11.887 10.505 9.691 8.901 8.039 7.011 5.600 2.836 0.000 0.000 0.000 0.000 0.000 0.000
   85 12.075 12.075 12.075 12.075 12.075 12.075 12.075 12.075 12.075 12.075 12.075 11.542 10.412 9.616 8.838 7.986 6.974 5.632 3.376 0.000 0.000 0.000 0.000 0.000 0.000
   86 12.071 12.071 12.071 12.071 12.071 12.071 12.071 12.071 12.071 12.071 12.071 11.284 10.290 9.519 8.749 7.916 6.941 5.699 3.862 0.000 0.000 0.000 0.000 0.000 0.000
   87 12.067 12.067 12.067 12.067 12.067 12.067 12.067 12.067 12.067 12.067 12.067 11.052 10.156 9.408 8.659 7.854 6.929 5.795 4.265 1.598 0.000 0.000 0.000 0.000 0.000
   88 12.064 12.064 12.064 12.064 12.064 12.064 12.064 12.064 12.064 12.064 12.064 10.845 10.022 9.302 8.579 7.808 6.941 5.914 4.604 2.662 0.000 0.000 0.000 0.000 0.000
   89 12.061 12.061 12.061 12.061 12.061 12.061 12.061 12.061 12.061 12.061 12.061 10.671 9.900 9.209 8.516 7.780 6.966 6.028 4.878 3.301 0.000 0.000 0.000 0.000 0.000
   90 12.059 12.059 12.059 12.059 12.059 12.059 12.059 12.059 12.059 12.059 11.670 10.525 9.796 9.133 8.465 7.766 7.000 6.133 5.097 3.745 1.381 0.000 0.000 0.000 0.000
