Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 10.247 10.247 10.247 10.247 10.247 10.247 10.125 9.446 9.034 8.652 8.271 7.872 7.442 6.981 6.467 5.888 5.218 4.415 3.390 1.771 0.000 0.000 0.000 0.000 0.000
    1 10.247 10.247 10.247 10.247 10.247 10.247 10.068 9.440 9.031 8.653 8.274 7.877 7.452 6.988 6.477 5.901 5.231 4.428 3.399 1.792 0.000 0.000 0.000 0.000 0.000
    2 10.246 10.246 10.246 10.246 10.246 10.246 10.004 9.423 9.022 8.650 8.271 7.876 7.454 6.995 6.490 5.917 5.260 4.472 3.473 1.951 0.000 0.000 0.000 0.000 0.000
    3 10.246 10.246 10.246 10.246 10.246 10.246 9.951 9.401 9.007 8.636 8.263 7.871 7.454 7.000 6.502 5.941 5.298 4.538 3.585 2.203 0.000 0.000 0.000 0.000 0.000
    4 10.245 10.245 10.245 10.245 10.245 10.245 9.889 9.374 8.987 8.620 8.249 7.863 7.449 7.003 6.513 5.965 5.345 4.617 3.721 2.484 0.000 0.000 0.000 0.000 0.000
    5 10.245 10.245 10.245 10.245 10.245 10.245 9.829 9.343 8.962 8.599 8.232 7.851 7.446 7.006 6.531 5.998 5.399 4.707 3.871 2.762 0.354 0.000 0.000 0.000 0.000
    6 10.244 10.244 10.244 10.244 10.244 10.244 9.776 9.313 8.939 8.579 8.216 7.838 7.438 7.008 6.544 6.028 5.455 4.795 4.012 3.012 1.377 0.000 0.000 0.000 0.000
    7 10.244 10.244 10.244 10.244 10.244 10.244 9.731 9.285 8.915 8.561 8.200 7.828 7.433 7.012 6.560 6.062 5.506 4.879 4.141 3.217 1.867 0.000 0.000 0.000 0.000
    8 10.244 10.244 10.244 10.244 10.244 10.244 9.695 9.260 8.895 8.542 8.190 7.818 7.430 7.020 6.574 6.088 5.553 4.943 4.243 3.379 2.194 0.000 0.000 0.000 0.000
    9 10.244 10.244 10.244 10.244 10.244 10.244 9.668 9.242 8.880 8.531 8.176 7.814 7.429 7.024 6.583 6.110 5.588 5.000 4.323 3.503 2.411 0.000 0.000 0.000 0.000
