Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 8.802 8.802 8.802 8.728 8.332 8.079 7.838 7.591 7.337 7.069 6.786 6.482 6.157 5.809 5.429 5.019 4.557 4.040 3.442 2.706 1.681 0.000 0.000 0.000 0.000
    1 8.804 8.804 8.804 8.695 8.331 8.080 7.841 7.597 7.344 7.078 6.795 6.493 6.173 5.827 5.451 5.041 4.589 4.076 3.486 2.770 1.778 0.000 0.000 0.000 0.000
    2 8.807 8.807 8.807 8.678 8.331 8.084 7.846 7.605 7.354 7.088 6.805 6.508 6.185 5.839 5.463 5.053 4.600 4.094 3.501 2.785 1.806 0.000 0.000 0.000 0.000
    3 8.810 8.810 8.810 8.672 8.336 8.090 7.855 7.613 7.364 7.098 6.817 6.516 6.195 5.847 5.471 5.057 4.602 4.085 3.491 2.763 1.755 0.000 0.000 0.000 0.000
    4 8.812 8.812 8.812 8.673 8.342 8.099 7.865 7.625 7.374 7.110 6.827 6.525 6.202 5.851 5.469 5.052 4.587 4.063 3.454 2.698 1.630 0.000 0.000 0.000 0.000
    5 8.815 8.815 8.815 8.677 8.351 8.110 7.877 7.638 7.387 7.121 6.838 6.535 6.204 5.850 5.462 5.036 4.561 4.022 3.391 2.599 1.464 0.000 0.000 0.000 0.000
    6 8.817 8.817 8.817 8.687 8.360 8.121 7.890 7.651 7.399 7.133 6.848 6.539 6.209 5.847 5.453 5.014 4.529 3.965 3.303 2.459 1.133 0.000 0.000 0.000 0.000
    7 8.819 8.819 8.819 8.699 8.370 8.132 7.901 7.663 7.412 7.144 6.856 6.548 6.213 5.846 5.440 4.992 4.487 3.902 3.206 2.290 0.541 0.000 0.000 0.000 0.000
    8 8.820 8.820 8.820 8.713 8.379 8.143 7.913 7.675 7.424 7.156 6.867 6.552 6.211 5.839 5.427 4.964 4.441 3.835 3.094 2.097 0.000 0.000 0.000 0.000 0.000
    9 8.821 8.821 8.821 8.728 8.387 8.150 7.922 7.685 7.434 7.164 6.873 6.558 6.213 5.832 5.412 4.939 4.399 3.768 2.989 1.896 0.000 0.000 0.000 0.000 0.000
   10 8.821 8.821 8.821 8.744 8.392 8.156 7.927 7.690 7.438 7.170 6.876 6.559 6.211 5.825 5.399 4.920 4.367 3.711 2.901 1.720 0.000 0.000 0.000 0.000 0.000
   11 8.821 8.821 8.821 8.761 8.396 8.159 7.929 7.692 7.440 7.170 6.877 6.559 6.206 5.820 5.388 4.903 4.343 3.680 2.844 1.602 0.000 0.000 0.000 0.000 0.000
   12 8.820 8.820 8.820 8.778 8.396 8.158 7.928 7.690 7.437 7.168 6.872 6.555 6.202 5.816 5.384 4.896 4.333 3.666 2.826 1.572 0.000 0.000 0.000 0.000 0.000
   13 8.818 8.818 8.818 8.799 8.393 8.154 7.923 7.683 7.429 7.159 6.865 6.546 6.196 5.809 5.378 4.892 4.339 3.679 2.855 1.641 0.000 0.000 0.000 0.000 0.000
