Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 12.030 9.775 7.738 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    1 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 13.096 11.904 9.738 7.733 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    2 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 13.091 11.921 9.735 7.679 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    3 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 13.085 12.084 9.775 6.204 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    4 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 13.081 12.512 9.864 4.577 0.728 0.000 0.000 0.000 0.000 0.000 0.000
    5 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 13.077 10.020 3.850 1.014 0.000 0.000 0.000 0.000 0.000 0.000
    6 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 10.256 3.741 0.999 0.000 0.000 0.000 0.000 0.000 0.000
    7 13.071 13.071 13.071 13.071 13.071 13.071 13.071 13.071 13.071 13.071 13.071 13.071 13.071 13.071 13.071 13.071 10.569 3.602 0.697 0.000 0.000 0.000 0.000 0.000 0.000
    8 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 10.952 3.427 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    9 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 10.346 3.199 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   10 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 13.068 10.338 4.055 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   11 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 13.069 10.445 4.479 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   12 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 13.072 10.488 4.468 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   13 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 13.075 10.449 3.994 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   14 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 10.511 3.262 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   15 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 11.037 3.502 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   16 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 13.089 10.650 3.697 0.877 0.000 0.000 0.000 0.000 0.000 0.000
   17 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 13.095 10.326 3.859 1.160 0.000 0.000 0.000 0.000 0.000 0.000
   18 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 13.102 10.085 4.007 1.199 0.000 0.000 0.000 0.000 0.000 0.000
   19 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 13.109 9.924 4.574 1.010 0.000 0.000 0.000 0.000 0.000 0.000
   20 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 13.116 12.399 9.834 6.991 0.148 0.000 0.000 0.000 0.000 0.000 0.000
   21 13.123 13.123 13.123 13.123 13.123 13.123 13.123 13.123 13.123 13.123 13.123 13.123 13.123 13.123 13.123 12.163 9.785 7.680 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   22 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 13.130 12.122 9.781 7.736 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   23 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 13.137 12.243 9.817 7.748 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   24 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 13.143 12.622 9.883 7.707 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   25 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 13.148 9.998 7.599 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   26 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 13.153 10.167 5.284 0.658 0.000 0.000 0.000 0.000 0.000 0.000
   27 13.156 13.156 13.156 13.156 13.156 13.156 13.156 13.156 13.156 13.156 13.156 13.156 13.156 13.156 13.156 13.156 10.404 4.136 0.806 0.000 0.000 0.000 0.000 0.000 0.000
   28 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 10.724 3.975 0.607 0.000 0.000 0.000 0.000 0.000 0.000
   29 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 11.122 3.808 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   30 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 13.158 11.575 3.611 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   31 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 13.155 12.048 3.377 0.000 0.000 0.000 0.000 0.000 0.000 0.000
