Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 12.319 12.319 12.319 12.319 12.319 12.319 12.319 12.319 12.319 12.319 12.319 11.668 10.503 9.691 8.939 8.166 7.325 6.366 5.170 3.384 0.000 0.000 0.000 0.000 0.000
    1 12.315 12.315 12.315 12.315 12.315 12.315 12.315 12.315 12.315 12.315 12.315 11.583 10.474 9.676 8.924 8.160 7.333 6.381 5.196 3.450 0.000 0.000 0.000 0.000 0.000
    2 12.311 12.311 12.311 12.311 12.311 12.311 12.311 12.311 12.311 12.311 12.311 11.563 10.468 9.670 8.924 8.160 7.329 6.374 5.182 3.415 0.000 0.000 0.000 0.000 0.000
    3 12.306 12.306 12.306 12.306 12.306 12.306 12.306 12.306 12.306 12.306 12.306 11.602 10.486 9.688 8.936 8.165 7.325 6.351 5.129 3.279 0.000 0.000 0.000 0.000 0.000
    4 12.303 12.303 12.303 12.303 12.303 12.303 12.303 12.303 12.303 12.303 12.303 11.703 10.527 9.721 8.961 8.175 7.317 6.319 5.036 3.016 0.000 0.000 0.000 0.000 0.000
    5 12.300 12.300 12.300 12.300 12.300 12.300 12.300 12.300 12.300 12.300 12.300 11.890 10.592 9.769 8.994 8.195 7.311 6.270 4.899 2.599 0.000 0.000 0.000 0.000 0.000
    6 12.297 12.297 12.297 12.297 12.297 12.297 12.297 12.297 12.297 12.297 12.297 12.297 10.678 9.828 9.044 8.227 7.312 6.214 4.718 1.946 0.000 0.000 0.000 0.000 0.000
    7 12.295 12.295 12.295 12.295 12.295 12.295 12.295 12.295 12.295 12.295 12.295 12.295 10.774 9.904 9.102 8.266 7.325 6.162 4.499 0.000 0.000 0.000 0.000 0.000 0.000
    8 12.294 12.294 12.294 12.294 12.294 12.294 12.294 12.294 12.294 12.294 12.294 12.294 10.881 9.981 9.164 8.312 7.344 6.113 4.241 0.000 0.000 0.000 0.000 0.000 0.000
    9 12.294 12.294 12.294 12.294 12.294 12.294 12.294 12.294 12.294 12.294 12.294 12.294 10.977 10.053 9.228 8.364 7.369 6.084 3.964 0.000 0.000 0.000 0.000 0.000 0.000
