Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 6.001 5.972 5.913 5.833 5.736 5.620 5.488 5.339 5.176 4.994 4.795 4.575 4.339 4.080 3.803 3.509 3.194 2.819 2.354 1.726 0.503 0.000 0.000 0.000 0.000
    1 6.024 5.995 5.936 5.857 5.760 5.644 5.513 5.366 5.202 5.021 4.824 4.606 4.370 4.111 3.837 3.546 3.231 2.860 2.402 1.786 0.686 0.000 0.000 0.000 0.000
    2 6.046 6.017 5.958 5.879 5.782 5.668 5.538 5.392 5.228 5.048 4.851 4.638 4.404 4.150 3.876 3.591 3.283 2.919 2.473 1.889 0.930 0.000 0.000 0.000 0.000
    3 6.066 6.037 5.980 5.901 5.804 5.692 5.561 5.415 5.253 5.077 4.882 4.671 4.443 4.192 3.926 3.645 3.347 2.994 2.566 2.018 1.191 0.000 0.000 0.000 0.000
    4 6.086 6.057 5.998 5.920 5.824 5.712 5.582 5.441 5.280 5.104 4.913 4.705 4.479 4.236 3.976 3.701 3.409 3.074 2.669 2.161 1.440 0.000 0.000 0.000 0.000
    5 6.103 6.074 6.015 5.937 5.842 5.730 5.603 5.459 5.302 5.130 4.943 4.739 4.518 4.280 4.027 3.757 3.479 3.159 2.773 2.305 1.672 0.373 0.000 0.000 0.000
    6 6.117 6.088 6.029 5.951 5.856 5.745 5.619 5.479 5.323 5.155 4.970 4.768 4.555 4.320 4.072 3.812 3.540 3.234 2.874 2.438 1.873 0.968 0.000 0.000 0.000
    7 6.128 6.099 6.041 5.963 5.868 5.758 5.632 5.493 5.340 5.172 4.992 4.797 4.583 4.359 4.117 3.860 3.596 3.303 2.963 2.555 2.037 1.291 0.000 0.000 0.000
    8 6.136 6.106 6.048 5.970 5.875 5.766 5.642 5.504 5.352 5.187 5.010 4.818 4.609 4.388 4.151 3.901 3.647 3.361 3.036 2.648 2.168 1.507 0.000 0.000 0.000
    9 6.140 6.110 6.052 5.974 5.880 5.771 5.647 5.510 5.361 5.198 5.021 4.833 4.627 4.411 4.175 3.931 3.676 3.405 3.091 2.716 2.265 1.657 0.515 0.000 0.000
   10 6.140 6.110 6.052 5.973 5.880 5.771 5.649 5.511 5.362 5.201 5.026 4.838 4.635 4.421 4.191 3.947 3.696 3.428 3.118 2.758 2.316 1.744 0.775 0.000 0.000
   11 6.136 6.106 6.047 5.970 5.875 5.767 5.644 5.508 5.361 5.198 5.025 4.837 4.634 4.420 4.193 3.949 3.701 3.434 3.127 2.768 2.338 1.770 0.844 0.000 0.000
   12 6.128 6.098 6.039 5.961 5.866 5.758 5.635 5.499 5.351 5.187 5.013 4.827 4.626 4.410 4.179 3.935 3.688 3.420 3.110 2.750 2.312 1.745 0.785 0.000 0.000
   13 6.116 6.086 6.027 5.949 5.854 5.745 5.621 5.485 5.335 5.172 4.995 4.804 4.603 4.387 4.154 3.910 3.656 3.385 3.071 2.703 2.252 1.653 0.548 0.000 0.000
   14 6.100 6.070 6.011 5.933 5.837 5.727 5.603 5.465 5.315 5.150 4.971 4.778 4.572 4.351 4.115 3.864 3.609 3.328 3.006 2.622 2.150 1.498 0.000 0.000 0.000
   15 6.081 6.051 5.992 5.913 5.817 5.706 5.581 5.442 5.288 5.121 4.940 4.743 4.534 4.308 4.065 3.812 3.547 3.258 2.918 2.514 2.004 1.259 0.000 0.000 0.000
   16 6.059 6.029 5.969 5.890 5.793 5.682 5.555 5.413 5.258 5.089 4.902 4.703 4.489 4.257 4.009 3.746 3.472 3.168 2.813 2.377 1.812 0.889 0.000 0.000 0.000
   17 6.034 6.004 5.944 5.864 5.767 5.654 5.526 5.382 5.223 5.050 4.861 4.657 4.436 4.199 3.942 3.673 3.388 3.067 2.682 2.210 1.564 0.000 0.000 0.000 0.000
   18 6.007 5.977 5.917 5.837 5.739 5.625 5.496 5.350 5.188 5.012 4.817 4.608 4.382 4.136 3.871 3.592 3.294 2.955 2.543 2.019 1.247 0.000 0.000 0.000 0.000
   19 5.979 5.949 5.889 5.809 5.710 5.594 5.464 5.315 5.152 4.970 4.775 4.559 4.326 4.072 3.798 3.510 3.202 2.838 2.392 1.808 0.819 0.000 0.000 0.000 0.000
   20 5.950 5.920 5.860 5.779 5.680 5.563 5.430 5.282 5.115 4.931 4.730 4.510 4.269 4.010 3.727 3.433 3.108 2.727 2.246 1.590 0.000 0.000 0.000 0.000 0.000
   21 5.922 5.892 5.831 5.749 5.650 5.532 5.398 5.247 5.080 4.893 4.688 4.463 4.220 3.952 3.664 3.357 3.025 2.622 2.111 1.370 0.000 0.000 0.000 0.000 0.000
   22 5.894 5.864 5.803 5.722 5.620 5.502 5.367 5.214 5.043 4.858 4.651 4.422 4.174 3.903 3.609 3.296 2.954 2.537 1.995 1.182 0.000 0.000 0.000 0.000 0.000
   23 5.869 5.838 5.777 5.695 5.594 5.474 5.338 5.185 5.013 4.824 4.615 4.386 4.137 3.865 3.564 3.251 2.903 2.479 1.922 1.045 0.000 0.000 0.000 0.000 0.000
   24 5.846 5.815 5.753 5.670 5.569 5.449 5.313 5.157 4.985 4.796 4.587 4.360 4.109 3.837 3.536 3.217 2.872 2.444 1.887 0.994 0.000 0.000 0.000 0.000 0.000
