Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 8.386 8.386 8.386 8.125 7.903 7.696 7.484 7.258 7.015 6.754 6.469 6.156 5.813 5.435 5.015 4.536 3.987 3.327 2.479 1.080 0.000 0.000 0.000 0.000 0.000
    1 8.390 8.390 8.390 8.125 7.907 7.703 7.493 7.267 7.027 6.767 6.481 6.171 5.830 5.452 5.032 4.556 4.006 3.350 2.510 1.143 0.000 0.000 0.000 0.000 0.000
    2 8.394 8.394 8.394 8.124 7.910 7.708 7.498 7.275 7.035 6.776 6.495 6.184 5.846 5.474 5.056 4.590 4.047 3.405 2.592 1.330 0.000 0.000 0.000 0.000 0.000
    3 8.398 8.398 8.398 8.120 7.910 7.709 7.501 7.279 7.043 6.786 6.503 6.199 5.866 5.499 5.088 4.630 4.105 3.484 2.712 1.579 0.000 0.000 0.000 0.000 0.000
    4 8.401 8.401 8.401 8.116 7.909 7.709 7.502 7.283 7.047 6.790 6.515 6.213 5.885 5.524 5.124 4.676 4.170 3.578 2.851 1.847 0.000 0.000 0.000 0.000 0.000
    5 8.405 8.405 8.405 8.111 7.906 7.708 7.503 7.283 7.048 6.795 6.522 6.227 5.901 5.550 5.162 4.733 4.244 3.681 3.004 2.104 0.000 0.000 0.000 0.000 0.000
    6 8.407 8.407 8.407 8.105 7.902 7.705 7.499 7.283 7.048 6.798 6.530 6.237 5.922 5.576 5.202 4.783 4.317 3.779 3.144 2.331 0.983 0.000 0.000 0.000 0.000
    7 8.409 8.409 8.409 8.100 7.899 7.701 7.497 7.280 7.048 6.801 6.536 6.250 5.937 5.602 5.235 4.831 4.382 3.869 3.271 2.528 1.426 0.000 0.000 0.000 0.000
    8 8.411 8.411 8.411 8.095 7.895 7.698 7.493 7.277 7.047 6.803 6.540 6.257 5.954 5.621 5.266 4.871 4.436 3.944 3.373 2.677 1.715 0.000 0.000 0.000 0.000
    9 8.412 8.412 8.412 8.091 7.890 7.694 7.490 7.275 7.049 6.803 6.542 6.266 5.965 5.639 5.289 4.904 4.475 3.997 3.452 2.789 1.907 0.000 0.000 0.000 0.000
   10 8.412 8.412 8.412 8.087 7.887 7.691 7.487 7.272 7.045 6.803 6.545 6.268 5.970 5.649 5.302 4.923 4.501 4.034 3.497 2.857 2.022 0.000 0.000 0.000 0.000
   11 8.411 8.411 8.411 8.085 7.885 7.688 7.484 7.271 7.042 6.802 6.542 6.267 5.969 5.651 5.304 4.928 4.512 4.049 3.520 2.888 2.065 0.463 0.000 0.000 0.000
   12 8.410 8.410 8.410 8.084 7.883 7.685 7.481 7.266 7.039 6.795 6.537 6.262 5.962 5.646 5.299 4.920 4.505 4.038 3.508 2.873 2.046 0.354 0.000 0.000 0.000
   13 8.407 8.407 8.407 8.085 7.881 7.683 7.479 7.263 7.035 6.791 6.530 6.251 5.951 5.629 5.279 4.897 4.479 4.004 3.464 2.816 1.955 0.000 0.000 0.000 0.000
