Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 10.143 4.890 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    1 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 10.150 4.854 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    2 13.022 13.022 13.022 13.022 13.022 13.022 13.022 13.022 13.022 13.022 13.022 13.022 13.022 13.022 13.022 12.585 10.061 4.611 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    3 13.017 13.017 13.017 13.017 13.017 13.017 13.017 13.017 13.017 13.017 13.017 13.017 13.017 13.017 13.017 12.105 9.893 3.818 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    4 13.012 13.012 13.012 13.012 13.012 13.012 13.012 13.012 13.012 13.012 13.012 13.012 13.012 13.012 13.012 11.681 9.679 3.853 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    5 13.008 13.008 13.008 13.008 13.008 13.008 13.008 13.008 13.008 13.008 13.008 13.008 13.008 13.008 13.008 11.305 9.459 4.276 1.085 0.000 0.000 0.000 0.000 0.000 0.000
    6 13.005 13.005 13.005 13.005 13.005 13.005 13.005 13.005 13.005 13.005 13.005 13.005 13.005 13.005 13.005 10.989 9.266 6.668 1.575 0.000 0.000 0.000 0.000 0.000 0.000
    7 13.002 13.002 13.002 13.002 13.002 13.002 13.002 13.002 13.002 13.002 13.002 13.002 13.002 13.002 13.002 10.736 9.126 7.002 1.841 0.000 0.000 0.000 0.000 0.000 0.000
    8 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 10.547 9.031 7.166 1.972 0.000 0.000 0.000 0.000 0.000 0.000
    9 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 12.499 10.410 8.968 7.272 1.966 0.000 0.000 0.000 0.000 0.000 0.000
   10 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 12.198 10.330 8.935 7.336 1.776 0.000 0.000 0.000 0.000 0.000 0.000
   11 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 12.083 10.293 8.924 7.369 1.154 0.000 0.000 0.000 0.000 0.000 0.000
   12 13.003 13.003 13.003 13.003 13.003 13.003 13.003 13.003 13.003 13.003 13.003 13.003 13.003 13.003 12.106 10.300 8.925 7.366 1.275 0.000 0.000 0.000 0.000 0.000 0.000
   13 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 13.006 12.251 10.353 8.944 7.338 1.860 0.000 0.000 0.000 0.000 0.000 0.000
   14 13.010 13.010 13.010 13.010 13.010 13.010 13.010 13.010 13.010 13.010 13.010 13.010 13.010 13.010 12.805 10.450 8.985 7.264 2.049 0.000 0.000 0.000 0.000 0.000 0.000
   15 13.015 13.015 13.015 13.015 13.015 13.015 13.015 13.015 13.015 13.015 13.015 13.015 13.015 13.015 13.015 10.605 9.056 7.152 2.056 0.000 0.000 0.000 0.000 0.000 0.000
   16 13.020 13.020 13.020 13.020 13.020 13.020 13.020 13.020 13.020 13.020 13.020 13.020 13.020 13.020 13.020 10.826 9.163 6.967 1.929 0.000 0.000 0.000 0.000 0.000 0.000
   17 13.026 13.026 13.026 13.026 13.026 13.026 13.026 13.026 13.026 13.026 13.026 13.026 13.026 13.026 13.026 11.124 9.318 6.472 1.670 0.000 0.000 0.000 0.000 0.000 0.000
   18 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 11.514 9.528 4.404 1.215 0.000 0.000 0.000 0.000 0.000 0.000
   19 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 12.017 9.784 3.970 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   20 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 13.047 10.039 3.581 0.000 0.000 0.000 0.000 0.000 0.000 0.000
