Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 10.875 10.875 10.875 10.875 10.875 10.875 10.875 10.875 10.143 9.582 9.106 8.642 8.163 7.650 7.087 6.457 5.723 4.838 3.676 1.736 0.000 0.000 0.000 0.000 0.000
    1 10.873 10.873 10.873 10.873 10.873 10.873 10.873 10.873 10.128 9.576 9.105 8.642 8.168 7.655 7.095 6.465 5.735 4.847 3.685 1.740 0.000 0.000 0.000 0.000 0.000
    2 10.871 10.871 10.871 10.871 10.871 10.871 10.871 10.871 10.099 9.559 9.092 8.637 8.160 7.657 7.100 6.480 5.757 4.886 3.751 1.932 0.000 0.000 0.000 0.000 0.000
    3 10.869 10.869 10.869 10.869 10.869 10.869 10.869 10.869 10.057 9.531 9.072 8.619 8.150 7.650 7.102 6.491 5.787 4.946 3.871 2.237 0.000 0.000 0.000 0.000 0.000
    4 10.868 10.868 10.868 10.868 10.868 10.868 10.868 10.868 10.008 9.498 9.045 8.598 8.134 7.640 7.103 6.505 5.825 5.019 4.012 2.571 0.000 0.000 0.000 0.000 0.000
    5 10.866 10.866 10.866 10.866 10.866 10.866 10.866 10.866 9.955 9.461 9.014 8.572 8.116 7.630 7.105 6.522 5.869 5.102 4.168 2.891 0.000 0.000 0.000 0.000 0.000
    6 10.865 10.865 10.865 10.865 10.865 10.865 10.865 10.702 9.904 9.422 8.982 8.546 8.097 7.622 7.109 6.545 5.912 5.185 4.311 3.166 1.120 0.000 0.000 0.000 0.000
    7 10.864 10.864 10.864 10.864 10.864 10.864 10.864 10.540 9.856 9.388 8.953 8.522 8.080 7.613 7.115 6.567 5.954 5.258 4.441 3.397 1.780 0.000 0.000 0.000 0.000
    8 10.864 10.864 10.864 10.864 10.864 10.864 10.864 10.461 9.819 9.357 8.929 8.505 8.065 7.609 7.116 6.584 5.994 5.327 4.544 3.577 2.175 0.000 0.000 0.000 0.000
    9 10.864 10.864 10.864 10.864 10.864 10.864 10.864 10.401 9.789 9.335 8.911 8.489 8.057 7.606 7.122 6.602 6.023 5.378 4.629 3.709 2.440 0.000 0.000 0.000 0.000
   10 10.864 10.864 10.864 10.864 10.864 10.864 10.864 10.365 9.769 9.318 8.896 8.481 8.051 7.603 7.125 6.608 6.045 5.411 4.681 3.793 2.591 0.000 0.000 0.000 0.000
   11 10.864 10.864 10.864 10.864 10.864 10.864 10.864 10.352 9.761 9.311 8.893 8.476 8.046 7.603 7.125 6.615 6.052 5.425 4.702 3.830 2.662 0.000 0.000 0.000 0.000
   12 10.865 10.865 10.865 10.865 10.865 10.865 10.865 10.364 9.765 9.315 8.893 8.476 8.049 7.601 7.123 6.612 6.050 5.419 4.696 3.816 2.644 0.000 0.000 0.000 0.000
   13 10.866 10.866 10.866 10.866 10.866 10.866 10.866 10.398 9.782 9.325 8.900 8.479 8.047 7.598 7.120 6.600 6.031 5.393 4.659 3.763 2.548 0.000 0.000 0.000 0.000
