Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 13.104 11.320 4.576 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    1 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 13.099 11.129 4.604 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    2 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 13.093 10.954 4.273 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    3 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 13.088 11.029 3.191 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    4 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 13.083 11.058 3.423 0.000 0.000 0.000 0.000 0.000 0.000 0.000
    5 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 13.079 10.643 3.604 0.557 0.000 0.000 0.000 0.000 0.000 0.000
    6 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 13.076 10.288 3.741 0.999 0.000 0.000 0.000 0.000 0.000 0.000
    7 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 13.073 10.016 3.849 1.097 0.000 0.000 0.000 0.000 0.000 0.000
    8 13.071 13.071 13.071 13.071 13.071 13.071 13.071 13.071 13.071 13.071 13.071 13.071 13.071 13.071 13.071 12.239 9.825 3.954 0.952 0.000 0.000 0.000 0.000 0.000 0.000
    9 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 13.070 11.816 9.702 6.039 0.226 0.000 0.000 0.000 0.000 0.000 0.000
