Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 10.218 10.218 10.218 10.218 10.218 10.218 9.719 9.233 8.849 8.482 8.117 7.741 7.349 6.933 6.484 5.995 5.459 4.860 4.161 3.309 2.132 0.000 0.000 0.000 0.000
    1 10.217 10.217 10.217 10.217 10.217 10.217 9.694 9.223 8.843 8.480 8.117 7.746 7.356 6.940 6.497 6.012 5.479 4.883 4.199 3.359 2.216 0.000 0.000 0.000 0.000
    2 10.217 10.217 10.217 10.217 10.217 10.217 9.683 9.222 8.844 8.482 8.121 7.749 7.362 6.949 6.503 6.020 5.491 4.892 4.204 3.364 2.225 0.000 0.000 0.000 0.000
    3 10.216 10.216 10.216 10.216 10.216 10.216 9.683 9.226 8.851 8.490 8.131 7.759 7.367 6.953 6.507 6.022 5.489 4.883 4.184 3.332 2.150 0.000 0.000 0.000 0.000
    4 10.216 10.216 10.216 10.216 10.216 10.216 9.693 9.236 8.863 8.503 8.145 7.771 7.378 6.960 6.508 6.016 5.470 4.857 4.134 3.250 1.997 0.000 0.000 0.000 0.000
    5 10.216 10.216 10.216 10.216 10.216 10.216 9.711 9.253 8.879 8.520 8.157 7.783 7.386 6.964 6.506 6.005 5.446 4.811 4.066 3.130 1.737 0.000 0.000 0.000 0.000
    6 10.216 10.216 10.216 10.216 10.216 10.216 9.736 9.272 8.897 8.538 8.177 7.798 7.398 6.969 6.502 5.988 5.416 4.756 3.973 2.969 1.377 0.000 0.000 0.000 0.000
    7 10.216 10.216 10.216 10.216 10.216 10.216 9.766 9.296 8.919 8.560 8.195 7.816 7.411 6.977 6.501 5.972 5.379 4.691 3.858 2.770 0.636 0.000 0.000 0.000 0.000
    8 10.216 10.216 10.216 10.216 10.216 10.216 9.798 9.317 8.941 8.580 8.215 7.832 7.424 6.982 6.497 5.959 5.339 4.622 3.744 2.540 0.000 0.000 0.000 0.000 0.000
    9 10.216 10.216 10.216 10.216 10.216 10.216 9.827 9.337 8.959 8.596 8.231 7.846 7.436 6.987 6.498 5.943 5.310 4.558 3.627 2.298 0.000 0.000 0.000 0.000 0.000
   10 10.216 10.216 10.216 10.216 10.216 10.216 9.855 9.353 8.973 8.610 8.243 7.857 7.445 6.991 6.492 5.932 5.282 4.508 3.532 2.082 0.000 0.000 0.000 0.000 0.000
   11 10.216 10.216 10.216 10.216 10.216 10.216 9.874 9.362 8.981 8.618 8.249 7.863 7.449 6.995 6.491 5.920 5.264 4.475 3.469 1.935 0.000 0.000 0.000 0.000 0.000
   12 10.217 10.217 10.217 10.217 10.217 10.217 9.884 9.365 8.982 8.619 8.248 7.863 7.446 6.989 6.488 5.914 5.257 4.466 3.455 1.913 0.000 0.000 0.000 0.000 0.000
   13 10.217 10.217 10.217 10.217 10.217 10.217 9.884 9.363 8.977 8.610 8.241 7.853 7.436 6.982 6.480 5.913 5.263 4.486 3.494 2.017 0.000 0.000 0.000 0.000 0.000
   14 10.217 10.217 10.217 10.217 10.217 10.217 9.874 9.353 8.964 8.597 8.228 7.840 7.423 6.975 6.476 5.915 5.276 4.520 3.570 2.200 0.000 0.000 0.000 0.000 0.000
   15 10.217 10.217 10.217 10.217 10.217 10.217 9.858 9.338 8.948 8.580 8.209 7.821 7.409 6.961 6.471 5.922 5.299 4.572 3.672 2.423 0.000 0.000 0.000 0.000 0.000
   16 10.218 10.218 10.218 10.218 10.218 10.218 9.836 9.319 8.929 8.561 8.190 7.802 7.390 6.950 6.466 5.930 5.328 4.625 3.774 2.637 0.000 0.000 0.000 0.000 0.000
   17 10.218 10.218 10.218 10.218 10.218 10.218 9.817 9.302 8.909 8.539 8.166 7.782 7.375 6.935 6.463 5.939 5.353 4.679 3.877 2.829 0.990 0.000 0.000 0.000 0.000
