Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 12.040 10.237 8.855 7.282 1.800 0.000 0.000 0.000 0.000 0.000 0.000
    1 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 11.931 10.203 8.834 7.282 2.265 0.000 0.000 0.000 0.000 0.000 0.000
    2 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 12.989 11.932 10.203 8.828 7.254 2.154 0.000 0.000 0.000 0.000 0.000 0.000
    3 12.984 12.984 12.984 12.984 12.984 12.984 12.984 12.984 12.984 12.984 12.984 12.984 12.984 12.984 12.045 10.242 8.843 7.202 2.254 0.000 0.000 0.000 0.000 0.000 0.000
    4 12.979 12.979 12.979 12.979 12.979 12.979 12.979 12.979 12.979 12.979 12.979 12.979 12.979 12.979 12.317 10.323 8.874 7.114 2.198 0.000 0.000 0.000 0.000 0.000 0.000
    5 12.975 12.975 12.975 12.975 12.975 12.975 12.975 12.975 12.975 12.975 12.975 12.975 12.975 12.975 12.975 10.452 8.939 6.988 2.040 0.000 0.000 0.000 0.000 0.000 0.000
    6 12.972 12.972 12.972 12.972 12.972 12.972 12.972 12.972 12.972 12.972 12.972 12.972 12.972 12.972 12.972 10.627 9.040 6.800 1.773 0.000 0.000 0.000 0.000 0.000 0.000
    7 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 12.970 10.851 9.181 5.350 1.333 0.000 0.000 0.000 0.000 0.000 0.000
    8 12.968 12.968 12.968 12.968 12.968 12.968 12.968 12.968 12.968 12.968 12.968 12.968 12.968 12.968 12.968 11.101 9.362 4.096 0.299 0.000 0.000 0.000 0.000 0.000 0.000
    9 12.967 12.967 12.967 12.967 12.967 12.967 12.967 12.967 12.967 12.967 12.967 12.967 12.967 12.967 12.967 11.357 9.545 3.618 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   10 12.967 12.967 12.967 12.967 12.967 12.967 12.967 12.967 12.967 12.967 12.967 12.967 12.967 12.967 12.967 11.580 9.702 4.578 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   11 12.969 12.969 12.969 12.969 12.969 12.969 12.969 12.969 12.969 12.969 12.969 12.969 12.969 12.969 12.969 11.722 9.791 4.791 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   12 12.971 12.971 12.971 12.971 12.971 12.971 12.971 12.971 12.971 12.971 12.971 12.971 12.971 12.971 12.971 11.746 9.799 4.785 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   13 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 12.974 11.636 9.722 4.518 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   14 12.977 12.977 12.977 12.977 12.977 12.977 12.977 12.977 12.977 12.977 12.977 12.977 12.977 12.977 12.977 11.434 9.572 3.688 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   15 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 12.982 11.187 9.391 4.157 0.576 0.000 0.000 0.000 0.000 0.000 0.000
   16 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 12.987 10.941 9.212 5.110 1.451 0.000 0.000 0.000 0.000 0.000 0.000
   17 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 12.994 10.719 9.069 6.754 1.893 0.000 0.000 0.000 0.000 0.000 0.000
   18 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 13.000 10.542 8.969 6.964 2.184 0.000 0.000 0.000 0.000 0.000 0.000
   19 13.007 13.007 13.007 13.007 13.007 13.007 13.007 13.007 13.007 13.007 13.007 13.007 13.007 13.007 13.007 10.408 8.906 7.103 2.394 0.000 0.000 0.000 0.000 0.000 0.000
   20 13.014 13.014 13.014 13.014 13.014 13.014 13.014 13.014 13.014 13.014 13.014 13.014 13.014 13.014 12.384 10.323 8.873 7.200 2.552 0.000 0.000 0.000 0.000 0.000 0.000
   21 13.021 13.021 13.021 13.021 13.021 13.021 13.021 13.021 13.021 13.021 13.021 13.021 13.021 13.021 12.218 10.279 8.860 7.262 2.683 0.000 0.000 0.000 0.000 0.000 0.000
   22 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 13.028 12.201 10.275 8.862 7.289 4.351 0.000 0.000 0.000 0.000 0.000 0.000
   23 13.034 13.034 13.034 13.034 13.034 13.034 13.034 13.034 13.034 13.034 13.034 13.034 13.034 13.034 12.329 10.308 8.879 7.291 4.276 0.000 0.000 0.000 0.000 0.000 0.000
   24 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 13.040 12.720 10.383 8.914 7.270 2.666 0.000 0.000 0.000 0.000 0.000 0.000
   25 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 10.494 8.962 7.221 2.470 0.000 0.000 0.000 0.000 0.000 0.000
   26 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 10.650 9.034 7.149 2.271 0.000 0.000 0.000 0.000 0.000 0.000
   27 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 13.053 10.859 9.132 7.057 2.005 0.000 0.000 0.000 0.000 0.000 0.000
   28 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 11.115 9.270 6.957 1.628 0.000 0.000 0.000 0.000 0.000 0.000
   29 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 13.055 11.407 9.431 6.883 1.017 0.000 0.000 0.000 0.000 0.000 0.000
   30 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 13.054 11.727 9.606 6.953 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   31 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 13.052 12.038 9.769 5.754 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   32 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 13.049 12.290 9.884 5.695 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   33 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 13.045 12.389 9.933 5.734 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   34 13.039 13.039 13.039 13.039 13.039 13.039 13.039 13.039 13.039 13.039 13.039 13.039 13.039 13.039 13.039 12.277 9.914 5.762 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   35 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 13.033 12.034 9.829 5.781 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   36 13.025 13.025 13.025 13.025 13.025 13.025 13.025 13.025 13.025 13.025 13.025 13.025 13.025 13.025 13.025 11.752 9.705 5.852 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   37 13.018 13.018 13.018 13.018 13.018 13.018 13.018 13.018 13.018 13.018 13.018 13.018 13.018 13.018 13.018 11.470 9.555 6.314 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   38 13.010 13.010 13.010 13.010 13.010 13.010 13.010 13.010 13.010 13.010 13.010 13.010 13.010 13.010 13.010 11.207 9.408 7.127 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   39 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 13.001 10.973 9.267 7.093 0.486 0.000 0.000 0.000 0.000 0.000 0.000
   40 12.993 12.993 12.993 12.993 12.993 12.993 12.993 12.993 12.993 12.993 12.993 12.993 12.993 12.993 12.993 10.773 9.154 7.113 1.065 0.000 0.000 0.000 0.000 0.000 0.000
   41 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 12.986 10.603 9.056 7.146 1.328 0.000 0.000 0.000 0.000 0.000 0.000
   42 12.978 12.978 12.978 12.978 12.978 12.978 12.978 12.978 12.978 12.978 12.978 12.978 12.978 12.978 12.978 10.464 8.982 7.186 1.454 0.000 0.000 0.000 0.000 0.000 0.000
   43 12.972 12.972 12.972 12.972 12.972 12.972 12.972 12.972 12.972 12.972 12.972 12.972 12.972 12.972 12.369 10.354 8.925 7.219 1.477 0.000 0.000 0.000 0.000 0.000 0.000
   44 12.966 12.966 12.966 12.966 12.966 12.966 12.966 12.966 12.966 12.966 12.966 12.966 12.966 12.966 12.080 10.275 8.886 7.248 1.390 0.000 0.000 0.000 0.000 0.000 0.000
   45 12.962 12.962 12.962 12.962 12.962 12.962 12.962 12.962 12.962 12.962 12.962 12.962 12.962 12.962 11.917 10.216 8.857 7.269 1.115 0.000 0.000 0.000 0.000 0.000 0.000
   46 12.958 12.958 12.958 12.958 12.958 12.958 12.958 12.958 12.958 12.958 12.958 12.958 12.958 12.958 11.822 10.181 8.838 7.279 0.288 0.000 0.000 0.000 0.000 0.000 0.000
   47 12.956 12.956 12.956 12.956 12.956 12.956 12.956 12.956 12.956 12.956 12.956 12.956 12.956 12.956 11.785 10.165 8.829 7.281 0.000 0.000 0.000 0.000 0.000 0.000 0.000
   48 12.955 12.955 12.955 12.955 12.955 12.955 12.955 12.955 12.955 12.955 12.955 12.955 12.955 12.955 11.798 10.169 8.830 7.267 1.009 0.000 0.000 0.000 0.000 0.000 0.000
