Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 11.306 11.306 11.306 11.306 11.306 11.306 11.306 11.306 11.214 10.146 9.573 9.059 8.560 8.047 7.508 6.929 6.289 5.565 4.722 3.657 2.062 0.000 0.000 0.000 0.000
    1 11.303 11.303 11.303 11.303 11.303 11.303 11.303 11.303 11.053 10.123 9.560 9.052 8.553 8.043 7.509 6.933 6.303 5.587 4.754 3.707 2.162 0.000 0.000 0.000 0.000
    2 11.300 11.300 11.300 11.300 11.300 11.300 11.300 11.300 11.008 10.117 9.558 9.053 8.556 8.046 7.515 6.939 6.306 5.590 4.754 3.706 2.152 0.000 0.000 0.000 0.000
    3 11.298 11.298 11.298 11.298 11.298 11.298 11.298 11.298 11.018 10.123 9.566 9.060 8.566 8.056 7.517 6.938 6.301 5.578 4.723 3.651 2.021 0.000 0.000 0.000 0.000
    4 11.296 11.296 11.296 11.296 11.296 11.296 11.296 11.296 11.087 10.143 9.584 9.079 8.580 8.064 7.524 6.936 6.286 5.544 4.667 3.546 1.751 0.000 0.000 0.000 0.000
    5 11.294 11.294 11.294 11.294 11.294 11.294 11.294 11.294 11.294 10.178 9.611 9.104 8.600 8.081 7.530 6.932 6.265 5.498 4.579 3.383 1.299 0.000 0.000 0.000 0.000
    6 11.293 11.293 11.293 11.293 11.293 11.293 11.293 11.293 11.293 10.220 9.647 9.132 8.626 8.102 7.542 6.928 6.242 5.446 4.474 3.162 0.000 0.000 0.000 0.000 0.000
    7 11.292 11.292 11.292 11.292 11.292 11.292 11.292 11.292 11.292 10.269 9.688 9.170 8.658 8.126 7.558 6.928 6.218 5.384 4.343 2.878 0.000 0.000 0.000 0.000 0.000
    8 11.291 11.291 11.291 11.291 11.291 11.291 11.291 11.291 11.291 10.320 9.728 9.205 8.686 8.152 7.571 6.929 6.195 5.322 4.201 2.531 0.000 0.000 0.000 0.000 0.000
    9 11.291 11.291 11.291 11.291 11.291 11.291 11.291 11.291 11.291 10.368 9.762 9.237 8.718 8.175 7.589 6.934 6.177 5.264 4.068 2.128 0.000 0.000 0.000 0.000 0.000
   10 11.291 11.291 11.291 11.291 11.291 11.291 11.291 11.291 11.291 10.405 9.791 9.263 8.740 8.194 7.602 6.938 6.164 5.219 3.950 1.708 0.000 0.000 0.000 0.000 0.000
   11 11.291 11.291 11.291 11.291 11.291 11.291 11.291 11.291 11.291 10.429 9.809 9.277 8.753 8.208 7.610 6.939 6.155 5.192 3.879 1.382 0.000 0.000 0.000 0.000 0.000
   12 11.292 11.292 11.292 11.292 11.292 11.292 11.292 11.292 11.292 10.440 9.815 9.278 8.754 8.206 7.611 6.937 6.153 5.183 3.869 1.348 0.000 0.000 0.000 0.000 0.000
   13 11.294 11.294 11.294 11.294 11.294 11.294 11.294 11.294 11.294 10.431 9.805 9.271 8.745 8.194 7.599 6.928 6.155 5.202 3.919 1.628 0.000 0.000 0.000 0.000 0.000
   14 11.296 11.296 11.296 11.296 11.296 11.296 11.296 11.296 11.296 10.407 9.785 9.248 8.722 8.174 7.582 6.918 6.157 5.233 4.022 2.030 0.000 0.000 0.000 0.000 0.000
   15 11.298 11.298 11.298 11.298 11.298 11.298 11.298 11.298 11.298 10.373 9.756 9.221 8.692 8.150 7.560 6.912 6.168 5.280 4.149 2.426 0.000 0.000 0.000 0.000 0.000
   16 11.300 11.300 11.300 11.300 11.300 11.300 11.300 11.300 11.300 10.331 9.720 9.187 8.664 8.121 7.541 6.905 6.184 5.336 4.280 2.771 0.000 0.000 0.000 0.000 0.000
   17 11.303 11.303 11.303 11.303 11.303 11.303 11.303 11.303 11.303 10.291 9.685 9.155 8.631 8.097 7.528 6.902 6.205 5.392 4.401 3.052 0.000 0.000 0.000 0.000 0.000
   18 11.306 11.306 11.306 11.306 11.306 11.306 11.306 11.306 11.306 10.254 9.652 9.124 8.605 8.074 7.511 6.903 6.223 5.442 4.504 3.271 0.923 0.000 0.000 0.000 0.000
   19 11.309 11.309 11.309 11.309 11.309 11.309 11.309 11.309 11.309 10.223 9.626 9.098 8.584 8.057 7.500 6.902 6.242 5.486 4.586 3.434 1.520 0.000 0.000 0.000 0.000
