Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 12.542 12.542 12.542 12.542 12.542 12.542 12.542 12.542 12.542 12.542 12.542 12.542 12.542 11.090 9.990 8.976 7.853 6.357 2.504 0.000 0.000 0.000 0.000 0.000 0.000
    1 12.537 12.537 12.537 12.537 12.537 12.537 12.537 12.537 12.537 12.537 12.537 12.537 12.537 11.073 9.987 8.979 7.857 6.360 2.259 0.000 0.000 0.000 0.000 0.000 0.000
    2 12.533 12.533 12.533 12.533 12.533 12.533 12.533 12.533 12.533 12.533 12.533 12.533 12.533 11.013 9.947 8.948 7.836 6.355 2.733 0.000 0.000 0.000 0.000 0.000 0.000
    3 12.528 12.528 12.528 12.528 12.528 12.528 12.528 12.528 12.528 12.528 12.528 12.528 12.528 10.910 9.874 8.894 7.795 6.346 3.351 0.000 0.000 0.000 0.000 0.000 0.000
    4 12.524 12.524 12.524 12.524 12.524 12.524 12.524 12.524 12.524 12.524 12.524 12.524 12.524 10.783 9.784 8.823 7.747 6.359 3.866 0.000 0.000 0.000 0.000 0.000 0.000
    5 12.521 12.521 12.521 12.521 12.521 12.521 12.521 12.521 12.521 12.521 12.521 12.521 12.115 10.646 9.685 8.748 7.707 6.390 4.290 0.000 0.000 0.000 0.000 0.000 0.000
    6 12.518 12.518 12.518 12.518 12.518 12.518 12.518 12.518 12.518 12.518 12.518 12.518 11.759 10.515 9.592 8.678 7.676 6.445 4.627 0.000 0.000 0.000 0.000 0.000 0.000
    7 12.516 12.516 12.516 12.516 12.516 12.516 12.516 12.516 12.516 12.516 12.516 12.516 11.519 10.397 9.509 8.626 7.658 6.506 4.893 1.495 0.000 0.000 0.000 0.000 0.000
    8 12.514 12.514 12.514 12.514 12.514 12.514 12.514 12.514 12.514 12.514 12.514 12.514 11.346 10.304 9.441 8.583 7.656 6.561 5.096 2.352 0.000 0.000 0.000 0.000 0.000
    9 12.514 12.514 12.514 12.514 12.514 12.514 12.514 12.514 12.514 12.514 12.514 12.514 11.226 10.233 9.393 8.557 7.656 6.604 5.242 2.868 0.000 0.000 0.000 0.000 0.000
   10 12.514 12.514 12.514 12.514 12.514 12.514 12.514 12.514 12.514 12.514 12.514 12.514 11.151 10.190 9.365 8.542 7.658 6.641 5.336 3.171 0.000 0.000 0.000 0.000 0.000
   11 12.515 12.515 12.515 12.515 12.515 12.515 12.515 12.515 12.515 12.515 12.515 12.515 11.120 10.169 9.350 8.536 7.659 6.653 5.377 3.313 0.000 0.000 0.000 0.000 0.000
   12 12.516 12.516 12.516 12.516 12.516 12.516 12.516 12.516 12.516 12.516 12.516 12.516 11.131 10.174 9.353 8.535 7.661 6.652 5.373 3.305 0.000 0.000 0.000 0.000 0.000
   13 12.519 12.519 12.519 12.519 12.519 12.519 12.519 12.519 12.519 12.519 12.519 12.519 11.184 10.207 9.374 8.544 7.656 6.633 5.323 3.154 0.000 0.000 0.000 0.000 0.000
   14 12.522 12.522 12.522 12.522 12.522 12.522 12.522 12.522 12.522 12.522 12.522 12.522 11.287 10.264 9.410 8.565 7.654 6.598 5.220 2.834 0.000 0.000 0.000 0.000 0.000
   15 12.527 12.527 12.527 12.527 12.527 12.527 12.527 12.527 12.527 12.527 12.527 12.527 11.442 10.350 9.467 8.596 7.655 6.546 5.066 2.310 0.000 0.000 0.000 0.000 0.000
   16 12.531 12.531 12.531 12.531 12.531 12.531 12.531 12.531 12.531 12.531 12.531 12.531 11.673 10.463 9.543 8.641 7.660 6.482 4.846 1.433 0.000 0.000 0.000 0.000 0.000
   17 12.537 12.537 12.537 12.537 12.537 12.537 12.537 12.537 12.537 12.537 12.537 12.537 12.013 10.602 9.638 8.701 7.676 6.417 4.560 0.000 0.000 0.000 0.000 0.000 0.000
   18 12.542 12.542 12.542 12.542 12.542 12.542 12.542 12.542 12.542 12.542 12.542 12.542 12.542 10.761 9.748 8.777 7.705 6.356 4.192 0.000 0.000 0.000 0.000 0.000 0.000
   19 12.548 12.548 12.548 12.548 12.548 12.548 12.548 12.548 12.548 12.548 12.548 12.548 12.548 10.933 9.867 8.865 7.750 6.312 3.712 0.000 0.000 0.000 0.000 0.000 0.000
   20 12.554 12.554 12.554 12.554 12.554 12.554 12.554 12.554 12.554 12.554 12.554 12.554 12.554 11.101 9.978 8.947 7.805 6.291 3.072 0.000 0.000 0.000 0.000 0.000 0.000
