Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 8.687 8.687 8.687 8.573 8.251 8.014 7.784 7.543 7.290 7.017 6.721 6.399 6.047 5.658 5.220 4.732 4.162 3.488 2.625 1.222 0.000 0.000 0.000 0.000 0.000
    1 8.690 8.690 8.690 8.565 8.252 8.019 7.789 7.550 7.300 7.026 6.733 6.413 6.060 5.671 5.240 4.748 4.185 3.511 2.648 1.281 0.000 0.000 0.000 0.000 0.000
    2 8.694 8.694 8.694 8.549 8.250 8.020 7.792 7.555 7.304 7.035 6.743 6.426 6.076 5.690 5.261 4.778 4.222 3.562 2.730 1.452 0.000 0.000 0.000 0.000 0.000
    3 8.697 8.697 8.697 8.532 8.246 8.019 7.793 7.557 7.308 7.042 6.751 6.435 6.093 5.712 5.292 4.819 4.276 3.642 2.847 1.694 0.000 0.000 0.000 0.000 0.000
    4 8.699 8.699 8.699 8.516 8.241 8.016 7.791 7.556 7.310 7.044 6.757 6.447 6.106 5.733 5.325 4.865 4.342 3.732 2.987 1.962 0.000 0.000 0.000 0.000 0.000
    5 8.702 8.702 8.702 8.501 8.234 8.010 7.788 7.555 7.309 7.046 6.763 6.457 6.122 5.757 5.358 4.913 4.410 3.832 3.136 2.216 0.000 0.000 0.000 0.000 0.000
    6 8.704 8.704 8.704 8.486 8.226 8.005 7.782 7.551 7.308 7.047 6.766 6.465 6.137 5.783 5.395 4.963 4.480 3.931 3.277 2.445 1.084 0.000 0.000 0.000 0.000
    7 8.706 8.706 8.706 8.473 8.219 7.999 7.777 7.547 7.304 7.045 6.770 6.473 6.153 5.804 5.425 5.008 4.546 4.018 3.402 2.638 1.519 0.000 0.000 0.000 0.000
    8 8.707 8.707 8.707 8.463 8.212 7.992 7.773 7.543 7.302 7.047 6.772 6.482 6.166 5.823 5.453 5.052 4.600 4.090 3.508 2.792 1.805 0.000 0.000 0.000 0.000
    9 8.707 8.707 8.707 8.455 8.207 7.987 7.768 7.539 7.300 7.047 6.776 6.486 6.175 5.838 5.476 5.079 4.643 4.151 3.584 2.904 2.002 0.000 0.000 0.000 0.000
   10 8.708 8.708 8.708 8.450 8.202 7.983 7.764 7.536 7.298 7.043 6.776 6.488 6.180 5.848 5.490 5.098 4.666 4.185 3.633 2.973 2.117 0.313 0.000 0.000 0.000
   11 8.707 8.707 8.707 8.448 8.200 7.979 7.760 7.533 7.295 7.040 6.771 6.488 6.180 5.850 5.492 5.103 4.675 4.200 3.652 3.004 2.165 0.577 0.000 0.000 0.000
   12 8.706 8.706 8.706 8.449 8.199 7.978 7.757 7.530 7.291 7.037 6.769 6.483 6.173 5.843 5.484 5.096 4.667 4.186 3.641 2.989 2.142 0.500 0.000 0.000 0.000
   13 8.704 8.704 8.704 8.454 8.200 7.978 7.756 7.528 7.287 7.033 6.763 6.472 6.164 5.832 5.468 5.076 4.644 4.156 3.600 2.932 2.055 0.000 0.000 0.000 0.000
   14 8.702 8.702 8.702 8.462 8.204 7.980 7.756 7.526 7.284 7.027 6.754 6.461 6.148 5.811 5.443 5.046 4.600 4.101 3.530 2.834 1.894 0.000 0.000 0.000 0.000
   15 8.699 8.699 8.699 8.474 8.209 7.982 7.758 7.525 7.281 7.020 6.745 6.448 6.131 5.785 5.409 4.998 4.543 4.026 3.425 2.685 1.634 0.000 0.000 0.000 0.000
   16 8.696 8.696 8.696 8.491 8.216 7.986 7.759 7.525 7.279 7.016 6.733 6.431 6.106 5.755 5.367 4.944 4.472 3.930 3.294 2.490 1.240 0.000 0.000 0.000 0.000
   17 8.692 8.692 8.692 8.512 8.223 7.991 7.763 7.526 7.275 7.011 6.723 6.415 6.082 5.723 5.323 4.882 4.389 3.819 3.138 2.246 0.467 0.000 0.000 0.000 0.000
   18 8.689 8.689 8.689 8.540 8.232 7.997 7.765 7.525 7.272 7.004 6.713 6.400 6.057 5.687 5.276 4.818 4.299 3.693 2.959 1.946 0.000 0.000 0.000 0.000 0.000
   19 8.685 8.685 8.685 8.570 8.240 8.001 7.767 7.525 7.271 6.997 6.704 6.384 6.034 5.653 5.227 4.751 4.208 3.566 2.768 1.586 0.000 0.000 0.000 0.000 0.000
