Table of integrated summer insolation. 
The name of the file indicates the latitude. 
Rows correspond to time and columns to diurnal average insolation thresholds. 
Time (kilayears before present) is indicated in the first column and thresholds (W/m^2) in the first row. 

Peter Huybers, Harvard University, 2006.  (phuybers@fas.harvard.edu)


  NaN     0    25    50    75   100   125   150   175   200   225   250   275   300   325   350   375   400   425   450   475   500   525   550   575   600
    0 9.132 9.132 9.132 9.132 8.883 8.539 8.265 7.996 7.721 7.427 7.116 6.775 6.408 5.997 5.545 5.031 4.442 3.736 2.839 1.424 0.000 0.000 0.000 0.000 0.000
    1 9.134 9.134 9.134 9.134 8.873 8.538 8.267 8.001 7.725 7.435 7.124 6.788 6.418 6.013 5.558 5.047 4.461 3.758 2.861 1.467 0.000 0.000 0.000 0.000 0.000
    2 9.136 9.136 9.136 9.136 8.858 8.533 8.266 8.002 7.730 7.441 7.131 6.795 6.432 6.027 5.581 5.077 4.497 3.806 2.935 1.629 0.000 0.000 0.000 0.000 0.000
    3 9.138 9.138 9.138 9.138 8.841 8.526 8.262 8.000 7.729 7.442 7.135 6.803 6.441 6.044 5.603 5.111 4.545 3.882 3.053 1.864 0.000 0.000 0.000 0.000 0.000
    4 9.139 9.139 9.139 9.139 8.822 8.516 8.255 7.994 7.726 7.441 7.138 6.809 6.454 6.062 5.633 5.154 4.608 3.970 3.194 2.125 0.000 0.000 0.000 0.000 0.000
    5 9.141 9.141 9.141 9.141 8.802 8.506 8.245 7.986 7.720 7.438 7.138 6.814 6.464 6.086 5.666 5.199 4.673 4.067 3.341 2.381 0.380 0.000 0.000 0.000 0.000
    6 9.142 9.142 9.142 9.142 8.785 8.493 8.236 7.978 7.714 7.435 7.138 6.818 6.476 6.103 5.695 5.244 4.738 4.164 3.483 2.611 1.225 0.000 0.000 0.000 0.000
    7 9.143 9.143 9.143 9.143 8.768 8.482 8.226 7.971 7.707 7.430 7.137 6.824 6.486 6.122 5.722 5.286 4.801 4.248 3.609 2.809 1.653 0.000 0.000 0.000 0.000
    8 9.144 9.144 9.144 9.144 8.754 8.472 8.218 7.963 7.702 7.427 7.138 6.825 6.494 6.135 5.747 5.324 4.852 4.321 3.708 2.964 1.944 0.000 0.000 0.000 0.000
    9 9.145 9.145 9.145 9.145 8.744 8.463 8.210 7.956 7.696 7.424 7.135 6.829 6.501 6.150 5.768 5.352 4.893 4.379 3.786 3.078 2.137 0.000 0.000 0.000 0.000
   10 9.145 9.145 9.145 9.145 8.736 8.458 8.203 7.952 7.692 7.420 7.133 6.829 6.506 6.155 5.779 5.369 4.920 4.414 3.835 3.151 2.253 0.491 0.000 0.000 0.000
   11 9.144 9.144 9.144 9.144 8.733 8.455 8.201 7.948 7.689 7.417 7.130 6.829 6.503 6.157 5.781 5.377 4.925 4.430 3.859 3.179 2.306 0.710 0.000 0.000 0.000
